"posLoopsUnd","posLoopsUndWeighted","negLoopsUnd","negLoopsUndWeighted","inconsistency","Net"
6,2.41666666666667,8,4,5,"grhlovolnrf_28"
3,0.833333333333333,11,5.58333333333333,6,"grhlovolnrf_280"
9,2.91666666666667,5,3.5,4,"grhlovolnrf_281"
3,1.5,11,4.91666666666667,4,"grhlovolnrf_282"
1,0.25,13,6.16666666666667,5,"grhlovolnrf_283"
2,0.5,12,5.91666666666667,5,"grhlovolnrf_284"
4,1.08333333333333,10,5.33333333333333,5,"grhlovolnrf_285"
9,2.75,5,3.66666666666667,4,"grhlovolnrf_286"
7,2.08333333333333,7,4.33333333333333,6,"grhlovolnrf_287"
5,2.16666666666667,9,4.25,6,"grhlovolnrf_288"
5,2.08333333333333,9,4.33333333333333,4,"grhlovolnrf_289"
5,2.33333333333333,9,4.08333333333333,4,"grhlovolnrf_29"
5,1.41666666666667,9,5,6,"grhlovolnrf_290"
7,2.08333333333333,7,4.33333333333333,6,"grhlovolnrf_291"
2,0.666666666666667,12,5.75,6,"grhlovolnrf_292"
5,1.58333333333333,9,4.83333333333333,5,"grhlovolnrf_293"
3,0.916666666666667,11,5.5,6,"grhlovolnrf_294"
2,0.5,12,5.91666666666667,6,"grhlovolnrf_295"
4,1.91666666666667,10,4.5,5,"grhlovolnrf_296"
7,2.83333333333333,7,3.58333333333333,4,"grhlovolnrf_297"
5,1.5,9,4.91666666666667,6,"grhlovolnrf_298"
5,1.5,9,4.91666666666667,6,"grhlovolnrf_299"
7,2.08333333333333,7,4.33333333333333,6,"grhlovolnrf_3"
4,1.33333333333333,10,5.08333333333333,6,"grhlovolnrf_30"
4,1.16666666666667,10,5.25,6,"grhlovolnrf_300"
9,2.83333333333333,5,3.58333333333333,5,"grhlovolnrf_301"
5,1.58333333333333,9,4.83333333333333,5,"grhlovolnrf_302"
3,0.916666666666667,11,5.5,6,"grhlovolnrf_303"
6,1.83333333333333,8,4.58333333333333,5,"grhlovolnrf_304"
5,1.5,9,4.91666666666667,5,"grhlovolnrf_305"
4,1.25,10,5.16666666666667,5,"grhlovolnrf_306"
8,3.75,6,2.66666666666667,3,"grhlovolnrf_307"
1,0.25,13,6.16666666666667,6,"grhlovolnrf_308"
4,1.16666666666667,10,5.25,7,"grhlovolnrf_309"
7,2.08333333333333,7,4.33333333333333,4,"grhlovolnrf_31"
5,1.5,9,4.91666666666667,5,"grhlovolnrf_310"
3,0.833333333333333,11,5.58333333333333,6,"grhlovolnrf_311"
8,3.08333333333333,6,3.33333333333333,3,"grhlovolnrf_312"
7,2.83333333333333,7,3.58333333333333,5,"grhlovolnrf_313"
5,2.25,9,4.16666666666667,4,"grhlovolnrf_314"
8,3.08333333333333,6,3.33333333333333,4,"grhlovolnrf_315"
7,3.41666666666667,7,3,4,"grhlovolnrf_316"
0,0,14,6.41666666666667,6,"grhlovolnrf_317"
5,1.41666666666667,9,5,5,"grhlovolnrf_318"
9,3.41666666666667,5,3,3,"grhlovolnrf_319"
4,1.83333333333333,10,4.58333333333333,4,"grhlovolnrf_32"
3,1.5,11,4.91666666666667,5,"grhlovolnrf_320"
5,2.16666666666667,9,4.25,6,"grhlovolnrf_321"
7,2.08333333333333,7,4.33333333333333,5,"grhlovolnrf_322"
7,2.08333333333333,7,4.33333333333333,5,"grhlovolnrf_323"
5,1.5,9,4.91666666666667,7,"grhlovolnrf_324"
6,1.83333333333333,8,4.58333333333333,6,"grhlovolnrf_325"
9,3.5,5,2.91666666666667,4,"grhlovolnrf_326"
3,0.833333333333333,11,5.58333333333333,6,"grhlovolnrf_327"
4,1.16666666666667,10,5.25,7,"grhlovolnrf_328"
6,1.83333333333333,8,4.58333333333333,5,"grhlovolnrf_329"
3,0.916666666666667,11,5.5,6,"grhlovolnrf_33"
8,3.08333333333333,6,3.33333333333333,3,"grhlovolnrf_330"
5,1.5,9,4.91666666666667,6,"grhlovolnrf_331"
4,1.08333333333333,10,5.33333333333333,5,"grhlovolnrf_332"
3,0.916666666666667,11,5.5,5,"grhlovolnrf_333"
4,1.16666666666667,10,5.25,7,"grhlovolnrf_334"
4,1.08333333333333,10,5.33333333333333,5,"grhlovolnrf_335"
7,2.08333333333333,7,4.33333333333333,5,"grhlovolnrf_336"
6,1.75,8,4.66666666666667,6,"grhlovolnrf_337"
2,0.666666666666667,12,5.75,6,"grhlovolnrf_338"
6,1.75,8,4.66666666666667,5,"grhlovolnrf_339"
2,1.25,12,5.16666666666667,5,"grhlovolnrf_34"
7,3.41666666666667,7,3,4,"grhlovolnrf_340"
7,2.75,7,3.66666666666667,5,"grhlovolnrf_341"
9,4.08333333333333,5,2.33333333333333,2,"grhlovolnrf_342"
7,2.75,7,3.66666666666667,5,"grhlovolnrf_343"
8,2.5,6,3.91666666666667,5,"grhlovolnrf_344"
5,2.16666666666667,9,4.25,4,"grhlovolnrf_345"
4,1.16666666666667,10,5.25,7,"grhlovolnrf_346"
8,3.08333333333333,6,3.33333333333333,5,"grhlovolnrf_347"
8,2.41666666666667,6,4,4,"grhlovolnrf_348"
6,1.75,8,4.66666666666667,6,"grhlovolnrf_349"
4,1.08333333333333,10,5.33333333333333,5,"grhlovolnrf_35"
0,0,14,6.41666666666667,6,"grhlovolnrf_350"
6,1.75,8,4.66666666666667,6,"grhlovolnrf_351"
9,4.08333333333333,5,2.33333333333333,2,"grhlovolnrf_352"
6,1.83333333333333,8,4.58333333333333,6,"grhlovolnrf_353"
5,1.41666666666667,9,5,5,"grhlovolnrf_354"
7,2.08333333333333,7,4.33333333333333,6,"grhlovolnrf_355"
3,0.833333333333333,11,5.58333333333333,6,"grhlovolnrf_356"
1,0.25,13,6.16666666666667,6,"grhlovolnrf_357"
8,3.08333333333333,6,3.33333333333333,3,"grhlovolnrf_358"
5,2.25,9,4.16666666666667,4,"grhlovolnrf_359"
5,2.16666666666667,9,4.25,5,"grhlovolnrf_36"
6,2.5,8,3.91666666666667,5,"grhlovolnrf_360"
3,0.75,11,5.66666666666667,5,"grhlovolnrf_361"
2,0.666666666666667,12,5.75,6,"grhlovolnrf_362"
2,0.666666666666667,12,5.75,7,"grhlovolnrf_363"
3,0.916666666666667,11,5.5,7,"grhlovolnrf_364"
8,3.25,6,3.16666666666667,4,"grhlovolnrf_365"
6,1.83333333333333,8,4.58333333333333,6,"grhlovolnrf_366"
3,0.916666666666667,11,5.5,5,"grhlovolnrf_367"
4,2.5,10,3.91666666666667,3,"grhlovolnrf_368"
3,0.833333333333333,11,5.58333333333333,6,"grhlovolnrf_369"
6,1.75,8,4.66666666666667,6,"grhlovolnrf_37"
5,2.16666666666667,9,4.25,5,"grhlovolnrf_370"
5,2.33333333333333,9,4.08333333333333,4,"grhlovolnrf_371"
6,1.75,8,4.66666666666667,5,"grhlovolnrf_372"
6,1.83333333333333,8,4.58333333333333,4,"grhlovolnrf_373"
1,0.25,13,6.16666666666667,5,"grhlovolnrf_374"
7,2.08333333333333,7,4.33333333333333,5,"grhlovolnrf_375"
3,1.66666666666667,11,4.75,6,"grhlovolnrf_376"
5,1.5,9,4.91666666666667,7,"grhlovolnrf_377"
9,3.41666666666667,5,3,3,"grhlovolnrf_378"
3,0.916666666666667,11,5.5,5,"grhlovolnrf_379"
3,1.66666666666667,11,4.75,5,"grhlovolnrf_38"
3,0.75,11,5.66666666666667,5,"grhlovolnrf_380"
3,1.58333333333333,11,4.83333333333333,4,"grhlovolnrf_381"
7,2.75,7,3.66666666666667,4,"grhlovolnrf_382"
6,1.83333333333333,8,4.58333333333333,6,"grhlovolnrf_383"
8,3.08333333333333,6,3.33333333333333,4,"grhlovolnrf_384"
5,2.16666666666667,9,4.25,4,"grhlovolnrf_385"
9,3.5,5,2.91666666666667,4,"grhlovolnrf_386"
3,0.916666666666667,11,5.5,6,"grhlovolnrf_387"
7,2.75,7,3.66666666666667,5,"grhlovolnrf_388"
4,1.75,10,4.66666666666667,4,"grhlovolnrf_389"
3,0.916666666666667,11,5.5,6,"grhlovolnrf_39"
10,3.08333333333333,4,3.33333333333333,4,"grhlovolnrf_390"
4,1.83333333333333,10,4.58333333333333,4,"grhlovolnrf_391"
4,1.16666666666667,10,5.25,7,"grhlovolnrf_392"
8,2.66666666666667,6,3.75,4,"grhlovolnrf_393"
6,1.75,8,4.66666666666667,5,"grhlovolnrf_394"
2,0.5,12,5.91666666666667,5,"grhlovolnrf_395"
6,1.83333333333333,8,4.58333333333333,5,"grhlovolnrf_396"
6,2.5,8,3.91666666666667,5,"grhlovolnrf_397"
3,0.833333333333333,11,5.58333333333333,6,"grhlovolnrf_398"
6,1.75,8,4.66666666666667,6,"grhlovolnrf_399"
8,3.08333333333333,6,3.33333333333333,3,"grhlovolnrf_4"
3,1,11,5.41666666666667,6,"grhlovolnrf_40"
5,2.25,9,4.16666666666667,4,"grhlovolnrf_400"
4,1.25,10,5.16666666666667,5,"grhlovolnrf_401"
5,2.08333333333333,9,4.33333333333333,4,"grhlovolnrf_402"
4,1.16666666666667,10,5.25,5,"grhlovolnrf_403"
2,0.583333333333333,12,5.83333333333333,5,"grhlovolnrf_404"
2,0.666666666666667,12,5.75,7,"grhlovolnrf_405"
6,2.5,8,3.91666666666667,5,"grhlovolnrf_406"
7,2.25,7,4.16666666666667,4,"grhlovolnrf_407"
4,1.16666666666667,10,5.25,5,"grhlovolnrf_408"
6,1.75,8,4.66666666666667,6,"grhlovolnrf_409"
5,1.41666666666667,9,5,6,"grhlovolnrf_41"
5,1.58333333333333,9,4.83333333333333,5,"grhlovolnrf_410"
8,3.08333333333333,6,3.33333333333333,5,"grhlovolnrf_411"
2,0.666666666666667,12,5.75,6,"grhlovolnrf_412"
4,1.33333333333333,10,5.08333333333333,5,"grhlovolnrf_413"
5,2.33333333333333,9,4.08333333333333,4,"grhlovolnrf_414"
3,1.58333333333333,11,4.83333333333333,4,"grhlovolnrf_415"
7,2.75,7,3.66666666666667,5,"grhlovolnrf_416"
5,1.5,9,4.91666666666667,5,"grhlovolnrf_417"
5,1.5,9,4.91666666666667,6,"grhlovolnrf_418"
5,1.5,9,4.91666666666667,6,"grhlovolnrf_419"
8,3.08333333333333,6,3.33333333333333,5,"grhlovolnrf_42"
3,0.916666666666667,11,5.5,7,"grhlovolnrf_420"
2,0.5,12,5.91666666666667,5,"grhlovolnrf_421"
5,2.75,9,3.66666666666667,3,"grhlovolnrf_422"
3,0.916666666666667,11,5.5,6,"grhlovolnrf_423"
6,2.41666666666667,8,4,5,"grhlovolnrf_424"
5,2.25,9,4.16666666666667,4,"grhlovolnrf_425"
6,2.5,8,3.91666666666667,5,"grhlovolnrf_426"
5,1.58333333333333,9,4.83333333333333,4,"grhlovolnrf_427"
2,1.33333333333333,12,5.08333333333333,5,"grhlovolnrf_428"
7,2.08333333333333,7,4.33333333333333,4,"grhlovolnrf_429"
5,2.16666666666667,9,4.25,6,"grhlovolnrf_43"
8,2.41666666666667,6,4,5,"grhlovolnrf_430"
8,2.41666666666667,6,4,4,"grhlovolnrf_431"
7,2.08333333333333,7,4.33333333333333,4,"grhlovolnrf_432"
3,2.25,11,4.16666666666667,3,"grhlovolnrf_433"
7,2.75,7,3.66666666666667,5,"grhlovolnrf_434"
7,2.16666666666667,7,4.25,5,"grhlovolnrf_435"
3,1.58333333333333,11,4.83333333333333,4,"grhlovolnrf_436"
4,2.5,10,3.91666666666667,3,"grhlovolnrf_437"
3,1.58333333333333,11,4.83333333333333,4,"grhlovolnrf_438"
4,2.5,10,3.91666666666667,4,"grhlovolnrf_439"
10,3.75,4,2.66666666666667,3,"grhlovolnrf_44"
2,0.5,12,5.91666666666667,5,"grhlovolnrf_440"
3,0.833333333333333,11,5.58333333333333,5,"grhlovolnrf_441"
1,1,13,5.41666666666667,5,"grhlovolnrf_442"
5,1.5,9,4.91666666666667,6,"grhlovolnrf_443"
3,0.916666666666667,11,5.5,6,"grhlovolnrf_444"
6,2,8,4.41666666666667,5,"grhlovolnrf_445"
1,0.333333333333333,13,6.08333333333333,6,"grhlovolnrf_446"
1,1,13,5.41666666666667,5,"grhlovolnrf_447"
7,2.08333333333333,7,4.33333333333333,6,"grhlovolnrf_448"
5,1.5,9,4.91666666666667,6,"grhlovolnrf_449"
3,0.833333333333333,11,5.58333333333333,5,"grhlovolnrf_45"
5,2.16666666666667,9,4.25,5,"grhlovolnrf_450"
8,3.08333333333333,6,3.33333333333333,3,"grhlovolnrf_451"
7,2.08333333333333,7,4.33333333333333,5,"grhlovolnrf_452"
4,1.91666666666667,10,4.5,5,"grhlovolnrf_453"
5,2.33333333333333,9,4.08333333333333,4,"grhlovolnrf_454"
2,1.25,12,5.16666666666667,5,"grhlovolnrf_455"
7,2.25,7,4.16666666666667,5,"grhlovolnrf_456"
4,1.08333333333333,10,5.33333333333333,5,"grhlovolnrf_457"
6,1.75,8,4.66666666666667,6,"grhlovolnrf_458"
5,1.5,9,4.91666666666667,7,"grhlovolnrf_459"
10,3.75,4,2.66666666666667,3,"grhlovolnrf_46"
1,0.333333333333333,13,6.08333333333333,6,"grhlovolnrf_460"
3,1,11,5.41666666666667,6,"grhlovolnrf_461"
6,1.75,8,4.66666666666667,5,"grhlovolnrf_462"
5,2.08333333333333,9,4.33333333333333,4,"grhlovolnrf_463"
1,0.25,13,6.16666666666667,5,"grhlovolnrf_464"
7,2.83333333333333,7,3.58333333333333,5,"grhlovolnrf_465"
5,1.58333333333333,9,4.83333333333333,6,"grhlovolnrf_466"
8,3.08333333333333,6,3.33333333333333,4,"grhlovolnrf_467"
8,2.41666666666667,6,4,5,"grhlovolnrf_468"
3,1.66666666666667,11,4.75,6,"grhlovolnrf_469"
6,3.08333333333333,8,3.33333333333333,3,"grhlovolnrf_47"
7,2.75,7,3.66666666666667,4,"grhlovolnrf_470"
6,2.41666666666667,8,4,5,"grhlovolnrf_471"
6,1.83333333333333,8,4.58333333333333,4,"grhlovolnrf_472"
1,0.25,13,6.16666666666667,5,"grhlovolnrf_473"
6,1.83333333333333,8,4.58333333333333,6,"grhlovolnrf_474"
6,2.58333333333333,8,3.83333333333333,4,"grhlovolnrf_475"
6,1.91666666666667,8,4.5,5,"grhlovolnrf_476"
7,2.75,7,3.66666666666667,5,"grhlovolnrf_477"
5,2.08333333333333,9,4.33333333333333,4,"grhlovolnrf_478"
7,2.08333333333333,7,4.33333333333333,6,"grhlovolnrf_479"
5,2.16666666666667,9,4.25,6,"grhlovolnrf_48"
2,1.25,12,5.16666666666667,4,"grhlovolnrf_480"
3,1.5,11,4.91666666666667,4,"grhlovolnrf_481"
5,2.75,9,3.66666666666667,3,"grhlovolnrf_482"
5,2.16666666666667,9,4.25,4,"grhlovolnrf_483"
8,3.08333333333333,6,3.33333333333333,3,"grhlovolnrf_484"
8,2.41666666666667,6,4,5,"grhlovolnrf_485"
7,2.83333333333333,7,3.58333333333333,5,"grhlovolnrf_486"
6,1.91666666666667,8,4.5,5,"grhlovolnrf_487"
7,2.16666666666667,7,4.25,5,"grhlovolnrf_488"
