"Nature","Strength","Type","Node"
"P",0.24828302936208,"DA","miR200,miR200"
"P",0.381755548417727,"TS","miR200,ZEB"
"N",0.24828302936208,"NF","miR200,OVOL2"
"P",0.315287538184048,"DA","ZEB,ZEB"
"N",0.281785283773064,"NF","ZEB,OVOL2"
"P",0.24828302936208,"TS","OVOL2,OVOL2"
