"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.597304199390831,0.519427423237392,0.234140284123994,0.0276499989747211,0.217723073297073,-0.663210280678393,-0.519427423237392,-0.519427423237392,0.663210280678393,-0.234140284123994,-0.663210280678393,0.663210280678393,0.622668129948575,-0.663210280678393,0,-0.663210280678393,0.484923828912705,-0.505349112588134,0.622668129948575,-0.622668129948575
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.595891885104783,0.380196245536335,0.27024846706614,0.032423414819841,0.164161202834081,-0.568769407721345,-0.380196245536335,-0.380196245536335,0.568769407721345,-0.404087880790755,-0.568769407721345,0.568769407721345,0.537373767530917,-0.568769407721345,0,-0.568769407721345,0.482869889304211,-0.515819918463217,0.537373767530917,-0.537373767530917
"TGFB",0.360303798588106,0.303773477547965,0.230725505958166,0.107157508524185,0.143230305561647,-0.341869195086561,-0.303773477547965,-0.303773477547965,0.341869195086561,-0.230725505958166,-0.341869195086561,0.341869195086561,0.320275364752371,-0.341869195086561,0,-0.341869195086561,0.29813374061136,-0.319009479639008,0.320275364752371,-0.320275364752371
"SNAIL1",0.376054455286429,0.316857673855934,0.236423728112854,0.109026515512646,0.0481787426869166,-0.360303798588106,-0.316857673855934,-0.316857673855934,0.360303798588106,-0.236423728112854,-0.360303798588106,0.360303798588106,0.341869195086561,-0.360303798588106,0,-0.360303798588106,0.313538440350263,-0.331178712708226,0.341869195086561,-0.341869195086561
"MIR340",-0.663210280678393,-0.491626289989357,-0.223077647788687,-0.0228044705194366,-0.205707443209154,0.622668129948575,0.491626289989357,0.491626289989357,-0.622668129948575,0.223077647788687,0.622668129948575,-0.622668129948575,-0.576363966821982,0.622668129948575,0,0.622668129948575,-0.450535339704072,0.479214479630473,-0.576363966821982,0.576363966821982
"MIR34",-0.360303798588106,-0.303773477547965,-0.230725505958166,-0.107157508524185,-0.143230305561647,0.341869195086561,0.303773477547965,0.303773477547965,-0.341869195086561,0.230725505958166,0.341869195086561,-0.341869195086561,-0.320275364752371,0.341869195086561,0,0.341869195086561,-0.29813374061136,0.319009479639008,-0.320275364752371,0.320275364752371
"MIR200",-0.573663512719884,-0.523848874384842,-0.261062694501041,-0.226103393266895,-0.22524585922469,0.54089247072375,0.523848874384842,0.523848874384842,-0.54089247072375,0.261062694501041,0.54089247072375,-0.54089247072375,-0.502968420090839,0.54089247072375,0,0.54089247072375,-0.48876599882986,0.509634365720228,-0.502968420090839,0.502968420090839
"MIR190",-0.341869195086561,-0.287565046021387,-0.2230264298473,-0.205972112601947,-0.138587780027756,0.320275364752371,0.287565046021387,0.287565046021387,-0.320275364752371,0.2230264298473,0.320275364752371,-0.320275364752371,-0.294711454977935,0.320275364752371,0,0.320275364752371,-0.281116136192996,0.304271038136946,-0.294711454977935,0.294711454977935
"MIR129",-0.568769407721345,-0.355619713352781,-0.35811457585275,-0.0316626371359864,-0.158850375333052,0.537373767530917,0.355619713352781,0.355619713352781,-0.537373767530917,0.391976973126617,0.537373767530917,-0.537373767530917,-0.499817880794702,0.537373767530917,0,0.537373767530917,-0.459132722979775,0.493859334895262,-0.499817880794702,0.499817880794702
