"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.688085102013213,0.63546840106184,0.380525150226456,0.624430187340942,0.37694696427014,-0.736506909760702,-0.736506909760702,-0.63546840106184,-0.736506909760702,-0.380525150226456,-0.736506909760702,0.736506909760702,0.680197547481191,-0.736506909760702,0,-0.736506909760702,0.583381601382816,-0.622569842386079,0.680197547481191,-0.680197547481191
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.645181224534277,0.441309276888043,0.333529197276349,0.46182553433849,0.251913385020813,-0.607359574134987,-0.607359574134987,-0.441309276888043,-0.607359574134987,-0.465518283055343,-0.607359574134987,0.607359574134987,0.564520067962148,-0.607359574134987,0,-0.607359574134987,0.53147125685988,-0.573890622502945,0.564520067962148,-0.564520067962148
"TGFB",0.385335909791112,0.334123094853115,0.25891682112381,0.352848264433642,0.197540781641369,-0.360290427680742,-0.360290427680742,-0.334123094853115,-0.360290427680742,-0.25891682112381,-0.360290427680742,0.360290427680742,0.332272204446118,-0.360290427680742,0,-0.360290427680742,0.319429002234105,-0.345773621057216,0.332272204446118,-0.332272204446118
"SNAIL1",0.408170103709643,0.354597090903148,0.271626420151756,0.377769683382901,0.10840129983173,-0.385335909791112,-0.385335909791112,-0.354597090903148,-0.385335909791112,-0.271626420151756,-0.385335909791112,0.385335909791112,0.360290427680742,-0.385335909791112,0,-0.385335909791112,0.341671866615121,-0.365217452441017,0.360290427680742,-0.360290427680742
"MIR340",-0.736506909760702,-0.589057974730936,-0.351397743425965,-0.568354379091221,-0.352819908626977,0.680197547481191,0.680197547481191,0.589057974730936,0.680197547481191,0.351397743425965,0.680197547481191,-0.680197547481191,-0.616936066693937,0.680197547481191,0,0.680197547481191,-0.533311238309357,0.578572811397027,-0.616936066693937,0.616936066693937
"MIR34",-0.385335909791112,-0.334123094853115,-0.25891682112381,-0.352848264433642,-0.197540781641369,0.360290427680742,0.360290427680742,0.334123094853115,0.360290427680742,0.25891682112381,0.360290427680742,-0.360290427680742,-0.332272204446118,0.360290427680742,0,0.360290427680742,-0.319429002234105,0.345773621057216,-0.332272204446118,0.332272204446118
"MIR200",-0.632668845268464,-0.594947545549458,-0.340946834788219,-0.686544145365526,-0.326140520602492,0.586920545948736,0.586920545948736,0.594947545549458,0.586920545948736,0.340946834788219,0.586920545948736,-0.586920545948736,-0.535735711825514,0.586920545948736,0,0.586920545948736,-0.546212830558803,0.579864198147719,-0.535735711825514,0.535735711825514
"MIR190",-0.360290427680742,-0.311217238663345,-0.244806391675957,-0.425852066715011,-0.185607246898167,0.332272204446118,0.332272204446118,0.311217238663345,0.332272204446118,0.244806391675957,0.332272204446118,-0.332272204446118,-0.301837421837422,0.332272204446118,0,0.332272204446118,-0.295320585686316,0.324085752611669,-0.301837421837422,0.301837421837422
"MIR129",-0.607359574134987,-0.406442448800875,-0.412285285698979,-0.421230087753552,-0.233442310640648,0.564520067962148,0.564520067962148,0.406442448800875,0.564520067962148,0.444303890251745,0.564520067962148,-0.564520067962148,-0.518935768229766,0.564520067962148,0,0.564520067962148,-0.49507419803635,0.54081682426327,-0.518935768229766,0.518935768229766
"MIR1199",-0.736506909760702,-0.589057974730936,-0.351397743425965,-0.568354379091221,-0.352819908626977,0.680197547481191,0.680197547481191,0.589057974730936,0.680197547481191,0.351397743425965,0.680197547481191,-0.680197547481191,-0.616936066693937,0.680197547481191,0,0.680197547481191,-0.533311238309357,0.578572811397027,-0.616936066693937,0.616936066693937
"HAS2",0.680197547481191,0.537703294927981,0.320075237625501,0.507452123452123,0.324890839595945,-0.616936066693937,-0.616936066693937,-0.537703294927981,-0.616936066693937,-0.320075237625501,-0.616936066693937,0.616936066693937,0.649176503852407,-0.616936066693937,0,-0.616936066693937,0.478456869377318,-0.529583697866701,0.549176503852407,-0.549176503852407
"HA",0.736506909760702,0.589057974730936,0.351397743425965,0.568354379091221,0.352819908626977,-0.680197547481191,-0.680197547481191,-0.589057974730936,-0.680197547481191,-0.351397743425965,-0.680197547481191,0.680197547481191,0.616936066693937,-0.680197547481191,0,-0.680197547481191,0.533311238309357,-0.578572811397027,0.616936066693937,-0.616936066693937
"GRHL2",-0.84761731031347,-0.707139910270148,-0.366186389647766,-0.682727563662812,-0.37066709860445,0.789460398731901,0.789460398731901,0.707139910270148,0.789460398731901,0.366186389647766,0.789460398731901,-0.789460398731901,-0.725050070748649,0.789460398731901,0,0.789460398731901,-0.649436823106371,0.695326160327211,-0.725050070748649,0.825050070748649
"EXTGFB",0.385335909791112,0.334123094853115,0.25891682112381,0.352848264433642,0.197540781641369,-0.360290427680742,-0.360290427680742,-0.334123094853115,-0.360290427680742,-0.25891682112381,-0.360290427680742,0.360290427680742,0.332272204446118,-0.360290427680742,0,-0.360290427680742,0.319429002234105,-0.345773621057216,0.332272204446118,-0.332272204446118
"ESRP1",-0.680197547481191,-0.537703294927981,-0.320075237625501,-0.507452123452123,-0.324890839595945,0.616936066693937,0.616936066693937,0.537703294927981,0.616936066693937,0.320075237625501,0.616936066693937,-0.616936066693937,-0.549176503852407,0.616936066693937,0,0.616936066693937,-0.478456869377318,0.529583697866701,-0.649176503852407,0.549176503852407
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.736506909760702,0.589057974730936,0.351397743425965,0.568354379091221,0.352819908626977,-0.680197547481191,-0.680197547481191,-0.589057974730936,-0.680197547481191,-0.351397743425965,-0.680197547481191,0.680197547481191,0.616936066693937,-0.680197547481191,0,-0.680197547481191,0.533311238309357,-0.578572811397027,0.616936066693937,-0.616936066693937
