"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.689770344389342,0.623457665737916,0.371907279055329,0.683260452675938,0.364828476740202,-0.7393880813924,-0.623457665737916,-0.7393880813924,-0.7393880813924,-0.371907279055329,-0.7393880813924,0.7393880813924,0.683260452675938,-0.7393880813924,0,-0.7393880813924,0.57408567169314,-0.610418061088902,0.683260452675938,-0.683260452675938
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.645623340138805,0.421834693647787,0.316872148770855,0.570175054112554,0.218619856346437,-0.606481628278395,-0.421834693647787,-0.606481628278395,-0.606481628278395,-0.450718659583724,-0.606481628278395,0.606481628278395,0.570175054112554,-0.606481628278395,0,-0.606481628278395,0.51606585255785,-0.554715105857849,0.570175054112554,-0.570175054112554
"TGFB",0.34475032844417,0.309031833969114,0.24525714879806,0.299406010524036,0.15584780946362,-0.318357869146827,-0.309031833969114,-0.318357869146827,-0.318357869146827,-0.24525714879806,-0.318357869146827,0.318357869146827,0.299406010524036,-0.318357869146827,0,-0.318357869146827,0.299545064198945,-0.322351483819692,0.299406010524036,-0.299406010524036
"SNAIL1",0.361982267607668,0.326371684753781,0.253060916134015,0.318357869146827,0.06843210481166,-0.34475032844417,-0.326371684753781,-0.34475032844417,-0.34475032844417,-0.253060916134015,-0.34475032844417,0.34475032844417,0.318357869146827,-0.34475032844417,0,-0.34475032844417,0.317503847319652,-0.339290108938125,0.318357869146827,-0.318357869146827
"MIR340",-0.7393880813924,-0.579808604192739,-0.345546553334945,-0.620985003574142,-0.343170566640961,0.683260452675938,0.579808604192739,0.683260452675938,0.683260452675938,0.345546553334945,0.683260452675938,-0.683260452675938,-0.620985003574142,0.683260452675938,0,0.683260452675938,-0.526963666735828,0.569315529216034,-0.620985003574142,0.620985003574142
"MIR34",-0.34475032844417,-0.309031833969114,-0.24525714879806,-0.299406010524036,-0.15584780946362,0.318357869146827,0.309031833969114,0.318357869146827,0.318357869146827,0.24525714879806,0.318357869146827,-0.318357869146827,-0.299406010524036,0.318357869146827,0,0.318357869146827,-0.299545064198945,0.322351483819692,-0.299406010524036,0.299406010524036
"MIR200",-0.62607167157864,-0.58069325232974,-0.329924833878195,-0.630945022384581,-0.310675682966566,0.583812067123082,0.58069325232974,0.583812067123082,0.583812067123082,0.329924833878195,0.583812067123082,-0.583812067123082,-0.530945022384582,0.583812067123082,0,0.583812067123082,-0.534724061414498,0.565557035589592,-0.530945022384582,0.530945022384582
"MIR190",-0.318357869146827,-0.289890640373772,-0.230126714015451,-0.362653873771899,-0.152113102444947,0.299406010524036,0.289890640373772,0.299406010524036,0.299406010524036,0.230126714015451,0.299406010524036,-0.299406010524036,-0.262653873771899,0.299406010524036,0,0.299406010524036,-0.277913533493171,0.305358019767404,-0.262653873771899,0.262653873771899
"MIR129",-0.606481628278395,-0.390344739400722,-0.39534012430996,-0.51903869047619,-0.207382706399609,0.570175054112554,0.390344739400722,0.570175054112554,0.570175054112554,0.429211898476191,0.570175054112554,-0.570175054112554,-0.51903869047619,0.570175054112554,0,0.570175054112554,-0.482206783618649,0.525903757414998,-0.51903869047619,0.51903869047619
