"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.673963046398541,0.618470765342842,0.362481124703116,0.61338771791396,0.364676222183638,-0.726481032010051,-0.618470765342842,-0.618470765342842,-0.726481032010051,-0.343835052752966,-0.726481032010051,0.726481032010051,0.673720295813732,-0.726481032010051,0,-0.726481032010051,0.571308712164658,-0.606806100450099,0.673720295813732,-0.673720295813732
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.609089534168561,0.407192991152313,0.291802927405877,0.434164969072743,0.224481726583278,-0.576546769975047,-0.407192991152313,-0.407192991152313,-0.576546769975047,-0.21028720281375,-0.576546769975047,0.576546769975047,0.540185867719407,-0.576546769975047,0,-0.576546769975047,0.488064423891992,-0.520387091183453,0.540185867719407,-0.540185867719407
"TGFB",0.369459380396992,0.316729492273654,0.235109190558639,0.341209132754607,0.170526289889563,-0.347430348653492,-0.316729492273654,-0.316729492273654,-0.347430348653492,-0.161880536255286,-0.347430348653492,0.347430348653492,0.323673442576144,-0.347430348653492,0,-0.347430348653492,0.306074448424778,-0.32932906214342,0.323673442576144,-0.323673442576144
"SNAIL1",0.388523073607107,0.333608785698581,0.244870825064882,0.362386221561754,0.0797735635840397,-0.369459380396992,-0.333608785698581,-0.333608785698581,-0.369459380396992,-0.170526289889563,-0.369459380396992,0.369459380396992,0.347430348653492,-0.369459380396992,0,-0.369459380396992,0.325006675974344,-0.345429136950169,0.347430348653492,-0.347430348653492
"MIR340",-0.726481032010051,-0.576407273279349,-0.337298108597699,-0.561225375931258,-0.343835052752966,0.673720295813732,0.576407273279349,0.576407273279349,0.673720295813732,0.318933477949816,0.673720295813732,-0.673720295813732,-0.613616219491096,0.673720295813732,0,0.673720295813732,-0.525276966132912,0.566940802181979,-0.613616219491096,0.613616219491096
"MIR34",-0.369459380396992,-0.316729492273654,-0.235109190558639,-0.341209132754607,-0.170526289889563,0.347430348653492,0.316729492273654,0.316729492273654,0.347430348653492,0.161880536255286,0.347430348653492,-0.347430348653492,-0.323673442576144,0.347430348653492,0,0.347430348653492,-0.306074448424778,0.32932906214342,-0.323673442576144,0.323673442576144
"MIR200",-0.615977229963832,-0.577169910483433,-0.320584572805959,-0.674651635583497,-0.311358545533122,0.574813754264274,0.577169910483433,0.577169910483433,0.574813754264274,0.291252569672068,0.574813754264274,-0.574813754264274,-0.527097218831203,0.574813754264274,0,0.574813754264274,-0.533749058607956,0.563283736228137,-0.527097218831203,0.527097218831203
"MIR190",-0.347430348653492,-0.297136616955588,-0.223322118315293,-0.417370748916223,-0.161880536255286,0.323673442576144,0.297136616955588,0.297136616955588,0.323673442576144,0.148913503288253,0.323673442576144,-0.323673442576144,-0.294950038320825,0.323673442576144,0,0.323673442576144,-0.285641935374815,0.310955856401793,-0.294950038320825,0.294950038320825
"MIR129",-0.576546769975047,-0.378102082061404,-0.374675458824189,-0.398764969072743,-0.21028720281375,0.540185867719407,0.378102082061404,0.378102082061404,0.540185867719407,0.192902214920287,0.540185867719407,-0.540185867719407,-0.498782358947478,0.540185867719407,0,0.540185867719407,-0.457130236068477,0.492882766604117,-0.498782358947478,0.498782358947478
