"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.226940649228829,0.316647682152184,0.273621843166898,0.307963412346928,0.24285859238102,-0.319657365129817,-0.316647682152184,-0.316647682152184,-0.319657365129817,-0.273621843166898,-0.319657365129817,0.319657365129817,0.310214410110455,0.319657365129817,0,-0.319657365129817,0.315297608072967,-0.331087949815782,0.310214410110455,0.310214410110455
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.401465358004605,0.282052190551882,0.287024435574349,0.30836962874843,0.1802897433615,-0.393445177072107,-0.282052190551882,-0.282052190551882,-0.393445177072107,-0.420295160125655,-0.393445177072107,0.393445177072107,0.382946555172834,0.393445177072107,0,-0.393445177072107,0.407953506837567,-0.437274139279769,0.382946555172834,0.382946555172834
"TGFB",0.253942887797205,0.25249068122439,0.240790232056154,0.276675327090578,0.152319056866444,-0.247778403465882,-0.25249068122439,-0.25249068122439,-0.247778403465882,-0.240790232056154,-0.247778403465882,0.247778403465882,0.239809251794931,0.247778403465882,0,-0.247778403465882,0.260067738818002,-0.278987290196749,0.239809251794931,0.239809251794931
"SNAIL1",0.258600394364188,0.257416390364417,0.245728691256884,0.284980219013218,0.0569477242259454,-0.253942887797205,-0.257416390364417,-0.257416390364417,-0.253942887797205,-0.245728691256884,-0.253942887797205,0.253942887797205,0.247778403465882,0.253942887797205,0,-0.253942887797205,0.268470302311949,-0.284548659609217,0.247778403465882,0.247778403465882
"MIR340",-0.319657365129817,-0.30778275800669,-0.264491272895785,-0.29628861559896,-0.237485749658779,0.310214410110455,0.30778275800669,0.30778275800669,0.310214410110455,0.264491272895785,0.310214410110455,-0.310214410110455,-0.297725030331355,-0.310214410110455,0,0.310214410110455,-0.30369089344467,0.321797666538292,-0.297725030331355,-0.297725030331355
"MIR34",-0.253942887797205,-0.25249068122439,-0.240790232056154,-0.276675327090578,-0.152319056866444,0.247778403465882,0.25249068122439,0.25249068122439,0.247778403465882,0.240790232056154,0.247778403465882,-0.247778403465882,-0.239809251794931,-0.247778403465882,0,0.247778403465882,-0.260067738818002,0.278987290196749,-0.239809251794931,-0.239809251794931
"MIR200",-0.319827439534471,-0.391236231675268,-0.283048527922827,-0.489379576244231,-0.244947249378782,0.310988922577873,0.391236231675268,0.391236231675268,0.310988922577873,0.283048527922827,0.310988922577873,-0.310988922577873,-0.299191454223442,-0.310988922577873,0,0.310988922577873,-0.38660510103686,0.401832621367688,-0.299191454223442,-0.299191454223442
"MIR190",-0.247778403465882,-0.243980600051308,-0.23212327209135,-0.367903397266017,-0.149347840524754,0.239809251794931,0.243980600051308,0.243980600051308,0.239809251794931,0.23212327209135,0.239809251794931,-0.239809251794931,-0.229032309439042,-0.239809251794931,0,0.239809251794931,-0.25167975124465,0.270673854121211,-0.229032309439042,-0.229032309439042
"MIR129",-0.393445177072107,-0.271426998066511,-0.376198075741713,-0.296450778368042,-0.175527838599596,0.382946555172834,0.271426998066511,0.271426998066511,0.382946555172834,0.409492125859372,0.382946555172834,-0.382946555172834,-0.369086644591612,-0.382946555172834,0,0.382946555172834,-0.396331330246191,0.426626583610458,-0.369086644591612,-0.369086644591612
"MIR1199",-0.319657365129817,-0.30778275800669,-0.264491272895785,-0.29628861559896,-0.237485749658779,0.310214410110455,0.30778275800669,0.30778275800669,0.310214410110455,0.264491272895785,0.310214410110455,-0.310214410110455,-0.297725030331355,-0.310214410110455,0,0.310214410110455,-0.30369089344467,0.321797666538292,-0.297725030331355,-0.297725030331355
"HAS2",0.310214410110455,0.296613105741147,0.25307574778163,0.280733060043405,0.22953872979123,-0.297725030331355,-0.296613105741147,-0.296613105741147,-0.297725030331355,-0.25307574778163,-0.297725030331355,0.297725030331355,0.38169449598021,0.297725030331355,0,-0.297725030331355,0.288006010548999,-0.309825835552377,0.28169449598021,0.28169449598021
"HA",0.319657365129817,0.30778275800669,0.264491272895785,0.29628861559896,0.237485749658779,-0.310214410110455,-0.30778275800669,-0.30778275800669,-0.310214410110455,-0.264491272895785,-0.310214410110455,0.310214410110455,0.297725030331355,0.310214410110455,0,-0.310214410110455,0.30369089344467,-0.321797666538292,0.297725030331355,0.297725030331355
