"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.689960274446403,0.629793001288399,0.355319446440558,0.683193205753477,0.336431081400373,-0.739785199877605,-0.629793001288399,-0.629793001288399,-0.739785199877605,-0.355319446440558,-0.739785199877605,0.739785199877605,0.683193205753477,-0.739785199877605,0,-0.739785199877605,0.580695746693045,-0.617709303101527,0.683193205753477,-0.683193205753477
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.62815642260323,0.416237856085703,0.306508485811317,0.555017760493237,0.198476056833729,-0.592930803971498,-0.416237856085703,-0.416237856085703,-0.592930803971498,-0.440979137677165,-0.592930803971498,0.592930803971498,0.555017760493237,-0.592930803971498,0,-0.592930803971498,0.510063495744024,-0.551675584328582,0.555017760493237,-0.555017760493237
"TGFB",0.372988137351235,0.318772571091189,0.244531029940036,0.32575549796166,0.155233746860508,-0.349913913803244,-0.318772571091189,-0.318772571091189,-0.349913913803244,-0.244531029940036,-0.349913913803244,0.349913913803244,0.32575549796166,-0.349913913803244,0,-0.349913913803244,0.307165347440011,-0.333132903508371,0.32575549796166,-0.32575549796166
"SNAIL1",0.392687086160092,0.335188096205344,0.25237498967158,0.349913913803244,0.0672551596383509,-0.372988137351235,-0.335188096205344,-0.335188096205344,-0.372988137351235,-0.25237498967158,-0.372988137351235,0.372988137351235,0.349913913803244,-0.372988137351235,0,-0.372988137351235,0.328101019954631,-0.349269332284525,0.349913913803244,-0.349913913803244
"MIR340",-0.739785199877605,-0.586152703139805,-0.331681445540063,-0.621211405955702,-0.311714193167975,0.683193205753477,0.586152703139805,0.586152703139805,0.683193205753477,0.331681445540063,0.683193205753477,-0.683193205753477,-0.621211405955702,0.683193205753477,0,0.683193205753477,-0.530237591531164,0.57592127721156,-0.621211405955702,0.621211405955702
"MIR34",-0.372988137351235,-0.318772571091189,-0.244531029940036,-0.32575549796166,-0.155233746860508,0.349913913803244,0.318772571091189,0.318772571091189,0.349913913803244,0.244531029940036,0.349913913803244,-0.349913913803244,-0.32575549796166,0.349913913803244,0,0.349913913803244,-0.307165347440011,0.333132903508371,-0.32575549796166,0.32575549796166
"MIR200",-0.739785199877605,-0.586152703139805,-0.331681445540063,-0.621211405955702,-0.311714193167975,0.683193205753477,0.586152703139805,0.586152703139805,0.683193205753477,0.331681445540063,0.683193205753477,-0.683193205753477,-0.621211405955702,0.683193205753477,0,0.683193205753477,-0.530237591531164,0.57592127721156,-0.621211405955702,0.621211405955702
"MIR190",-0.349913913803244,-0.296511086992249,-0.229826870596158,-0.395980217062783,-0.151215452185566,0.32575549796166,0.296511086992249,0.296511086992249,0.32575549796166,0.229826870596158,0.32575549796166,-0.32575549796166,-0.295980217062783,0.32575549796166,0,0.32575549796166,-0.287939328502177,0.313304623390314,-0.295980217062783,0.295980217062783
"MIR129",-0.592930803971498,-0.382463522311369,-0.38494259975749,-0.510536155142067,-0.190317548675221,0.555017760493237,0.382463522311369,0.382463522311369,0.555017760493237,0.419440676138703,0.555017760493237,-0.555017760493237,-0.510536155142067,0.555017760493237,0,0.555017760493237,-0.479913360376069,0.521184300651878,-0.510536155142067,0.510536155142067
