"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.644232800860118,0.584807308457594,0.320659961963161,0.59014929978199,0.303737727997894,-0.703069512686542,-0.402336656103075,-0.584807308457594,-0.703069512686542,-0.320659961963161,-0.703069512686542,0.703069512686542,0.656152622606113,-0.703069512686542,0,-0.703069512686542,0.543410638894312,-0.571601617679137,0.656152622606113,-0.656152622606113
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.576920977067145,0.37110726290773,0.26081111611139,0.407053863008211,0.162021958994453,-0.549989870595329,-0.251412634213343,-0.37110726290773,-0.549989870595329,-0.389616659545388,-0.549989870595329,0.549989870595329,0.518143215621638,-0.549989870595329,0,-0.549989870595329,0.471803696239068,-0.50329199842633,0.518143215621638,-0.518143215621638
"TGFB",0.313283846951229,0.255168424558074,0.187504102872067,0.289171005375021,0.0990304491647558,-0.297821142817053,-0.0718042472295221,-0.255168424558074,-0.297821142817053,-0.187504102872067,-0.297821142817053,0.297821142817053,0.279997663811054,-0.297821142817053,0,-0.297821142817053,0.253070669187455,-0.272300041042738,0.279997663811054,-0.279997663811054
"SNAIL1",0.326710801891621,0.266793818524756,0.193597401762813,0.304334340333578,0.00380301291885283,-0.313283846951229,-0.0791072638886846,-0.266793818524756,-0.313283846951229,-0.193597401762813,-0.313283846951229,0.313283846951229,0.297821142817053,-0.313283846951229,0,-0.313283846951229,0.266054291309458,-0.283153681347717,0.297821142817053,-0.297821142817053
"MIR340",-0.703069512686542,-0.549329333681501,-0.301869061371076,-0.543612714416136,-0.288856581791447,0.656152622606113,0.380238319418739,0.549329333681501,0.656152622606113,0.301869061371076,0.656152622606113,-0.656152622606113,-0.601352282759044,0.656152622606113,0,0.656152622606113,-0.503410638894311,0.538430737386721,-0.601352282759044,0.601352282759044
"MIR34",-0.313283846951229,-0.255168424558074,-0.187504102872067,-0.289171005375021,-0.0990304491647558,0.297821142817053,0.0718042472295221,0.255168424558074,0.297821142817053,0.187504102872067,0.297821142817053,-0.297821142817053,-0.279997663811054,0.297821142817053,0,0.297821142817053,-0.253070669187455,0.272300041042738,-0.279997663811054,0.279997663811054
"MIR200",-0.582326870695597,-0.534872103298827,-0.277556880171712,-0.643697477540067,-0.248043514872782,0.547341806559241,0.226812560409598,0.534872103298827,0.547341806559241,0.277556880171712,0.547341806559241,-0.547341806559241,-0.506379781242786,0.547341806559241,0,0.547341806559241,-0.497779315727503,0.521177299614212,-0.506379781242786,0.506379781242786
"MIR190",-0.297821142817053,-0.241630849276587,-0.18042095285007,-0.372053888257904,-0.0934594185240872,0.279997663811054,0.0635560147079196,0.241630849276587,0.279997663811054,0.18042095285007,0.279997663811054,-0.279997663811054,-0.259446285364939,0.279997663811054,0,0.279997663811054,-0.238538394420455,0.259775621680898,-0.259446285364939,0.259446285364939
"MIR129",-0.549989870595329,-0.347177481571112,-0.348468019877081,-0.377327179435374,-0.152127626621734,0.518143215621638,0.236198590480666,0.347177481571112,0.518143215621638,0.377296492137593,0.518143215621638,-0.518143215621638,-0.483120860927152,0.518143215621638,0,0.518143215621638,-0.446259548395125,0.480998678743709,-0.483120860927152,0.483120860927152
"MIR1199",-0.703069512686542,-0.549329333681501,-0.301869061371076,-0.543612714416136,-0.288856581791447,0.656152622606113,0.380238319418739,0.549329333681501,0.656152622606113,0.301869061371076,0.656152622606113,-0.656152622606113,-0.601352282759044,0.656152622606113,0,0.656152622606113,-0.503410638894311,0.538430737386721,-0.601352282759044,0.601352282759044
"HAS2",0.656152622606113,0.507917321036612,0.280225225754638,0.491535419730146,0.271543431365713,-0.601352282759044,-0.353684051768581,-0.507917321036612,-0.601352282759044,-0.280225225754638,-0.601352282759044,0.601352282759044,0.640538033395176,-0.601352282759044,0,-0.601352282759044,0.458343215189556,-0.49961031485151,0.540538033395176,-0.540538033395176
"HA",0.703069512686542,0.549329333681501,0.301869061371076,0.543612714416136,0.288856581791447,-0.656152622606113,-0.380238319418739,-0.549329333681501,-0.656152622606113,-0.301869061371076,-0.656152622606113,0.656152622606113,0.601352282759044,-0.656152622606113,0,-0.656152622606113,0.503410638894311,-0.538430737386721,0.601352282759044,-0.601352282759044
"GRHL2",-0.816703645362505,-0.669399610080968,-0.31881819789628,-0.659905848418909,-0.309765878576013,0.767740257625408,0.493204073244342,0.669399610080968,0.767740257625408,0.31881819789628,0.767740257625408,-0.767740257625408,-0.711434525141331,0.767740257625408,0,0.767740257625408,-0.621550138276769,0.657297503804965,-0.711434525141331,0.811434525141331
"EXTGFB",0.313283846951229,0.255168424558074,0.187504102872067,0.289171005375021,0.0990304491647558,-0.297821142817053,-0.0718042472295221,-0.255168424558074,-0.297821142817053,-0.187504102872067,-0.297821142817053,0.297821142817053,0.279997663811054,-0.297821142817053,0,-0.297821142817053,0.253070669187455,-0.272300041042738,0.279997663811054,-0.279997663811054
