"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.678104300935419,0.620707927449908,0.353384668579762,0.615267437342535,0.365711293121495,-0.729283974256653,-0.620707927449908,-0.620707927449908,-0.729283974256653,-0.328164046192396,-0.729283974256653,0.729283974256653,0.675623056586624,-0.729283974256653,0,-0.729283974256653,0.573743475717251,-0.610591663492731,0.675623056586624,-0.675623056586624
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.628661117437904,0.416806637369383,0.209832803915372,0.441772987499272,0.218484392157746,-0.594727429349488,-0.416806637369383,-0.416806637369383,-0.594727429349488,-0.281414352515043,-0.594727429349488,0.594727429349488,0.554481081598127,-0.594727429349488,0,-0.594727429349488,0.512143488236099,-0.555815854845476,0.554481081598127,-0.554481081598127
"TGFB",0.368010410805217,0.313824241116609,0.154614988962261,0.335281591529124,0.157513916415163,-0.346821358784191,-0.313824241116609,-0.313824241116609,-0.346821358784191,-0.130141495861317,-0.346821358784191,0.346821358784191,0.320808018609743,-0.346821358784191,0,-0.346821358784191,0.301110038973795,-0.327285858265784,0.320808018609743,-0.320808018609743
"SNAIL1",0.388544486613608,0.327812369686438,0.155949691220988,0.36037963074481,0.0716377445804045,-0.368010410805217,-0.327812369686438,-0.327812369686438,-0.368010410805217,-0.154614988962261,-0.368010410805217,0.368010410805217,0.346821358784191,-0.368010410805217,0,-0.368010410805217,0.323479623412345,-0.34267495199759,0.346821358784191,-0.346821358784191
"MIR340",-0.729283974256653,-0.578173170246604,-0.328164046192396,-0.561647290438023,-0.343782774878755,0.675623056586624,0.578173170246604,0.578173170246604,0.675623056586624,0.298941526085157,0.675623056586624,-0.675623056586624,-0.614315154679267,0.675623056586624,0,0.675623056586624,-0.526191213213943,0.569796427899807,-0.614315154679267,0.614315154679267
"MIR34",-0.368010410805217,-0.313824241116609,-0.154614988962261,-0.335281591529124,-0.157513916415163,0.346821358784191,0.313824241116609,0.313824241116609,0.346821358784191,0.130141495861317,0.346821358784191,-0.346821358784191,-0.320808018609743,0.346821358784191,0,0.346821358784191,-0.301110038973795,0.327285858265784,-0.320808018609743,0.320808018609743
"MIR200",-0.620812032672485,-0.579040712452623,-0.296447609115835,-0.677529422003318,-0.311888777731684,0.577880929526328,0.579040712452623,0.579040712452623,0.577880929526328,0.28100045464429,0.577880929526328,-0.577880929526328,-0.529770382431009,0.577880929526328,0,0.577880929526328,-0.536302224906876,0.565922650779,-0.529770382431009,0.529770382431009
"MIR190",-0.346821358784191,-0.289292346479986,-0.130141495861317,-0.415983345915089,-0.155169250530052,0.320808018609743,0.289292346479986,0.289292346479986,0.320808018609743,0.135926619828259,0.320808018609743,-0.320808018609743,-0.294319923371648,0.320808018609743,0,0.320808018609743,-0.284323569629186,0.306790672571148,-0.294319923371648,0.294319923371648
"MIR129",-0.594727429349488,-0.381893919164894,-0.281414352515043,-0.408053926104222,-0.208648055573186,0.554481081598127,0.381893919164894,0.381893919164894,0.554481081598127,0.275891438296476,0.554481081598127,-0.554481081598127,-0.512349101902696,0.554481081598127,0,0.554481081598127,-0.482429339785462,0.524771771318793,-0.512349101902696,0.512349101902696
