"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.634044962072078,0.584254101036195,0.337861644415565,0.549598704417209,0.313200494572091,-0.694512821321144,-0.584254101036195,-0.295766092239729,-0.694512821321144,-0.337861644415565,-0.694512821321144,0.694512821321144,0.648801637824944,-0.694512821321144,0,-0.694512821321144,0.54455083080946,-0.573361912286264,0.648801637824944,-0.648801637824944
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.58347322628748,0.383851357631711,0.298709310402307,0.358280974506442,0.194715021043134,-0.556581703953842,-0.383851357631711,-0.185850383861438,-0.556581703953842,-0.432481814995235,-0.556581703953842,0.556581703953842,0.525419923280661,-0.556581703953842,0,-0.556581703953842,0.486377210745946,-0.521540235242029,0.525419923280661,-0.525419923280661
"TGFB",0.348679657452005,0.300096002332551,0.243980646551425,0.282889869453505,0.159276934385475,-0.330908759619188,-0.300096002332551,-0.153718021998768,-0.330908759619188,-0.243980646551425,-0.330908759619188,0.330908759619188,0.310104161918038,-0.330908759619188,0,-0.330908759619188,0.294826380898752,-0.317745225073773,0.310104161918038,-0.310104161918038
"SNAIL1",0.364011159419486,0.312910226734758,0.25148305735181,0.300096002332551,0.0668518662655836,-0.348679657452005,-0.312910226734758,-0.159276934385475,-0.348679657452005,-0.25148305735181,-0.348679657452005,0.348679657452005,0.330908759619188,-0.348679657452005,0,-0.348679657452005,0.311192793112492,-0.330207837237283,0.330908759619188,-0.330908759619188
"MIR340",-0.694512821321144,-0.549598704417209,-0.316987099907496,-0.508007384344877,-0.295766092239729,0.648801637824944,0.549598704417209,0.277613742158692,0.648801637824944,0.316987099907496,0.648801637824944,-0.648801637824944,-0.59609079445145,0.648801637824944,0,0.648801637824944,-0.50437989063852,0.540329757090942,-0.59609079445145,0.59609079445145
"MIR34",-0.348679657452005,-0.300096002332551,-0.243980646551425,-0.282889869453505,-0.159276934385475,0.330908759619188,0.300096002332551,0.153718021998768,0.330908759619188,0.243980646551425,0.330908759619188,-0.330908759619188,-0.310104161918038,0.330908759619188,0,0.330908759619188,-0.294826380898752,0.317745225073773,-0.310104161918038,0.310104161918038
"MIR200",-0.574613934900696,-0.537050053713828,-0.307775031818352,-0.607943158757789,-0.281793615482234,0.541001427921355,0.537050053713828,0.266684517087833,0.541001427921355,0.307775031818352,0.541001427921355,-0.541001427921355,-0.502229089149016,0.541001427921355,0,0.541001427921355,-0.502765912000612,0.526514671920729,-0.502229089149016,0.502229089149016
"MIR190",-0.330908759619188,-0.282889869453505,-0.233047313218091,-0.366870912107533,-0.153718021998768,0.310104161918038,0.282889869453505,0.141751494802115,0.310104161918038,0.233047313218091,0.310104161918038,-0.310104161918038,-0.286187629012741,0.310104161918038,0,0.310104161918038,-0.278711028905537,0.302060577770869,-0.286187629012741,0.286187629012741
"MIR129",-0.556581703953842,-0.358280974506442,-0.382494927770014,-0.333325857809853,-0.185850383861438,0.525419923280661,0.358280974506442,0.168484478391443,0.525419923280661,0.41629586317983,0.525419923280661,-0.525419923280661,-0.48892798779679,0.525419923280661,0,0.525419923280661,-0.461430858814616,0.498107660811206,-0.48892798779679,0.48892798779679
"MIR1199",-0.694512821321144,-0.549598704417209,-0.316987099907496,-0.508007384344877,-0.295766092239729,0.648801637824944,0.549598704417209,0.277613742158692,0.648801637824944,0.316987099907496,0.648801637824944,-0.648801637824944,-0.59609079445145,0.648801637824944,0,0.648801637824944,-0.50437989063852,0.540329757090942,-0.59609079445145,0.59609079445145
"HAS2",0.648801637824944,0.508007384344877,0.291222907767758,0.462101677148847,0.277613742158692,-0.59609079445145,-0.508007384344877,-0.252726864330638,-0.59609079445145,-0.291222907767758,-0.59609079445145,0.59609079445145,0.634615384615385,-0.59609079445145,0,-0.59609079445145,0.459312626064529,-0.501321614973991,0.534615384615385,-0.534615384615385
"HA",0.694512821321144,0.549598704417209,0.316987099907496,0.508007384344877,0.295766092239729,-0.648801637824944,-0.549598704417209,-0.277613742158692,-0.648801637824944,-0.316987099907496,-0.648801637824944,0.648801637824944,0.59609079445145,-0.648801637824944,0,-0.648801637824944,0.50437989063852,-0.540329757090942,0.59609079445145,-0.59609079445145
"GRHL2",-0.808629749538699,-0.670222283608494,-0.33614267346752,-0.627478744841098,-0.326999233306464,0.761063907559449,0.670222283608494,0.30707083235181,0.761063907559449,0.33614267346752,0.761063907559449,-0.761063907559449,-0.705997828264295,0.761063907559449,0,0.761063907559449,-0.622838067979716,0.659413710023094,-0.705997828264295,0.805997828264295
