"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.500702885383098,0.513233236758697,0.348084214549561,0.5070857010352,0.33226099945792,-0.568707367404082,-0.513233236758697,-0.513233236758697,-0.568707367404082,-0.348084214549561,-0.568707367404082,0.568707367404082,0.538174153224755,-0.568707367404082,0,-0.568707367404082,0.488461690611557,-0.514780784807254,0.538174153224755,-0.538174153224755
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.556175450756512,0.37834864814312,0.312076512016134,0.405688290091937,0.214588854246151,-0.533663272607591,-0.37834864814312,-0.37834864814312,-0.533663272607591,-0.445398089015407,-0.533663272607591,0.533663272607591,0.504773270101953,-0.533663272607591,0,-0.533663272607591,0.484069184018507,-0.520546669151224,0.504773270101953,-0.504773270101953
"TGFB",0.341490215510899,0.302806321264962,0.25167699706201,0.328658691832899,0.168818138856331,-0.324526849319933,-0.302806321264962,-0.302806321264962,-0.324526849319933,-0.25167699706201,-0.324526849319933,0.324526849319933,0.306960439722675,-0.324526849319933,0,-0.324526849319933,0.299068926268249,-0.3211633323332,0.306960439722675,-0.306960439722675
"SNAIL1",0.354563563662041,0.315800468045691,0.260231927923581,0.345057196627308,0.0768683427095562,-0.341490215510899,-0.315800468045691,-0.315800468045691,-0.341490215510899,-0.260231927923581,-0.341490215510899,0.341490215510899,0.324526849319933,-0.341490215510899,0,-0.341490215510899,0.314283737566612,-0.333990361784538,0.324526849319933,-0.324526849319933
"MIR340",-0.568707367404082,-0.487479261251478,-0.327984495010764,-0.466402774205931,-0.316891413003996,0.538174153224755,0.487479261251478,0.487479261251478,0.538174153224755,0.327984495010764,0.538174153224755,-0.538174153224755,-0.491700066563752,0.538174153224755,0,0.538174153224755,-0.452202697805801,0.489346730588551,-0.491700066563752,0.491700066563752
"MIR34",-0.341490215510899,-0.302806321264962,-0.25167699706201,-0.328658691832899,-0.168818138856331,0.324526849319933,0.302806321264962,0.302806321264962,0.324526849319933,0.25167699706201,0.324526849319933,-0.324526849319933,-0.306960439722675,0.324526849319933,0,0.324526849319933,-0.299068926268249,0.3211633323332,-0.306960439722675,0.306960439722675
"MIR200",-0.512785143828196,-0.521264203523101,-0.321252102683645,-0.615834801860206,-0.295160884740161,0.487569891675675,0.521264203523101,0.521264203523101,0.487569891675675,0.321252102683645,0.487569891675675,-0.487569891675675,-0.449949638511118,0.487569891675675,0,0.487569891675675,-0.490033185674066,0.516562810417674,-0.449949638511118,0.449949638511118
"MIR190",-0.324526849319933,-0.287121587041343,-0.239666438329058,-0.408506961154852,-0.162086476832189,0.306960439722675,0.287121587041343,0.287121587041343,0.306960439722675,0.239666438329058,0.306960439722675,-0.306960439722675,-0.282399036213903,0.306960439722675,0,0.306960439722675,-0.281499026371805,0.306338066433482,-0.282399036213903,0.282399036213903
"MIR129",-0.533663272607591,-0.353926104256455,-0.395026302811113,-0.379737317987119,-0.203953476175614,0.504773270101953,0.353926104256455,0.353926104256455,0.504773270101953,0.428369577375333,0.504773270101953,-0.504773270101953,-0.474221854304636,0.504773270101953,0,0.504773270101953,-0.460660559788528,0.497459901810553,-0.474221854304636,0.474221854304636
"MIR1199",-0.568707367404082,-0.487479261251478,-0.327984495010764,-0.466402774205931,-0.316891413003996,0.538174153224755,0.487479261251478,0.487479261251478,0.538174153224755,0.327984495010764,0.538174153224755,-0.538174153224755,-0.491700066563752,0.538174153224755,0,0.538174153224755,-0.452202697805801,0.489346730588551,-0.491700066563752,0.491700066563752
"HAS2",-0.538174153224755,-0.450387585803638,-0.304148878572408,-0.431330310437816,-0.298726796163883,0.491700066563752,0.450387585803638,0.450387585803638,0.491700066563752,0.304148878572408,0.491700066563752,-0.491700066563752,-0.353277674706246,0.491700066563752,0,0.491700066563752,-0.419058623994588,0.453783350306861,-0.453277674706246,0.453277674706246
"HA",-0.568707367404082,-0.487479261251478,-0.327984495010764,-0.466402774205931,-0.316891413003996,0.538174153224755,0.487479261251478,0.487479261251478,0.538174153224755,0.327984495010764,0.538174153224755,-0.538174153224755,-0.491700066563752,0.538174153224755,0,0.538174153224755,-0.452202697805801,0.489346730588551,-0.491700066563752,0.491700066563752
"GRHL2",-0.706729931800957,-0.617075525846695,-0.344394452023155,-0.599289906135234,-0.33704810572275,0.672058559943877,0.617075525846695,0.617075525846695,0.672058559943877,0.344394452023155,0.672058559943877,-0.672058559943877,-0.627599961217762,0.672058559943877,0,0.672058559943877,-0.580561158748194,0.61523510623425,-0.627599961217762,0.727599961217762
"EXTGFB",0.341490215510899,0.302806321264962,0.25167699706201,0.328658691832899,0.168818138856331,-0.324526849319933,-0.302806321264962,-0.302806321264962,-0.324526849319933,-0.25167699706201,-0.324526849319933,0.324526849319933,0.306960439722675,-0.324526849319933,0,-0.324526849319933,0.299068926268249,-0.3211633323332,0.306960439722675,-0.306960439722675
"ESRP1",-0.538174153224755,-0.450387585803638,-0.304148878572408,-0.431330310437816,-0.298726796163883,0.491700066563752,0.450387585803638,0.450387585803638,0.491700066563752,0.304148878572408,0.491700066563752,-0.491700066563752,-0.453277674706246,0.491700066563752,0,0.491700066563752,-0.419058623994588,0.453783350306861,-0.553277674706246,0.453277674706246
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.568707367404082,0.487479261251478,0.327984495010764,0.466402774205931,0.316891413003996,-0.538174153224755,-0.487479261251478,-0.487479261251478,-0.538174153224755,-0.327984495010764,-0.538174153224755,0.538174153224755,0.491700066563752,-0.538174153224755,0,-0.538174153224755,0.452202697805801,-0.489346730588551,0.491700066563752,-0.491700066563752
"CD24",-0.568707367404082,-0.487479261251478,-0.327984495010764,-0.466402774205931,-0.316891413003996,0.538174153224755,0.487479261251478,0.487479261251478,0.538174153224755,0.327984495010764,0.538174153224755,-0.538174153224755,-0.491700066563752,0.538174153224755,0,0.538174153224755,-0.452202697805801,0.489346730588551,-0.491700066563752,0.491700066563752
