"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.703626185198386,0.639076087910917,0.331782903831593,0.62926072011592,0.375235545317139,-0.748800783695513,-0.639076087910917,-0.639076087910917,-0.748800783695513,-0.361058618986797,-0.748800783695513,0.748800783695513,0.689780375532248,-0.748800783695513,0,-0.748800783695513,0.590000875822802,-0.635706110201062,0.689780375532248,-0.689780375532248
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.664496304919997,0.446184937165206,0.421385196665616,0.47023248929766,0.249112693305986,-0.623661619770315,-0.446184937165206,-0.446184937165206,-0.623661619770315,-0.440449944867055,-0.623661619770315,0.623661619770315,0.57964880439186,-0.623661619770315,0,-0.623661619770315,0.530204254944752,-0.576262113904143,0.57964880439186,-0.57964880439186
"TGFB",0.353861168692712,0.316475382208269,0.16135188706134,0.333624437995109,0.185599236359606,-0.328497585213945,-0.316475382208269,-0.316475382208269,-0.328497585213945,-0.172515224311634,-0.328497585213945,0.328497585213945,0.302452569136775,-0.328497585213945,0,-0.328497585213945,0.298275796060875,-0.319655302705384,0.302452569136775,-0.302452569136775
"SNAIL1",0.376235889407681,0.336585676325916,0.172515224311634,0.356281172942347,0.0962235518031988,-0.353861168692712,-0.336585676325916,-0.336585676325916,-0.353861168692712,-0.18439427398766,-0.353861168692712,0.353861168692712,0.328497585213945,-0.353861168692712,0,-0.353861168692712,0.318531136105068,-0.339592726658105,0.328497585213945,-0.328497585213945
"MIR340",-0.748800783695513,-0.591449668922269,-0.303283747001913,-0.571746884441165,-0.350894618775035,0.689780375532248,0.591449668922269,0.591449668922269,0.689780375532248,0.331782903831593,0.689780375532248,-0.689780375532248,-0.623841510903427,0.689780375532248,0,0.689780375532248,-0.538335342172224,0.588625729062533,-0.623841510903427,0.623841510903427
"MIR34",-0.353861168692712,-0.316475382208269,-0.16135188706134,-0.333624437995109,-0.185599236359606,0.328497585213945,0.316475382208269,0.316475382208269,0.328497585213945,0.172515224311634,0.328497585213945,-0.328497585213945,-0.302452569136775,0.328497585213945,0,0.328497585213945,-0.298275796060875,0.319655302705384,-0.302452569136775,0.302452569136775
"MIR200",-0.642867726788731,-0.596201796169214,-0.285921490352628,-0.687373519247029,-0.323627904245261,0.594952188077307,0.596201796169214,0.596201796169214,0.594952188077307,0.310424801610906,0.594952188077307,-0.594952188077307,-0.54007591442374,0.594952188077307,0,0.594952188077307,-0.55208238625223,0.594346023312762,-0.54007591442374,0.54007591442374
"MIR190",-0.328497585213945,-0.295949598588451,-0.144418979713097,-0.404510513944476,-0.174510325270695,0.302452569136775,0.295949598588451,0.295949598588451,0.302452569136775,0.16135188706134,0.302452569136775,-0.302452569136775,-0.269701477433718,0.302452569136775,0,0.302452569136775,-0.271707037716415,0.299655302705384,-0.269701477433718,0.269701477433718
"MIR129",-0.623661619770315,-0.411599806487713,-0.49630376344086,-0.425500192233756,-0.230012137469705,0.57964880439186,0.411599806487713,0.411599806487713,0.57964880439186,0.421385196665616,0.57964880439186,-0.57964880439186,-0.52914488501896,0.57964880439186,0,0.57964880439186,-0.489589920473762,0.542240505260686,-0.52914488501896,0.52914488501896
