"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.708518382455547,0.640740883226686,0.316856433281845,0.637853369807962,0.225524087846955,-0.755301816732843,-0.640740883226686,-0.640740883226686,-0.755301816732843,-0.316856433281845,-0.755301816732843,0.755301816732843,0.694273399953411,-0.755301816732843,0,-0.755301816732843,0.590411284226457,-0.629346312554018,0.694273399953411,-0.694273399953411
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.626924493006298,0.412457975813026,0.29049101807158,0.441175094701996,0.167761367451396,-0.591469947551753,-0.412457975813026,-0.412457975813026,-0.591469947551753,-0.425694793019253,-0.591469947551753,0.591469947551753,0.553926310611099,-0.591469947551753,0,-0.591469947551753,0.505688032074264,-0.547331596487998,0.553926310611099,-0.553926310611099
"TGFB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SNAIL1",0.390597438983245,0.332444507903302,0.242801282140078,0.363298177824257,0.0561072920298563,-0.371001255882706,-0.332444507903302,-0.332444507903302,-0.371001255882706,-0.242801282140078,-0.371001255882706,0.371001255882706,0.348317306206762,-0.371001255882706,0,-0.371001255882706,0.3250324979511,-0.345567440177605,0.348317306206762,-0.348317306206762
"MIR340",-0.755301816732843,-0.59557656397786,-0.297923446944825,-0.577063246351172,-0.195901239073612,0.694273399953411,0.59557656397786,0.59557656397786,0.694273399953411,0.297923446944825,0.694273399953411,-0.694273399953411,-0.630133809099019,0.694273399953411,0,0.694273399953411,-0.53499332757011,0.585553025393656,-0.630133809099019,0.630133809099019
"MIR34",-0.371001255882706,-0.316097855075071,-0.236196059405823,-0.340629811561244,-0.145247765737588,0.348317306206762,0.316097855075071,0.316097855075071,0.348317306206762,0.236196059405823,0.348317306206762,-0.348317306206762,-0.324317306206762,0.348317306206762,0,0.348317306206762,-0.304629311477356,0.329745761855927,-0.324317306206762,0.324317306206762
"MIR200",-0.755301816732843,-0.59557656397786,-0.297923446944825,-0.677063246351172,-0.195901239073612,0.694273399953411,0.59557656397786,0.59557656397786,0.694273399953411,0.297923446944825,0.694273399953411,-0.694273399953411,-0.630133809099019,0.694273399953411,0,0.694273399953411,-0.53499332757011,0.585553025393656,-0.630133809099019,0.630133809099019
"MIR190",0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR129",-0.591469947551753,-0.377928246083296,-0.369406680722182,-0.405959749063197,-0.164360006907179,0.553926310611099,0.377928246083296,0.377928246083296,0.553926310611099,0.404644427113097,0.553926310611099,-0.553926310611099,-0.509253078740015,0.553926310611099,0,0.553926310611099,-0.476653988343292,0.516787204818286,-0.509253078740015,0.509253078740015
"MIR1199",-0.755301816732843,-0.59557656397786,-0.297923446944825,-0.577063246351172,-0.195901239073612,0.694273399953411,0.59557656397786,0.59557656397786,0.694273399953411,0.297923446944825,0.694273399953411,-0.694273399953411,-0.630133809099019,0.694273399953411,0,0.694273399953411,-0.53499332757011,0.585553025393656,-0.630133809099019,0.630133809099019
"HAS2",0.694273399953411,0.537117602503823,0.261966380755201,0.515438596491228,0.186698785085882,-0.630133809099019,-0.537117602503823,-0.537117602503823,-0.630133809099019,-0.261966380755201,-0.630133809099019,0.630133809099019,0.655218554861731,-0.630133809099019,0,-0.630133809099019,0.482685635262418,-0.532747269997972,0.555218554861731,-0.555218554861731
"HA",0.755301816732843,0.59557656397786,0.297923446944825,0.577063246351172,0.195901239073612,-0.694273399953411,-0.59557656397786,-0.59557656397786,-0.694273399953411,-0.297923446944825,-0.694273399953411,0.694273399953411,0.630133809099019,-0.694273399953411,0,-0.694273399953411,0.53499332757011,-0.585553025393656,0.630133809099019,-0.630133809099019
