"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.635776782650655,0.590203807267622,0.167312048098588,0.591935965879468,0.335411700886179,-0.696508166983955,-0.590203807267622,-0.590203807267622,-0.696508166983955,-0.295490220093173,-0.696508166983955,0.696508166983955,0.651736049021488,-0.696508166983955,0,-0.696508166983955,0.539335980085531,-0.556023390134369,0.651736049021488,-0.651736049021488
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.461780581257044,0.291455946983388,-0.0356975057979967,0.324492065310253,0.12426333876939,-0.444070073254261,-0.291455946983388,-0.291455946983388,-0.444070073254261,-0.243591043703644,-0.444070073254261,0.444070073254261,0.42239630728082,-0.444070073254261,0,-0.444070073254261,0.357996225862998,-0.359634893236068,0.42239630728082,-0.42239630728082
"TGFB",0.294216229236884,0.261141045334061,0.0581405972828899,0.286986310064133,0.122416786405209,-0.281695999723864,-0.261141045334061,-0.261141045334061,-0.281695999723864,-0.154232568503458,-0.281695999723864,0.281695999723864,0.265414937170307,-0.281695999723864,0,-0.281695999723864,0.240148247628062,-0.24602983112574,0.265414937170307,-0.265414937170307
"SNAIL1",0.306036799048967,0.268768240291287,0.0556333795348273,0.302929752287439,0.0307707715359144,-0.294216229236884,-0.268768240291287,-0.268768240291287,-0.294216229236884,-0.157226034542054,-0.294216229236884,0.294216229236884,0.281695999723864,-0.294216229236884,0,-0.294216229236884,0.253701535071689,-0.253863588040077,0.281695999723864,-0.281695999723864
"MIR340",-0.696508166983955,-0.55534729109142,-0.160736791009152,-0.545919705716866,-0.319195484669962,0.651736049021488,0.55534729109142,0.55534729109142,0.651736049021488,0.280314152782485,0.651736049021488,-0.651736049021488,-0.598465020984105,0.651736049021488,0,0.651736049021488,-0.500774829006394,0.525715744688131,-0.598465020984105,0.598465020984105
"MIR34",-0.294216229236884,-0.261141045334061,-0.0581405972828899,-0.286986310064133,-0.122416786405209,0.281695999723864,0.261141045334061,0.261141045334061,0.281695999723864,0.154232568503458,0.281695999723864,-0.281695999723864,-0.265414937170307,0.281695999723864,0,0.281695999723864,-0.240148247628062,0.24602983112574,-0.265414937170307,0.265414937170307
"MIR200",-0.571856649049882,-0.543497104403797,-0.126286007307997,-0.649091193953247,-0.278596873581885,0.538769318176574,0.543497104403797,0.543497104403797,0.538769318176574,0.24924782706901,0.538769318176574,-0.538769318176574,-0.500237672606953,0.538769318176574,0,0.538769318176574,-0.495108368096429,0.503540762757201,-0.500237672606953,0.500237672606953
"MIR190",-0.281695999723864,-0.245403941380146,-0.0492976584355516,-0.375653925047538,-0.122509636915886,0.265414937170307,0.245403941380146,0.245403941380146,0.265414937170307,0.147149418481461,0.265414937170307,-0.265414937170307,-0.248622957220433,0.265414937170307,0,0.265414937170307,-0.231207964576629,0.234286831342801,-0.248622957220433,0.248622957220433
"MIR129",0.444070073254261,0.273223732631679,0.0582355485953088,0.305585331018903,0.119254418774879,-0.42239630728082,-0.273223732631679,-0.273223732631679,-0.42239630728082,-0.235665330912642,-0.42239630728082,0.42239630728082,0.398700331125828,-0.42239630728082,0,-0.42239630728082,0.342431544138152,-0.344687363161842,0.398700331125828,-0.398700331125828
