"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.641615992636657,0.594209530074985,0.198496454222958,0.595411771441352,0.340581578692336,-0.700860160916172,-0.594209530074985,-0.594209530074985,-0.700860160916172,0.198496454222958,-0.700860160916172,0.700860160916172,0.655134810901278,-0.700860160916172,0,-0.700860160916172,0.544623809131744,-0.564075193638306,0.655134810901278,-0.655134810901278
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.57104689699692,0.377714386136432,0.121057776222868,0.404606629411721,0.18674054603054,-0.546934162132619,-0.377714386136432,-0.377714386136432,-0.546934162132619,0.0176436017767191,-0.546934162132619,0.546934162132619,0.513584124548054,-0.546934162132619,0,-0.546934162132619,0.466434845009384,-0.493053677702859,0.513584124548054,-0.513584124548054
"TGFB",0.30560970728914,0.272621520078571,0.0947660333418682,0.293659347249798,0.127208158706928,-0.293619123207928,-0.272621520078571,-0.272621520078571,-0.293619123207928,0.0947660333418682,-0.293619123207928,0.293619123207928,0.27356770932618,-0.293619123207928,0,-0.293619123207928,0.249655124914461,-0.26051825234383,0.27356770932618,-0.27356770932618
"SNAIL1",0.320087379546162,0.277583249029494,0.0826250213376135,0.314575973285878,0.0415418384575072,-0.30560970728914,-0.277583249029494,-0.277583249029494,-0.30560970728914,0.0826250213376135,-0.30560970728914,0.30560970728914,0.293619123207928,-0.30560970728914,0,-0.30560970728914,0.266911236948641,-0.2686360576959,0.293619123207928,-0.293619123207928
"MIR340",-0.700860160916172,-0.558877780851809,-0.190487728763313,-0.547704454368181,-0.322737228317865,0.655134810901278,0.558877780851809,0.558877780851809,0.655134810901278,-0.190487728763313,0.655134810901278,-0.655134810901278,-0.600334471054209,0.655134810901278,0,0.655134810901278,-0.504336039347571,0.532488230494839,-0.600334471054209,0.600334471054209
"MIR34",-0.30560970728914,-0.272621520078571,-0.0947660333418682,-0.293659347249798,-0.127208158706928,0.293619123207928,0.272621520078571,0.272621520078571,0.293619123207928,-0.0947660333418682,0.293619123207928,-0.293619123207928,-0.27356770932618,0.293619123207928,0,0.293619123207928,-0.249655124914461,0.26051825234383,-0.27356770932618,0.27356770932618
"MIR200",-0.579439373924587,-0.548117498277325,-0.15506197580421,-0.654276738166929,-0.285151635934441,0.544243450536782,0.548117498277325,0.548117498277325,0.544243450536782,-0.15506197580421,0.544243450536782,-0.544243450536782,-0.505306741676022,0.544243450536782,0,0.544243450536782,-0.501733671168368,0.512532174032066,-0.505306741676022,0.505306741676022
"MIR190",-0.293619123207928,-0.251176115522404,-0.0712288578029328,-0.385361575794132,-0.133336292411663,0.27356770932618,0.251176115522404,0.251176115522404,0.27356770932618,-0.0712288578029328,0.27356770932618,-0.27356770932618,-0.258028862208385,0.27356770932618,0,0.27356770932618,-0.24230269136251,0.246734879215981,-0.258028862208385,0.258028862208385
"MIR129",-0.546934162132619,-0.347193905692946,-0.198882044005295,-0.381529706334798,-0.185244731566426,0.513584124548054,0.347193905692946,0.347193905692946,0.513584124548054,0.00451177358294608,0.513584124548054,-0.513584124548054,-0.482138520971302,0.513584124548054,0,0.513584124548054,-0.446599116056612,0.47019726613388,-0.482138520971302,0.482138520971302
"MIR1199",-0.700860160916172,-0.558877780851809,-0.190487728763313,-0.547704454368181,-0.322737228317865,0.655134810901278,0.558877780851809,0.558877780851809,0.655134810901278,-0.190487728763313,0.655134810901278,-0.655134810901278,-0.600334471054209,0.655134810901278,0,0.655134810901278,-0.504336039347571,0.532488230494839,-0.600334471054209,0.600334471054209
"HAS2",0.655134810901278,0.515569034803336,0.177611016434546,0.496400106542094,0.303910359822122,-0.600334471054209,-0.515569034803336,-0.515569034803336,-0.600334471054209,0.177611016434546,-0.600334471054209,0.600334471054209,0.640538033395176,-0.600334471054209,0,-0.600334471054209,0.460546117417124,-0.494724145987797,0.540538033395176,-0.540538033395176
"HA",0.700860160916172,0.558877780851809,0.190487728763313,0.547704454368181,0.322737228317865,-0.655134810901278,-0.558877780851809,-0.558877780851809,-0.655134810901278,0.190487728763313,-0.655134810901278,0.655134810901278,0.600334471054209,-0.655134810901278,0,-0.655134810901278,0.504336039347571,-0.532488230494839,0.600334471054209,-0.600334471054209
"GRHL2",-0.814825904349231,-0.679393195426957,-0.207414132362361,-0.664892731128392,-0.342697379849749,0.766744739814603,0.679393195426957,0.679393195426957,0.766744739814603,-0.207414132362361,0.766744739814603,-0.766744739814603,-0.710693784400591,0.766744739814603,0,0.766744739814603,-0.623266780343904,0.651723165130865,-0.710693784400591,0.810693784400591
"EXTGFB",0.30560970728914,0.272621520078571,0.0947660333418682,0.293659347249798,0.127208158706928,-0.293619123207928,-0.272621520078571,-0.272621520078571,-0.293619123207928,0.0947660333418682,-0.293619123207928,0.293619123207928,0.27356770932618,-0.293619123207928,0,-0.293619123207928,0.249655124914461,-0.26051825234383,0.27356770932618,-0.27356770932618
"ESRP1",-0.655134810901278,-0.515569034803336,-0.177611016434546,-0.496400106542094,-0.303910359822122,0.600334471054209,0.515569034803336,0.515569034803336,0.600334471054209,-0.177611016434546,0.600334471054209,-0.600334471054209,-0.540538033395176,0.600334471054209,0,0.600334471054209,-0.460546117417124,0.494724145987797,-0.640538033395176,0.540538033395176
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.700860160916172,0.558877780851809,0.190487728763313,0.547704454368181,0.322737228317865,-0.655134810901278,-0.558877780851809,-0.558877780851809,-0.655134810901278,0.190487728763313,-0.655134810901278,0.655134810901278,0.600334471054209,-0.655134810901278,0,-0.655134810901278,0.504336039347571,-0.532488230494839,0.600334471054209,-0.600334471054209
"CD24",-0.700860160916172,-0.558877780851809,-0.190487728763313,-0.547704454368181,-0.322737228317865,0.655134810901278,0.558877780851809,0.558877780851809,0.655134810901278,-0.190487728763313,0.655134810901278,-0.655134810901278,-0.600334471054209,0.655134810901278,0,0.655134810901278,-0.504336039347571,0.532488230494839,-0.600334471054209,0.600334471054209
