"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.773774402211284,0.74231059651926,0.305210100566478,0.705271008192302,0.219275244230557,-0.806586161338833,-0.74231059651926,-0.74231059651926,-0.806586161338833,-0.305210100566478,-0.806586161338833,0.806586161338833,0.736327812252507,-0.806586161338833,0,-0.806586161338833,0.672285043778627,-0.723896104537847,0.736327812252507,-0.736327812252507
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.652290140438132,0.450083475994814,0.302761232862865,0.46746156467327,0.225414204092229,-0.611821029106781,-0.450083475994814,-0.450083475994814,-0.611821029106781,-0.433139860474057,-0.611821029106781,0.611821029106781,0.565838123123875,-0.611821029106781,0,-0.611821029106781,0.534671929954132,-0.576887882571421,0.565838123123875,-0.565838123123875
"TGFB",0.384239551146377,0.33187640862115,0.235737961897379,0.350689602309268,0.165291049314705,-0.358305424381915,-0.33187640862115,-0.33187640862115,-0.358305424381915,-0.235737961897379,-0.358305424381915,0.358305424381915,0.329796652452091,-0.358305424381915,0,-0.358305424381915,0.315001229871442,-0.341208866487307,0.329796652452091,-0.329796652452091
"SNAIL1",0.408421598126243,0.353653089682223,0.246272013832705,0.376707631529038,0.0746276586513148,-0.384239551146377,-0.353653089682223,-0.353653089682223,-0.384239551146377,-0.246272013832705,-0.384239551146377,0.384239551146377,0.358305424381915,-0.384239551146377,0,-0.384239551146377,0.338204822685813,-0.361583822270824,0.358305424381915,-0.358305424381915
"MIR340",-0.806586161338833,-0.679533081167347,-0.270126568346907,-0.635146526864501,-0.199392203294885,0.736327812252507,0.679533081167347,0.679533081167347,0.736327812252507,0.270126568346907,0.736327812252507,-0.736327812252507,-0.657346920532761,0.736327812252507,0,0.736327812252507,-0.609913321999836,0.665793011754342,-0.657346920532761,0.657346920532761
"MIR34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR200",-0.651743134594511,-0.621366033146873,-0.286580909866572,-0.706814016041058,-0.19702097176423,0.600812508536981,0.621366033146873,0.621366033146873,0.600812508536981,0.286580909866572,0.600812508536981,-0.600812508536981,-0.543544557573759,0.600812508536981,0,0.600812508536981,-0.564144168335196,0.598088564661145,-0.543544557573759,0.543544557573759
"MIR190",-0.358305424381915,-0.307701178767175,-0.223980692617986,-0.423282194901861,-0.155531049314705,0.329796652452091,0.307701178767175,0.307701178767175,0.329796652452091,0.223980692617986,0.329796652452091,-0.329796652452091,-0.299057352841196,0.329796652452091,0,0.329796652452091,-0.290804508559966,0.318837398214959,-0.299057352841196,0.299057352841196
"MIR129",-0.611821029106781,-0.412675475994814,-0.386597273079415,-0.424138122536771,-0.205547919469497,0.565838123123875,0.412675475994814,0.412675475994814,0.565838123123875,0.417040789266627,0.565838123123875,-0.565838123123875,-0.5192339076672,0.565838123123875,0,0.565838123123875,-0.495462443788125,0.541535459663932,-0.5192339076672,0.5192339076672
"MIR1199",-0.806586161338833,-0.679533081167347,-0.270126568346907,-0.635146526864501,-0.199392203294885,0.736327812252507,0.679533081167347,0.679533081167347,0.736327812252507,0.270126568346907,0.736327812252507,-0.736327812252507,-0.657346920532761,0.736327812252507,0,0.736327812252507,-0.609913321999836,0.665793011754342,-0.657346920532761,0.657346920532761
"HAS2",0.736327812252507,0.616207897793264,0.244152542372881,0.558542753279595,0.159014844804318,-0.657346920532761,-0.616207897793264,-0.616207897793264,-0.657346920532761,-0.244152542372881,-0.657346920532761,0.657346920532761,0.678585858585859,-0.657346920532761,0,-0.657346920532761,0.538308383728231,-0.60425455021588,0.578585858585859,-0.578585858585859
"HA",0.806586161338833,0.679533081167347,0.270126568346907,0.635146526864501,0.199392203294885,-0.736327812252507,-0.679533081167347,-0.679533081167347,-0.736327812252507,-0.270126568346907,-0.736327812252507,0.736327812252507,0.657346920532761,-0.736327812252507,0,-0.736327812252507,0.609913321999836,-0.665793011754342,0.657346920532761,-0.657346920532761
"GRHL2",-0.916787665457306,-0.78711325530164,-0.303214137143536,-0.740367756555149,-0.298392282286049,0.844056288482137,0.78711325530164,0.78711325530164,0.844056288482137,0.303214137143536,0.844056288482137,-0.844056288482137,-0.765133571854502,0.844056288482137,0,0.844056288482137,-0.715516483516483,0.77438785846954,-0.765133571854502,0.865133571854502
"EXTGFB",0.384239551146377,0.33187640862115,0.235737961897379,0.350689602309268,0.165291049314705,-0.358305424381915,-0.33187640862115,-0.33187640862115,-0.358305424381915,-0.235737961897379,-0.358305424381915,0.358305424381915,0.329796652452091,-0.358305424381915,0,-0.358305424381915,0.315001229871442,-0.341208866487307,0.329796652452091,-0.329796652452091
"ESRP1",-0.736327812252507,-0.616207897793264,-0.244152542372881,-0.558542753279595,-0.159014844804318,0.657346920532761,0.616207897793264,0.616207897793264,0.657346920532761,0.244152542372881,0.657346920532761,-0.657346920532761,-0.578585858585859,0.657346920532761,0,0.657346920532761,-0.538308383728231,0.60425455021588,-0.678585858585859,0.578585858585859
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.806586161338833,0.679533081167347,0.270126568346907,0.635146526864501,0.199392203294885,-0.736327812252507,-0.679533081167347,-0.679533081167347,-0.736327812252507,-0.270126568346907,-0.736327812252507,0.736327812252507,0.657346920532761,-0.736327812252507,0,-0.736327812252507,0.609913321999836,-0.665793011754342,0.657346920532761,-0.657346920532761
"CD24",-0.806586161338833,-0.679533081167347,-0.270126568346907,-0.635146526864501,-0.199392203294885,0.736327812252507,0.679533081167347,0.679533081167347,0.736327812252507,0.270126568346907,0.736327812252507,-0.736327812252507,-0.657346920532761,0.736327812252507,0,0.736327812252507,-0.609913321999836,0.665793011754342,-0.657346920532761,0.657346920532761
