"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.761640638249792,0.727394311062218,0.297648834797634,0.696591692246818,0.194712454585748,-0.798081316215894,-0.186379121252414,-0.727394311062218,-0.798081316215894,-0.297648834797634,-0.798081316215894,0.798081316215894,0.732592028433613,-0.798081316215894,0,-0.798081316215894,0.66117410365338,-0.709379566641471,0.732592028433613,-0.732592028433613
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.626934718271526,0.417580534600412,0.288433685567296,0.444766530299186,0.198608891374639,-0.592319333656142,-0.18630820800334,-0.417580534600412,-0.592319333656142,-0.421109281313454,-0.592319333656142,0.592319333656142,0.552863551343217,-0.592319333656142,0,-0.592319333656142,0.510134867307579,-0.54827262158112,0.552863551343217,-0.552863551343217
"TGFB",0.370333386707263,0.31518754585272,0.233508444342,0.340017004529161,0.141000749414537,-0.347747716925331,-0.139222007549027,-0.31518754585272,-0.347747716925331,-0.233508444342,-0.347747716925331,0.347747716925331,0.323989041004349,-0.347747716925331,0,-0.347747716925331,0.303703311602723,-0.328627927266446,0.323989041004349,-0.323989041004349
"SNAIL1",0.389792846166722,0.331327849575338,0.239378009559392,0.362589240027749,0.0516897384679818,-0.370333386707263,-0.141000749414537,-0.331327849575338,-0.370333386707263,-0.239378009559392,-0.370333386707263,0.370333386707263,0.347747716925331,-0.370333386707263,0,-0.370333386707263,0.324011106851971,-0.34423591274739,0.347747716925331,-0.347747716925331
"MIR340",-0.798081316215894,-0.667639709835224,-0.261547751765143,-0.631319195415386,-0.186379121252414,0.732592028433613,0.140418118466899,0.667639709835224,0.732592028433613,0.261547751765143,0.732592028433613,-0.732592028433613,-0.654814250655835,0.732592028433613,0,0.732592028433613,-0.605279794710291,0.655376039304611,-0.654814250655835,0.654814250655835
"MIR34",-0.370333386707263,-0.31518754585272,-0.233508444342,-0.340017004529161,-0.141000749414537,0.347747716925331,0.139222007549027,0.31518754585272,0.347747716925331,0.233508444342,0.347747716925331,-0.347747716925331,-0.323989041004349,0.347747716925331,0,0.347747716925331,-0.303703311602723,0.328627927266446,-0.323989041004349,0.323989041004349
"MIR200",-0.629195030975526,-0.594954685497859,-0.272282975878374,-0.692044659880334,-0.173742998706469,0.585417253197748,0.143330300293771,0.594954685497859,0.585417253197748,0.272282975878374,0.585417253197748,-0.585417253197748,-0.532178236071911,0.585417253197748,0,0.585417253197748,-0.547836561293257,0.57480044727913,-0.532178236071911,0.532178236071911
"MIR190",-0.347747716925331,-0.293429304094478,-0.220781171614728,-0.417270735872444,-0.139222007549027,0.323989041004349,0.121835776510521,0.293429304094478,0.323989041004349,0.220781171614728,0.323989041004349,-0.323989041004349,-0.294890074977761,0.323989041004349,0,0.323989041004349,-0.285144260075136,0.309539257315707,-0.294890074977761,0.294890074977761
"MIR129",-0.592319333656142,-0.38570197672565,-0.373548375660024,-0.407777032049478,-0.18630820800334,0.552863551343217,0.171888145307416,0.38570197672565,0.552863551343217,0.406265531313454,0.552863551343217,-0.552863551343217,-0.510116193033899,0.552863551343217,0,0.552863551343217,-0.478077451039636,0.518922180522579,-0.510116193033899,0.510116193033899
