"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.287951095656832,0.355015568810087,0.284946464768194,0.353461243927638,0.255471350542489,-0.379751034538364,-0.355015568810087,-0.355015568810087,-0.379751034538364,-0.284946464768194,-0.379751034538364,0.379751034538364,0.369593155479681,-0.379751034538364,0,-0.379751034538364,0.350927979036167,-0.365769358563169,0.369593155479681,-0.369593155479681
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.382186861311113,0.26543123718673,0.279409511043547,0.292517452063379,0.171322930786451,-0.374584216913062,-0.26543123718673,-0.26543123718673,-0.374584216913062,-0.412610922719825,-0.374584216913062,0.374584216913062,0.3663406689301,-0.374584216913062,0,-0.374584216913062,0.392963195438342,-0.42073665326102,0.3663406689301,-0.3663406689301
"TGFB",0.16924908847648,0.201436537861068,0.22481589882027,0.217919582867207,0.133455147581907,-0.164232169247408,-0.201436537861068,-0.201436537861068,-0.164232169247408,-0.22481589882027,-0.164232169247408,0.164232169247408,0.159947679101735,-0.164232169247408,0,-0.164232169247408,0.216958572052753,-0.236809151561442,0.159947679101735,-0.159947679101735
"SNAIL1",0.171875881768054,0.205047523903391,0.228022098485974,0.223006532322757,0.0370925286675257,-0.16924908847648,-0.205047523903391,-0.205047523903391,-0.16924908847648,-0.228022098485974,-0.16924908847648,0.16924908847648,0.164232169247408,-0.16924908847648,0,-0.16924908847648,0.222465336828448,-0.240935328867467,0.164232169247408,-0.164232169247408
"MIR340",-0.379751034538364,-0.345492629676473,-0.27481869910911,-0.339575065065849,-0.249023939275801,0.369593155479681,0.345492629676473,0.345492629676473,0.369593155479681,0.27481869910911,0.369593155479681,-0.369593155479681,-0.354724846218848,0.369593155479681,0,0.369593155479681,-0.33721095265727,0.35562619682086,-0.354724846218848,0.354724846218848
"MIR34",-0.16924908847648,-0.201436537861068,-0.22481589882027,-0.217919582867207,-0.133455147581907,0.164232169247408,0.201436537861068,0.201436537861068,0.164232169247408,0.22481589882027,0.164232169247408,-0.164232169247408,-0.159947679101735,0.164232169247408,0,0.164232169247408,-0.216958572052753,0.236809151561442,-0.159947679101735,0.159947679101735
"MIR200",0.236432217646247,0.109015411742873,-0.0361234794603833,0.00999375462316073,0.0192869264985789,-0.232197461012966,-0.109015411742873,-0.109015411742873,-0.232197461012966,0.0361234794603833,-0.232197461012966,0.232197461012966,0.227083536962333,-0.232197461012966,0,-0.232197461012966,0.0935795529124311,-0.0902183470755996,0.227083536962333,-0.227083536962333
"MIR190",-0.164232169247408,-0.195859161584556,-0.218172696004608,-0.310759791496889,-0.13206238992174,0.159947679101735,0.195859161584556,0.195859161584556,0.159947679101735,0.218172696004608,0.159947679101735,-0.159947679101735,-0.150674496144342,0.159947679101735,0,0.159947679101735,-0.210434581717924,0.231360920608544,-0.150674496144342,0.150674496144342
"MIR129",-0.374584216913062,-0.256561511285898,-0.369524573805054,-0.280316832170452,-0.167356963996277,0.3663406689301,0.256561511285898,0.256561511285898,0.3663406689301,0.402749557299998,0.3663406689301,-0.3663406689301,-0.352033664459161,0.3663406689301,0,0.3663406689301,-0.381382086608773,0.411701587993551,-0.352033664459161,0.352033664459161
"MIR1199",-0.379751034538364,-0.345492629676473,-0.27481869910911,-0.339575065065849,-0.249023939275801,0.369593155479681,0.345492629676473,0.345492629676473,0.369593155479681,0.27481869910911,0.369593155479681,-0.369593155479681,-0.354724846218848,0.369593155479681,0,0.369593155479681,-0.33721095265727,0.35562619682086,-0.354724846218848,0.354724846218848
"HAS2",0.369593155479681,0.332215495851394,0.26157668997669,0.322280379075511,0.240509275131998,-0.354724846218848,-0.332215495851394,-0.332215495851394,-0.354724846218848,-0.26157668997669,-0.354724846218848,0.354724846218848,0.437167594310451,-0.354724846218848,0,-0.354724846218848,0.319680789420933,-0.341541689778607,0.337167594310451,-0.337167594310451
"HA",0.379751034538364,0.345492629676473,0.27481869910911,0.339575065065849,0.249023939275801,-0.369593155479681,-0.345492629676473,-0.345492629676473,-0.369593155479681,-0.27481869910911,-0.369593155479681,0.369593155479681,0.354724846218848,-0.369593155479681,0,-0.369593155479681,0.33721095265727,-0.35562619682086,0.354724846218848,-0.354724846218848
"GRHL2",-0.468897155539884,-0.452016670327815,-0.29381055912199,-0.438936405296227,-0.272050402271106,0.457516476228018,0.452016670327815,0.452016670327815,0.457516476228018,0.29381055912199,0.457516476228018,-0.457516476228018,-0.441975074954133,0.457516476228018,0,0.457516476228018,-0.442672191445244,0.462022711723338,-0.441975074954133,0.541975074954133
"EXTGFB",0.16924908847648,0.201436537861068,0.22481589882027,0.217919582867207,0.133455147581907,-0.164232169247408,-0.201436537861068,-0.201436537861068,-0.164232169247408,-0.22481589882027,-0.164232169247408,0.164232169247408,0.159947679101735,-0.164232169247408,0,-0.164232169247408,0.216958572052753,-0.236809151561442,0.159947679101735,-0.159947679101735
"ESRP1",-0.369593155479681,-0.332215495851394,-0.26157668997669,-0.322280379075511,-0.240509275131998,0.354724846218848,0.332215495851394,0.332215495851394,0.354724846218848,0.26157668997669,0.354724846218848,-0.354724846218848,-0.337167594310451,0.354724846218848,0,0.354724846218848,-0.319680789420933,0.341541689778607,-0.437167594310451,0.337167594310451
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.379751034538364,0.345492629676473,0.27481869910911,0.339575065065849,0.249023939275801,-0.369593155479681,-0.345492629676473,-0.345492629676473,-0.369593155479681,-0.27481869910911,-0.369593155479681,0.369593155479681,0.354724846218848,-0.369593155479681,0,-0.369593155479681,0.33721095265727,-0.35562619682086,0.354724846218848,-0.354724846218848
"CD24",-0.379751034538364,-0.345492629676473,-0.27481869910911,-0.339575065065849,-0.249023939275801,0.369593155479681,0.345492629676473,0.345492629676473,0.369593155479681,0.27481869910911,0.369593155479681,-0.369593155479681,-0.354724846218848,0.369593155479681,0,0.369593155479681,-0.33721095265727,0.35562619682086,-0.354724846218848,0.354724846218848
