"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.754795494586993,0.634211797828514,0.370339388601583,0.637655022948703,0.362271731629506,-0.794121117013968,-0.634211797828514,-0.634211797828514,-0.794121117013968,-0.370339388601583,-0.794121117013968,0.794121117013968,0.728763397810095,-0.794121117013968,0,-0.794121117013968,0.580752135641133,-0.617014677757796,0.728763397810095,-0.728763397810095
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.577769730035502,0.315597735512085,0.31299222443159,0.308312276036921,0.215386188356451,-0.54079326414001,-0.315597735512085,-0.315597735512085,-0.54079326414001,-0.446806113694089,-0.54079326414001,0.54079326414001,0.482809179259373,-0.54079326414001,0,-0.54079326414001,0.474242017860529,-0.540162945750625,0.482809179259373,-0.482809179259373
"TGFB",0.277418331864483,0.198058725589263,0.235727143413399,0.186493887632487,0.146035687487582,-0.261984759867665,-0.198058725589263,-0.198058725589263,-0.261984759867665,-0.235727143413399,-0.261984759867665,0.261984759867665,0.222419542476361,-0.261984759867665,0,-0.261984759867665,0.232631084303266,-0.284635963560254,0.222419542476361,-0.222419542476361
"SNAIL1",0.304323775990557,0.20801247584062,0.243040461350274,0.218222552840364,0.0556263657068833,-0.277418331864483,-0.20801247584062,-0.20801247584062,-0.277418331864483,-0.243040461350274,-0.277418331864483,0.277418331864483,0.261984759867665,-0.277418331864483,0,-0.277418331864483,0.257702854638194,-0.295133545840709,0.261984759867665,-0.261984759867665
"MIR340",-0.794121117013968,-0.588241564747919,-0.344170459491477,-0.577555520461141,-0.34132260807243,0.728763397810095,0.588241564747919,0.588241564747919,0.728763397810095,0.344170459491477,0.728763397810095,-0.728763397810095,-0.653906254952953,0.728763397810095,0,0.728763397810095,-0.530752135641133,0.574695901433256,-0.653906254952953,0.653906254952953
"MIR34",-0.277418331864483,-0.198058725589263,-0.235727143413399,-0.186493887632487,-0.146035687487582,0.261984759867665,0.198058725589263,0.198058725589263,0.261984759867665,0.235727143413399,0.261984759867665,-0.261984759867665,-0.222419542476361,0.261984759867665,0,0.261984759867665,-0.232631084303266,0.284635963560254,-0.222419542476361,0.222419542476361
"MIR200",-0.716621243386871,-0.595499112759422,-0.327657680732336,-0.710961823313715,-0.307104506051376,0.659802243746712,0.595499112759422,0.595499112759422,0.659802243746712,0.327657680732336,0.659802243746712,-0.659802243746712,-0.605096361393771,0.659802243746712,0,0.659802243746712,-0.5480761462862,0.57414231836115,-0.605096361393771,0.605096361393771
"MIR190",-0.261984759867665,-0.170287046116156,-0.223348840214512,-0.27982722096582,-0.141684325145167,0.222419542476361,0.170287046116156,0.170287046116156,0.222419542476361,0.223348840214512,0.222419542476361,-0.222419542476361,-0.211794542476361,0.222419542476361,0,0.222419542476361,-0.225946769280103,0.261650382559405,-0.211794542476361,0.211794542476361
"MIR129",-0.54079326414001,-0.274881482068559,-0.392832688536013,-0.278857730582375,-0.203021492269857,0.482809179259373,0.274881482068559,0.274881482068559,0.482809179259373,0.426675536980269,0.482809179259373,-0.482809179259373,-0.443651612956721,0.482809179259373,0,0.482809179259373,-0.449122889201577,0.50466100693115,-0.443651612956721,0.443651612956721
