"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.691913500316555,0.640002610371098,0.381266828306841,0.626782408186303,0.378994045585459,-0.738765846749214,-0.640002610371098,-0.640002610371098,-0.738765846749214,-0.381266828306841,-0.738765846749214,0.738765846749214,0.681282732636168,-0.738765846749214,0,-0.738765846749214,0.585853568467407,-0.626451288123192,0.681282732636168,-0.681282732636168
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.749977500915496,0.60165040937988,0.463222146250852,0.577246253481898,0.363618817398396,-0.690921893584027,-0.60165040937988,-0.60165040937988,-0.690921893584027,-0.570857205070584,-0.690921893584027,0.690921893584027,0.62475522691736,-0.690921893584027,0,-0.690921893584027,0.744691599199796,-0.794418605410128,0.62475522691736,-0.62475522691736
"TGFB",0.387368623255791,0.336188646707637,0.254332494486118,0.353668709613027,0.189299899912646,-0.361060244940842,-0.336188646707637,-0.336188646707637,-0.361060244940842,-0.254332494486118,-0.361060244940842,0.361060244940842,0.332099205979803,-0.361060244940842,0,-0.361060244940842,0.319611334720223,-0.347037758645531,0.332099205979803,-0.332099205979803
"SNAIL1",0.411562035060347,0.357926403421697,0.267735829878335,0.379962489017105,0.101333384391195,-0.387368623255791,-0.357926403421697,-0.357926403421697,-0.387368623255791,-0.267735829878335,-0.387368623255791,0.387368623255791,0.361060244940842,-0.387368623255791,0,-0.387368623255791,0.343335058443946,-0.36777385679195,0.361060244940842,-0.361060244940842
"MIR340",-0.738765846749214,-0.591815587470334,-0.351058011601505,-0.56946676245864,-0.353803606919843,0.681282732636168,0.591815587470334,0.591815587470334,0.681282732636168,0.351058011601505,0.681282732636168,-0.681282732636168,-0.617259521804446,0.681282732636168,0,0.681282732636168,-0.534430986856146,0.580799114210148,-0.617259521804446,0.617259521804446
"MIR34",-0.387368623255791,-0.336188646707637,-0.254332494486118,-0.353668709613027,-0.189299899912646,0.361060244940842,0.336188646707637,0.336188646707637,0.361060244940842,0.254332494486118,0.361060244940842,-0.361060244940842,-0.332099205979803,0.361060244940842,0,0.361060244940842,-0.319611334720223,0.347037758645531,-0.332099205979803,0.332099205979803
"MIR200",-0.636935575640432,-0.600212314462431,-0.341213807098565,-0.689478123943243,-0.32769486185734,0.589542972837768,0.600212314462431,0.600212314462431,0.589542972837768,0.341213807098565,0.589542972837768,-0.589542972837768,-0.536868334700574,0.589542972837768,0,0.589542972837768,-0.549301498545779,0.584306544887552,-0.536868334700574,0.536868334700574
"MIR190",-0.361060244940842,-0.311691708824873,-0.239020261808616,-0.425749927887139,-0.176975105325889,0.332099205979803,0.311691708824873,0.311691708824873,0.332099205979803,0.239020261808616,0.332099205979803,-0.332099205979803,-0.300567674448271,0.332099205979803,0,0.332099205979803,-0.294639081668058,0.323966514644054,-0.300567674448271,0.300567674448271
"MIR129",-0.690921893584027,-0.547012400330106,-0.530188438385684,-0.514108998579937,-0.333436082678799,0.62475522691736,0.547012400330106,0.547012400330106,0.62475522691736,0.53789882486811,0.62475522691736,-0.62475522691736,-0.554804488001104,0.62475522691736,0,0.62475522691736,-0.687612612612613,0.742384139158333,-0.554804488001104,0.554804488001104
"MIR1199",-0.738765846749214,-0.591815587470334,-0.351058011601505,-0.56946676245864,-0.353803606919843,0.681282732636168,0.591815587470334,0.591815587470334,0.681282732636168,0.351058011601505,0.681282732636168,-0.681282732636168,-0.617259521804446,0.681282732636168,0,0.681282732636168,-0.534430986856146,0.580799114210148,-0.617259521804446,0.617259521804446
"HAS2",0.681282732636168,0.539035992964121,0.319099248714907,0.507731501057082,0.324579531502874,-0.617259521804446,-0.539035992964121,-0.539035992964121,-0.617259521804446,-0.319099248714907,-0.617259521804446,0.617259521804446,0.649014396456257,-0.617259521804446,0,-0.617259521804446,0.478668274991739,-0.530522871116226,0.549014396456257,-0.549014396456257
"HA",0.738765846749214,0.591815587470334,0.351058011601505,0.56946676245864,0.353803606919843,-0.681282732636168,-0.591815587470334,-0.591815587470334,-0.681282732636168,-0.351058011601505,-0.681282732636168,0.681282732636168,0.617259521804446,-0.681282732636168,0,-0.681282732636168,0.534430986856146,-0.580799114210148,0.617259521804446,-0.617259521804446
"GRHL2",-0.849610797094836,-0.709647308689913,-0.365754279862855,-0.683697874922706,-0.371385737197232,0.790369830107573,0.709647308689913,0.709647308689913,0.790369830107573,0.365754279862855,0.790369830107573,-0.790369830107573,-0.725258559468664,0.790369830107573,0,0.790369830107573,-0.650417308582709,0.697321071875379,-0.725258559468664,0.825258559468664
"EXTGFB",0.387368623255791,0.336188646707637,0.254332494486118,0.353668709613027,0.189299899912646,-0.361060244940842,-0.336188646707637,-0.336188646707637,-0.361060244940842,-0.254332494486118,-0.361060244940842,0.361060244940842,0.332099205979803,-0.361060244940842,0,-0.361060244940842,0.319611334720223,-0.347037758645531,0.332099205979803,-0.332099205979803
"ESRP1",-0.681282732636168,-0.539035992964121,-0.319099248714907,-0.507731501057082,-0.324579531502874,0.617259521804446,0.539035992964121,0.539035992964121,0.617259521804446,0.319099248714907,0.617259521804446,-0.617259521804446,-0.549014396456257,0.617259521804446,0,0.617259521804446,-0.478668274991739,0.530522871116226,-0.649014396456257,0.549014396456257
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.738765846749214,0.591815587470334,0.351058011601505,0.56946676245864,0.353803606919843,-0.681282732636168,-0.591815587470334,-0.591815587470334,-0.681282732636168,-0.351058011601505,-0.681282732636168,0.681282732636168,0.617259521804446,-0.681282732636168,0,-0.681282732636168,0.534430986856146,-0.580799114210148,0.617259521804446,-0.617259521804446
"CD24",-0.738765846749214,-0.591815587470334,-0.351058011601505,-0.56946676245864,-0.353803606919843,0.681282732636168,0.591815587470334,0.591815587470334,0.681282732636168,0.351058011601505,0.681282732636168,-0.681282732636168,-0.617259521804446,0.681282732636168,0,0.681282732636168,-0.534430986856146,0.580799114210148,-0.617259521804446,0.617259521804446
