"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.678699678840849,0.620989099419287,0.343294079445962,0.615214865892908,0.3649471644285,-0.729624954080952,-0.620989099419287,-0.620989099419287,-0.729624954080952,-0.362022894533164,-0.729624954080952,0.729624954080952,0.675655641205701,-0.729624954080952,0,-0.729624954080952,0.57353142436802,-0.610596237755633,0.675655641205701,-0.675655641205701
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.613526950831194,0.408518746637061,0.207598465899027,0.433581360782721,0.219678867909077,-0.579989168691842,-0.408518746637061,-0.408518746637061,-0.579989168691842,-0.390670031986591,-0.579989168691842,0.579989168691842,0.54154350156667,-0.579989168691842,0,-0.579989168691842,0.48852428592482,-0.524301341243292,0.54154350156667,-0.54154350156667
"TGFB",0.3649471644285,0.31082462587055,0.152450996587911,0.333689110125915,0.157088861899219,-0.343294079445962,-0.31082462587055,-0.31082462587055,-0.343294079445962,-0.228985367472924,-0.343294079445962,0.343294079445962,0.318389864886575,-0.343294079445962,0,-0.343294079445962,0.297728126246546,-0.321867140334869,0.318389864886575,-0.318389864886575
"SNAIL1",0.384881447013385,0.326025782218417,0.157088861899219,0.357211122704531,0.069245548076617,-0.3649471644285,-0.326025782218417,-0.326025782218417,-0.3649471644285,-0.237381239893187,-0.3649471644285,0.3649471644285,0.343294079445962,-0.3649471644285,0,-0.3649471644285,0.318944105874112,-0.337518021626013,0.343294079445962,-0.343294079445962
"MIR340",-0.729624954080952,-0.578025368849338,-0.318389864886575,-0.56168167531475,-0.343294079445962,0.675655641205701,0.578025368849338,0.578025368849338,0.675655641205701,0.336526340013505,0.675655641205701,-0.675655641205701,-0.614323541298208,0.675655641205701,0,0.675655641205701,-0.526010988400717,0.569480043794059,-0.614323541298208,0.614323541298208
"MIR34",-0.3649471644285,-0.31082462587055,-0.152450996587911,-0.333689110125915,-0.157088861899219,0.343294079445962,0.31082462587055,0.31082462587055,0.343294079445962,0.228985367472924,0.343294079445962,-0.343294079445962,-0.318389864886575,0.343294079445962,0,0.343294079445962,-0.297728126246546,0.321867140334869,-0.318389864886575,0.318389864886575
"MIR200",-0.620989099419287,-0.579290533840659,-0.288160677518528,-0.677045024324018,-0.31082462587055,0.578025368849338,0.579290533840659,0.579290533840659,0.578025368849338,0.318972699658325,0.578025368849338,-0.578025368849338,-0.529390854032372,0.578025368849338,0,0.578025368849338,-0.535704695921036,0.565626389666171,-0.529390854032372,0.529390854032372
"MIR190",-0.343294079445962,-0.288160677518528,-0.133454580817301,-0.412997398736529,-0.152450996587911,0.318389864886575,0.288160677518528,0.288160677518528,0.318389864886575,0.215039564432607,0.318389864886575,-0.318389864886575,-0.291202364886575,0.318389864886575,0,0.318389864886575,-0.280038595560625,0.30192702057439,-0.291202364886575,0.291202364886575
"MIR129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
