"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.689737784074215,0.619213203744598,0.371248426236627,0.616822813352199,0.362832928804088,-0.739551216910036,-0.619213203744598,-0.619213203744598,-0.739551216910036,-0.371248426236627,-0.739551216910036,0.739551216910036,0.683970437492708,-0.739551216910036,0,-0.739551216910036,0.571462554562695,-0.606533776481757,0.683970437492708,-0.683970437492708
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.343077932030381,0.308742897159675,0.266327655208393,0.333247729604286,0.162345948109092,-0.319556665957186,-0.308742897159675,-0.308742897159675,-0.319556665957186,-0.39979105862407,-0.319556665957186,0.319556665957186,0.299059771547248,-0.319556665957186,0,-0.319556665957186,0.41893564491089,-0.447505959374896,0.299059771547248,-0.299059771547248
"TGFB",0.334865689228579,0.297684669726631,0.24538176820104,0.321318747287717,0.161814736622769,-0.312698646339189,-0.297684669726631,-0.297684669726631,-0.312698646339189,-0.24538176820104,-0.312698646339189,0.312698646339189,0.292338980314783,-0.312698646339189,0,-0.312698646339189,0.291400893920889,-0.313696450497297,0.292338980314783,-0.292338980314783
"SNAIL1",0.352004217021864,0.312910902568522,0.253585842205899,0.339567595213984,0.0705220789185287,-0.334865689228579,-0.312910902568522,-0.312910902568522,-0.334865689228579,-0.253585842205899,-0.334865689228579,0.334865689228579,0.312698646339189,-0.334865689228579,0,-0.334865689228579,0.30763310246079,-0.328224617351402,0.312698646339189,-0.312698646339189
"MIR340",-0.739551216910036,-0.576988089886433,-0.345528465958573,-0.563706178552964,-0.342424033538665,0.683970437492708,0.576988089886433,0.576988089886433,0.683970437492708,0.345528465958573,0.683970437492708,-0.683970437492708,-0.621107366953288,0.683970437492708,0,0.683970437492708,-0.525442925336959,0.566879821679497,-0.621107366953288,0.621107366953288
"MIR34",-0.334865689228579,-0.297684669726631,-0.24538176820104,-0.321318747287717,-0.161814736622769,0.312698646339189,0.297684669726631,0.297684669726631,0.312698646339189,0.24538176820104,0.312698646339189,-0.312698646339189,-0.292338980314783,0.312698646339189,0,0.312698646339189,-0.291400893920889,0.313696450497297,-0.292338980314783,0.292338980314783
"MIR200",-0.625930637786239,-0.575194750618944,-0.329830428792683,-0.674471795055025,-0.308839410440045,0.583406828262429,0.575194750618944,0.575194750618944,0.583406828262429,0.329830428792683,0.583406828262429,-0.583406828262429,-0.532184091976904,0.583406828262429,0,0.583406828262429,-0.531199596679811,0.560625092358451,-0.532184091976904,0.532184091976904
"MIR190",-0.312698646339189,-0.280616757401802,-0.233724685085515,-0.397881247287717,-0.15553201410968,0.292338980314783,0.280616757401802,0.280616757401802,0.292338980314783,0.233724685085515,0.292338980314783,-0.292338980314783,-0.261555738056131,0.292338980314783,0,0.292338980314783,-0.272282585328896,0.298134490843118,-0.261555738056131,0.261555738056131
"MIR129",-0.319556665957186,-0.29088126193955,-0.353572321572442,-0.308618311132222,-0.156409875049731,0.299059771547248,0.29088126193955,0.29088126193955,0.299059771547248,0.387075345635877,0.299059771547248,-0.299059771547248,-0.265939771547248,0.299059771547248,0,0.299059771547248,-0.398998439259398,0.431321715730295,-0.265939771547248,0.265939771547248
