"Nature","Strength","Type","Node"
"P",1.20492946974142,"DA","miR200,miR200"
"P",1.42469069580642,"DA","miR200,GRHL2"
"P",1.20076372885567,"DA","miR200,miR145"
"P",0.0339357468639672,"NF","miR200,OVOL2"
"N",0.895675986590813,"NF","miR200,OCT4"
"P",1.54610591170438,"TS","miR200,ZEB"
"P",1.64445192187142,"DA","GRHL2,GRHL2"
"P",1.47224050077165,"DA","GRHL2,miR145"
"P",0.188848257270194,"NF","GRHL2,OVOL2"
"P",0.75282698374181,"NF","GRHL2,OCT4"
"P",1.79237789506861,"TS","GRHL2,ZEB"
"P",1.3218183419804,"DA","miR145,miR145"
"P",0.194847022039954,"NF","miR145,OVOL2"
"P",0.849541306369325,"TS","miR145,OCT4"
"P",1.6004822476711,"TS","miR145,ZEB"
"P",0,"NF","OVOL2,OVOL2"
"P",0.179875712702447,"NF","OVOL2,OCT4"
"P",0.200122125959705,"NF","OVOL2,ZEB"
"P",0.285698005698006,"DA","OCT4,OCT4"
"P",0.830385553408888,"NF","OCT4,ZEB"
"P",1.7315015663157,"DA","ZEB,ZEB"
