Cycles,Edge_count
"SNAIL1,ZEB1,VIM",3
"SNAIL1,TWIST1,ZEB1",3
"CDH1,TWIST1,ZEB1",3
"SNAIL1,MIR-129,TWIST1",3
"ESRP1,CD44s,ZEB1",3
"HAS2,HA,ZEB1",3
"GRHL2,CD24,ZEB1",3
"MIR-200,TGFB,MIR-190,ZEB1",4
"SNAIL1,TGFB,MIR-190,ZEB1",4
"SNAIL1,CDH1,ZEB1",3
"EMT,CDH1,ZEB1,VIM",4
"SNAIL1,MIR-34,ZEB1",3
SNAIL1,1
