states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'10101010011111100000',0.1761,0.0017454703282114693,0.02564102564102564,0.2764,0.003960639678974438,0.02564102564102564,0.13453333333333334,0.002595294887976228,0.02564102564102564
'01010001100000011111',0.13053333333333333,0.0022983085567917574,0.05128205128205128,0.11593333333333333,0.0033806639716021584,0.05128205128205128,0.11506666666666666,0.0017556258776351584,0.05128205128205128
'10101110011111100000',0.13613333333333333,0.0013960261060914586,0.05128205128205128,0.11850000000000001,0.001498888477061141,0.05128205128205128,0.11293333333333333,0.0011145502331533679,0.05128205128205128
'01010101100000011111',0.17400000000000002,0.0006976149845485477,0.02564102564102564,0.28396666666666665,0.003674537007872185,0.02564102564102564,0.13236666666666666,0.0043021958217739145,0.02564102564102564
'10001110010111110100',0.015799999999999998,0.0008286535263104029,0.23076923076923078,0.031199999999999995,0.0017454703282114726,0.23076923076923078,0.006366666666666666,0.0005312459150169742,0.23076923076923078
'01110001101000001011',0.015333333333333332,0.0012036980056845193,0.23076923076923078,0.0323,0.001557776192739725,0.23076923076923078,0.0063,0.000374165738677394,0.23076923076923078
'10011110010100111100',0.004366666666666667,0.0002494438257849294,0.23076923076923078,,,,0.013833333333333335,0.0005557777333511026,0.23076923076923078
'10101010010111100100',0.0773,0.004940310381612336,0.15384615384615385,,,,0.10776666666666668,0.0008498365855987983,0.15384615384615385
'10101110010111100100',0.015366666666666667,0.000612825877028341,0.1794871794871795,,,,0.018000000000000002,0.0015577761927397236,0.1794871794871795
'01010101101000011011',0.0744,0.0017146428199482267,0.15384615384615385,,,,0.10666666666666667,0.003286673427984936,0.15384615384615385
'10011010010100111100',0.0037333333333333333,0.00033993463423951894,0.2564102564102564,,,,0.010933333333333335,0.00041899350299921746,0.2564102564102564
'10011110010110110100',0.011466666666666667,0.0011897712198383167,0.20512820512820512,,,,0.031766666666666665,0.0018979521127315683,0.20512820512820512
'01100001101001001011',0.0118,0.0004546060565661954,0.20512820512820512,,,,0.03213333333333333,0.00135236418500672,0.20512820512820512
'10101110010111110100',0.007666666666666666,0.0006599663291074443,0.23076923076923078,,,,0.009966666666666667,0.0006182412330330469,0.23076923076923078
'10001110010111100100',0.007500000000000001,0.000941629792788369,0.23076923076923078,,,,0.0016333333333333332,0.0003771236166328253,0.23076923076923078
'01100101101011000011',0.004066666666666666,0.0004988876515698589,0.2564102564102564,,,,0.011333333333333334,0.0008993825042154693,0.2564102564102564
'10101110011100111000',0.007633333333333333,0.0004784233364802442,0.2564102564102564,,,,0.008966666666666666,0.0005906681715556447,0.2564102564102564
'01110001101000011011',0.007633333333333333,0.0008730533902472532,0.23076923076923078,,,,0.0019333333333333331,0.00047140452079103153,0.23076923076923078
'01100001101011000011',0.0042,0.000565685424949238,0.23076923076923078,,,,0.014266666666666665,0.00038586123009300816,0.23076923076923078
'01010001101000011011',0.015033333333333334,0.0009463379711052261,0.1794871794871795,,,,0.018266666666666667,0.0021296843793284386,0.1794871794871795
'01010001101000001011',0.0082,0.0007788880963698615,0.23076923076923078,,,,0.010266666666666667,0.001096458946893235,0.23076923076923078
'10011110010100110100',0.0025666666666666667,0.00038586123009300746,0.2564102564102564,,,,0.0068000000000000005,0.0008524474568362947,0.2564102564102564
'01010001100011000111',0.007700000000000001,0.0009899494936611666,0.2564102564102564,,,,0.0084,0.0006377042156569666,0.2564102564102564
'01100001101011001011',0.0017333333333333333,0.00047842333648024407,0.2564102564102564,,,,0.006466666666666667,0.001236482466066094,0.2564102564102564
'01110001101001001011',0.01576666666666667,0.0015542057635833028,0.20512820512820512,0.019533333333333333,0.0006599663291074446,0.20512820512820512,,,
'01110101101011000011',0.004966666666666667,0.0003299831645537223,0.2564102564102564,0.0067666666666666665,0.0004109609335312651,0.2564102564102564,,,
'10001110010110110100',0.015666666666666666,0.001027402333828163,0.20512820512820512,0.020133333333333333,0.0009741092797468295,0.20512820512820512,,,
'10001110010101111100',0.005999999999999999,0.0011518101695447331,0.2564102564102564,0.0163,0.0008524474568362956,0.2564102564102564,,,
'01110001101010000011',0.005633333333333333,0.0005734883511361752,0.2564102564102564,0.0165,0.0008831760866327852,0.2564102564102564,,,
'01110001101011001011',0.0032,0.0006377042156569664,0.2564102564102564,0.0037666666666666664,0.00044969125210773465,0.2564102564102564,,,
'01110001101011000011',0.005733333333333333,0.0004714045207910317,0.23076923076923078,0.012966666666666666,0.00038586123009300735,0.23076923076923078,,,
