"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.622745362004342,-0.784821194303849,1,-0.0493257687139565,1,-1,-1,1,0.622745362004342,1,0.79784924036221,0.686236640091518,1,-0.622745362004342,-0.826892752339473,-0.622745362004342,-0.838310602707851,-1
"CD44s",-1,1,-0.622745362004342,0.784821194303849,-1,0.0493257687139565,-1,1,1,-1,-0.622745362004342,-1,-0.79784924036221,-0.686236640091518,-1,0.622745362004342,0.826892752339473,0.622745362004342,0.838310602707851,1
"CDH1",0.622745362004342,-0.622745362004342,1,-0.837912002320206,0.622745362004342,-0.333571380978401,0.622745362004342,-0.622745362004342,-0.622745362004342,0.622745362004342,1,0.622745362004342,0.824885152297471,0.936499561267284,0.622745362004342,-1,-0.79584075223912,-1,-0.784425116524869,-0.622745362004342
"EMT",-0.784821194303849,0.784821194303849,-0.837912002320206,1,-0.784821194303849,0.206368925592139,-0.784821194303849,0.784821194303849,0.784821194303849,-0.784821194303849,-0.837912002320206,-0.784821194303849,-0.820276303264546,-0.836507527162397,-0.784821194303849,0.837912002320205,0.812863688464185,0.837912002320205,0.946506065614652,0.784821194303849
"ESRP1",1,-1,0.622745362004342,-0.784821194303849,1,-0.0493257687139565,1,-1,-1,1,0.622745362004342,1,0.79784924036221,0.686236640091518,1,-0.622745362004342,-0.826892752339473,-0.622745362004342,-0.838310602707851,-1
"EX-TGFB",-0.0493257687139565,0.0493257687139565,-0.333571380978401,0.206368925592139,-0.0493257687139565,1,-0.0493257687139565,0.0493257687139565,0.0493257687139565,-0.0493257687139565,-0.333571380978401,-0.0493257687139565,-0.158468729822119,-0.270109951113868,-0.0493257687139565,0.333571380978401,0.129438881843472,0.333571380978401,0.1665192273938,0.0493257687139565
"GRHL2",1,-1,0.622745362004342,-0.784821194303849,1,-0.0493257687139565,1,-1,-1,1,0.622745362004342,1,0.79784924036221,0.686236640091518,1,-0.622745362004342,-0.826892752339473,-0.622745362004342,-0.838310602707851,-1
"HA",-1,1,-0.622745362004342,0.784821194303849,-1,0.0493257687139565,-1,1,1,-1,-0.622745362004342,-1,-0.79784924036221,-0.686236640091518,-1,0.622745362004342,0.826892752339473,0.622745362004342,0.838310602707851,1
"HAS2",-1,1,-0.622745362004342,0.784821194303849,-1,0.0493257687139565,-1,1,1,-1,-0.622745362004342,-1,-0.79784924036221,-0.686236640091518,-1,0.622745362004342,0.826892752339473,0.622745362004342,0.838310602707851,1
"MIR-1199",1,-1,0.622745362004342,-0.784821194303849,1,-0.0493257687139565,1,-1,-1,1,0.622745362004342,1,0.79784924036221,0.686236640091518,1,-0.622745362004342,-0.826892752339473,-0.622745362004342,-0.838310602707851,-1
