"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.698329243779205,-0.850065866749137,1,-0.067223210794146,1,-1,-1,1,0.305639617030124,1,0.861287892315524,0.790334723095192,1,-0.669281915121412,-0.876725189308246,-0.305639617030124,-0.880736812163687,-1
"CD44s",-1,1,-0.698329243779205,0.850065866749137,-1,0.067223210794146,-1,1,1,-1,-0.305639617030124,-1,-0.861287892315524,-0.790334723095192,-1,0.669281915121412,0.876725189308246,0.305639617030124,0.880736812163687,1
"CDH1",0.698329243779205,-0.698329243779205,1,-0.829821629961986,0.698329243779205,-0.313144960375126,0.698329243779205,-0.698329243779205,-0.698329243779205,0.698329243779205,0.607325851679903,0.698329243779205,0.784921989665138,0.855879763444252,0.698329243779205,-0.916820526436239,-0.769487263607588,-0.607325851679903,-0.790734856373287,-0.698329243779205
"EMT",-0.850065866749137,0.850065866749137,-0.829821629961986,1,-0.850065866749137,0.179854875106027,-0.850065866749137,0.850065866749137,0.850065866749137,-0.850065866749137,-0.437142795499602,-0.850065866749137,-0.878127863847598,-0.90017799114876,-0.850065866749137,0.819207200559042,0.872715849056805,0.437142795499602,0.960913085291574,0.850065866749137
"ESRP1",1,-1,0.698329243779205,-0.850065866749137,1,-0.067223210794146,1,-1,-1,1,0.305639617030124,1,0.861287892315524,0.790334723095192,1,-0.669281915121412,-0.876725189308246,-0.305639617030124,-0.880736812163687,-1
"EX-TGFB",-0.067223210794146,0.067223210794146,-0.313144960375126,0.179854875106027,-0.067223210794146,1,-0.067223210794146,0.067223210794146,0.067223210794146,-0.067223210794146,-0.090857968793704,-0.067223210794146,-0.150199720171161,-0.221139975730281,-0.067223210794146,0.3421806260664,0.134755114621104,0.090857968793704,0.158801612368032,0.067223210794146
"GRHL2",1,-1,0.698329243779205,-0.850065866749137,1,-0.067223210794146,1,-1,-1,1,0.305639617030124,1,0.861287892315524,0.790334723095192,1,-0.669281915121412,-0.876725189308246,-0.305639617030124,-0.880736812163687,-1
"HA",-1,1,-0.698329243779205,0.850065866749137,-1,0.067223210794146,-1,1,1,-1,-0.305639617030124,-1,-0.861287892315524,-0.790334723095192,-1,0.669281915121412,0.876725189308246,0.305639617030124,0.880736812163687,1
"HAS2",-1,1,-0.698329243779205,0.850065866749137,-1,0.067223210794146,-1,1,1,-1,-0.305639617030124,-1,-0.861287892315524,-0.790334723095192,-1,0.669281915121412,0.876725189308246,0.305639617030124,0.880736812163687,1
"MIR-1199",1,-1,0.698329243779205,-0.850065866749137,1,-0.067223210794146,1,-1,-1,1,0.305639617030124,1,0.861287892315524,0.790334723095192,1,-0.669281915121412,-0.876725189308246,-0.305639617030124,-0.880736812163687,-1
