"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.679391377615451,-0.860736111187064,1,-0.0343742680188097,1,-1,-1,1,0.183650598006508,1,0.850719015216274,0.78800304394676,1,-0.641521906332332,-0.866147247732286,-0.183650598006508,-0.887185750758021,-1
"CD44s",-1,1,-0.679391377615451,0.860736111187064,-1,0.0343742680188097,-1,1,1,-1,-0.183650598006508,-1,-0.850719015216274,-0.78800304394676,-1,0.641521906332332,0.866147247732286,0.183650598006508,0.887185750758021,1
"CDH1",0.679391377615451,-0.679391377615451,1,-0.791402847381251,0.679391377615451,-0.300521478495564,0.679391377615451,-0.679391377615451,-0.679391377615451,0.679391377615451,0.504265393785522,0.679391377615451,0.754131624222125,0.816852643024257,0.679391377615451,-0.889590760365122,-0.738702219000332,-0.504265393785522,-0.753331135651535,-0.679391377615451
"EMT",-0.860736111187064,0.860736111187064,-0.791402847381251,1,-0.860736111187064,0.137997041093795,-0.860736111187064,0.860736111187064,0.860736111187064,-0.860736111187064,-0.295667464726737,-0.860736111187064,-0.876966142242911,-0.885183863441576,-0.860736111187064,0.780783425574233,0.873158555079358,0.295667464726737,0.961927891675592,0.860736111187064
"ESRP1",1,-1,0.679391377615451,-0.860736111187064,1,-0.0343742680188097,1,-1,-1,1,0.183650598006508,1,0.850719015216274,0.78800304394676,1,-0.641521906332332,-0.866147247732286,-0.183650598006508,-0.887185750758021,-1
"EX-TGFB",-0.0343742680188097,0.0343742680188097,-0.300521478495564,0.137997041093795,-0.0343742680188097,1,-0.0343742680188097,0.0343742680188097,0.0343742680188097,-0.0343742680188097,-0.0299304853662348,-0.0343742680188097,-0.12919502920933,-0.191938010518673,-0.0343742680188097,0.338420911433469,0.113756707881937,0.0299304853662348,0.119951145444551,0.0343742680188097
"GRHL2",1,-1,0.679391377615451,-0.860736111187064,1,-0.0343742680188097,1,-1,-1,1,0.183650598006508,1,0.850719015216274,0.78800304394676,1,-0.641521906332332,-0.866147247732286,-0.183650598006508,-0.887185750758021,-1
"HA",-1,1,-0.679391377615451,0.860736111187064,-1,0.0343742680188097,-1,1,1,-1,-0.183650598006508,-1,-0.850719015216274,-0.78800304394676,-1,0.641521906332332,0.866147247732286,0.183650598006508,0.887185750758021,1
"HAS2",-1,1,-0.679391377615451,0.860736111187064,-1,0.0343742680188097,-1,1,1,-1,-0.183650598006508,-1,-0.850719015216274,-0.78800304394676,-1,0.641521906332332,0.866147247732286,0.183650598006508,0.887185750758021,1
"MIR-1199",1,-1,0.679391377615451,-0.860736111187064,1,-0.0343742680188097,1,-1,-1,1,0.183650598006508,1,0.850719015216274,0.78800304394676,1,-0.641521906332332,-0.866147247732286,-0.183650598006508,-0.887185750758021,-1
"MIR-129",0.183650598006508,-0.183650598006508,0.504265393785522,-0.295667464726737,0.183650598006508,-0.0299304853662348,0.183650598006508,-0.183650598006508,-0.183650598006508,0.183650598006508,1,0.183650598006508,0.258400032379773,0.321124615047673,0.183650598006508,-0.467602233371415,-0.2429688062765,-1,-0.257592799906776,-0.183650598006508
"MIR-190",1,-1,0.679391377615451,-0.860736111187064,1,-0.0343742680188097,1,-1,-1,1,0.183650598006508,1,0.850719015216274,0.78800304394676,1,-0.641521906332332,-0.866147247732286,-0.183650598006508,-0.887185750758021,-1
"MIR-200",0.850719015216274,-0.850719015216274,0.754131624222125,-0.876966142242911,0.850719015216274,-0.12919502920933,0.850719015216274,-0.850719015216274,-0.850719015216274,0.850719015216274,0.258400032379773,0.850719015216274,1,0.867146573089265,0.850719015216274,-0.79080023995706,-0.984570742167236,-0.258400032379773,-0.88057444794399,-0.850719015216274
"MIR-34",0.78800304394676,-0.78800304394676,0.816852643024257,-0.885183863441576,0.78800304394676,-0.191938010518673,0.78800304394676,-0.78800304394676,-0.78800304394676,0.78800304394676,0.321124615047673,0.78800304394676,0.867146573089265,1,0.78800304394676,-0.853519264901366,-0.851718300125838,-0.321124615047673,-0.870758843447676,-0.78800304394676
"MIR-340",1,-1,0.679391377615451,-0.860736111187064,1,-0.0343742680188097,1,-1,-1,1,0.183650598006508,1,0.850719015216274,0.78800304394676,1,-0.641521906332332,-0.866147247732286,-0.183650598006508,-0.887185750758021,-1
"SNAIL1",-0.641521906332332,0.641521906332332,-0.889590760365122,0.780783425574233,-0.641521906332332,0.338420911433469,-0.641521906332332,0.641521906332332,0.641521906332332,-0.641521906332332,-0.467602233371415,-0.641521906332332,-0.79080023995706,-0.853519264901366,-0.641521906332332,1,0.775371773393733,0.467602233371415,0.754335143505533,0.641521906332332
"TGFB",-0.866147247732286,0.866147247732286,-0.738702219000332,0.873158555079358,-0.866147247732286,0.113756707881937,-0.866147247732286,0.866147247732286,0.866147247732286,-0.866147247732286,-0.2429688062765,-0.866147247732286,-0.984570742167236,-0.851718300125838,-0.866147247732286,0.775371773393733,1,0.2429688062765,0.881976295763869,0.866147247732286
