"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.961119233729863,-0.921636178526932,1,-0.0369586649339547,1,-1,-1,1,0.187089342723077,1,0.849683736318796,0.800980874065386,1,-0.581719485189969,-0.863513490403657,-0.187089342723077,-0.895982898765719,-1
"CD44s",-1,1,-0.961119233729863,0.921636178526932,-1,0.0369586649339547,-1,1,1,-1,-0.187089342723077,-1,-0.849683736318796,-0.800980874065386,-1,0.581719485189969,0.863513490403657,0.187089342723077,0.895982898765719,1
"CDH1",0.961119233729863,-0.961119233729863,1,-0.933263827851047,0.961119233729863,-0.0758280432609369,0.961119233729863,-0.961119233729863,-0.961119233729863,0.961119233729863,0.225969240660796,0.961119233729863,0.888564532458747,0.839862316716227,0.961119233729863,-0.620595806794282,-0.902393480382268,-0.225969240660796,-0.896788248003793,-0.961119233729863
"EMT",-0.921636178526932,0.921636178526932,-0.933263827851047,1,-0.921636178526932,0.0985027784443826,-0.921636178526932,0.921636178526932,0.921636178526932,-0.921636178526932,-0.159233028406803,-0.921636178526932,-0.883558097165777,-0.860508427503439,-0.921636178526932,0.660092066288464,0.889371834971534,0.159233028406803,0.96352346006127,0.921636178526932
"ESRP1",1,-1,0.961119233729863,-0.921636178526932,1,-0.0369586649339547,1,-1,-1,1,0.187089342723077,1,0.849683736318796,0.800980874065386,1,-0.581719485189969,-0.863513490403657,-0.187089342723077,-0.895982898765719,-1
"EX-TGFB",-0.0369586649339547,0.0369586649339547,-0.0758280432609369,0.0985027784443826,-0.0369586649339547,1,-0.0369586649339547,0.0369586649339547,0.0369586649339547,-0.0369586649339547,-0.0902763810914542,-0.0369586649339547,-0.129546769376808,-0.178256299869836,-0.0369586649339547,0.397506173756275,0.115711995480581,0.0902763810914542,0.114540636337538,0.0369586649339547
"GRHL2",1,-1,0.961119233729863,-0.921636178526932,1,-0.0369586649339547,1,-1,-1,1,0.187089342723077,1,0.849683736318796,0.800980874065386,1,-0.581719485189969,-0.863513490403657,-0.187089342723077,-0.895982898765719,-1
"HA",-1,1,-0.961119233729863,0.921636178526932,-1,0.0369586649339547,-1,1,1,-1,-0.187089342723077,-1,-0.849683736318796,-0.800980874065386,-1,0.581719485189969,0.863513490403657,0.187089342723077,0.895982898765719,1
"HAS2",-1,1,-0.961119233729863,0.921636178526932,-1,0.0369586649339547,-1,1,1,-1,-0.187089342723077,-1,-0.849683736318796,-0.800980874065386,-1,0.581719485189969,0.863513490403657,0.187089342723077,0.895982898765719,1
"MIR-1199",1,-1,0.961119233729863,-0.921636178526932,1,-0.0369586649339547,1,-1,-1,1,0.187089342723077,1,0.849683736318796,0.800980874065386,1,-0.581719485189969,-0.863513490403657,-0.187089342723077,-0.895982898765719,-1
"MIR-129",0.187089342723077,-0.187089342723077,0.225969240660796,-0.159233028406803,0.187089342723077,-0.0902763810914542,0.187089342723077,-0.187089342723077,-0.187089342723077,0.187089342723077,1,0.187089342723077,0.114534769194076,0.0658331244559043,0.187089342723077,0.153435843423347,-0.12836306940009,-1,-0.122757075278798,-0.187089342723077
"MIR-190",1,-1,0.961119233729863,-0.921636178526932,1,-0.0369586649339547,1,-1,-1,1,0.187089342723077,1,0.849683736318796,0.800980874065386,1,-0.581719485189969,-0.863513490403657,-0.187089342723077,-0.895982898765719,-1
"MIR-200",0.849683736318796,-0.849683736318796,0.888564532458747,-0.883558097165777,0.849683736318796,-0.129546769376808,0.849683736318796,-0.849683736318796,-0.849683736318796,0.849683736318796,0.114534769194076,0.849683736318796,1,0.8727315992897,0.849683736318796,-0.732033688855891,-0.986170937992033,-0.114534769194076,-0.882757566067361,-0.849683736318796
"MIR-34",0.800980874065386,-0.800980874065386,0.839862316716227,-0.860508427503439,0.800980874065386,-0.178256299869836,0.800980874065386,-0.800980874065386,-0.800980874065386,0.800980874065386,0.0658331244559043,0.800980874065386,0.8727315992897,1,0.800980874065386,-0.780738986854968,-0.858902634072311,-0.0658331244559043,-0.874939716822792,-0.800980874065386
"MIR-340",1,-1,0.961119233729863,-0.921636178526932,1,-0.0369586649339547,1,-1,-1,1,0.187089342723077,1,0.849683736318796,0.800980874065386,1,-0.581719485189969,-0.863513490403657,-0.187089342723077,-0.895982898765719,-1
"SNAIL1",-0.581719485189969,0.581719485189969,-0.620595806794282,0.660092066288464,-0.581719485189969,0.397506173756275,-0.581719485189969,0.581719485189969,0.581719485189969,-0.581719485189969,0.153435843423347,-0.581719485189969,-0.732033688855891,-0.780738986854968,-0.581719485189969,1,0.718202547139707,-0.153435843423347,0.685748465194937,0.581719485189969
"TGFB",-0.863513490403657,0.863513490403657,-0.902393480382268,0.889371834971534,-0.863513490403657,0.115711995480581,-0.863513490403657,0.863513490403657,0.863513490403657,-0.863513490403657,-0.12836306940009,-0.863513490403657,-0.986170937992033,-0.858902634072311,-0.863513490403657,0.718202547139707,1,0.12836306940009,0.884963934607225,0.863513490403657
"TWIST1",-0.187089342723077,0.187089342723077,-0.225969240660796,0.159233028406803,-0.187089342723077,0.0902763810914542,-0.187089342723077,0.187089342723077,0.187089342723077,-0.187089342723077,-1,-0.187089342723077,-0.114534769194076,-0.0658331244559043,-0.187089342723077,-0.153435843423347,0.12836306940009,1,0.122757075278798,0.187089342723077
"VIM",-0.895982898765719,0.895982898765719,-0.896788248003793,0.96352346006127,-0.895982898765719,0.114540636337538,-0.895982898765719,0.895982898765719,0.895982898765719,-0.895982898765719,-0.122757075278798,-0.895982898765719,-0.882757566067361,-0.874939716822792,-0.895982898765719,0.685748465194937,0.884963934607225,0.122757075278798,1,0.895982898765719
"ZEB1",-1,1,-0.961119233729863,0.921636178526932,-1,0.0369586649339547,-1,1,1,-1,-0.187089342723077,-1,-0.849683736318796,-0.800980874065386,-1,0.581719485189969,0.863513490403657,0.187089342723077,0.895982898765719,1
