"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.34742330806889,-0.700960669864964,1,-0.0442689096680521,1,-1,-1,1,0.220923957660174,1,0.879103249532671,0.612659575067268,1,-0.0317780279898892,-0.964715964342124,-0.220923957660174,-0.773870205793899,-1
"CD44s",-1,1,-0.34742330806889,0.700960669864964,-1,0.0442689096680521,-1,1,1,-1,-0.220923957660174,-1,-0.879103249532671,-0.612659575067268,-1,0.0317780279898892,0.964715964342124,0.220923957660174,0.773870205793899,1
"CDH1",0.34742330806889,-0.34742330806889,1,-0.601596720289502,0.34742330806889,-0.226851236366727,0.34742330806889,-0.34742330806889,-0.34742330806889,0.34742330806889,0.873483058034164,0.34742330806889,0.436616806254769,0.543462759889882,0.34742330806889,-0.601408788859899,-0.382689113223688,-0.873483058034164,-0.502159217394308,-0.34742330806889
"EMT",-0.700960669864964,0.700960669864964,-0.601596720289502,1,-0.700960669864964,0.208192012513577,-0.700960669864964,0.700960669864964,0.700960669864964,-0.700960669864964,-0.475068147853271,-0.700960669864964,-0.72717012814096,-0.720917270972348,-0.700960669864964,0.330935833195941,0.712547360829718,0.475068147853271,0.90056997781893,0.700960669864964
"ESRP1",1,-1,0.34742330806889,-0.700960669864964,1,-0.0442689096680521,1,-1,-1,1,0.220923957660174,1,0.879103249532671,0.612659575067268,1,-0.0317780279898892,-0.964715964342124,-0.220923957660174,-0.773870205793899,-1
"EX-TGFB",-0.0442689096680521,0.0442689096680521,-0.226851236366727,0.208192012513577,-0.0442689096680521,1,-0.0442689096680521,0.0442689096680521,0.0442689096680521,-0.0442689096680521,-0.10032047113666,-0.0442689096680521,-0.126245925845221,-0.206219479620228,-0.0442689096680521,0.54407077642447,0.0795364771291141,0.10032047113666,0.174539764241985,0.0442689096680521
"GRHL2",1,-1,0.34742330806889,-0.700960669864964,1,-0.0442689096680521,1,-1,-1,1,0.220923957660174,1,0.879103249532671,0.612659575067268,1,-0.0317780279898892,-0.964715964342124,-0.220923957660174,-0.773870205793899,-1
"HA",-1,1,-0.34742330806889,0.700960669864964,-1,0.0442689096680521,-1,1,1,-1,-0.220923957660174,-1,-0.879103249532671,-0.612659575067268,-1,0.0317780279898892,0.964715964342124,0.220923957660174,0.773870205793899,1
"HAS2",-1,1,-0.34742330806889,0.700960669864964,-1,0.0442689096680521,-1,1,1,-1,-0.220923957660174,-1,-0.879103249532671,-0.612659575067268,-1,0.0317780279898892,0.964715964342124,0.220923957660174,0.773870205793899,1
"MIR-1199",1,-1,0.34742330806889,-0.700960669864964,1,-0.0442689096680521,1,-1,-1,1,0.220923957660174,1,0.879103249532671,0.612659575067268,1,-0.0317780279898892,-0.964715964342124,-0.220923957660174,-0.773870205793899,-1
