"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.63723079400834,-0.800187852501159,1,-0.0635071885679693,1,-1,-1,1,0.301521478741684,1,0.589510998051036,0.729017151546894,1,-0.588715793412502,-0.738235516759514,-0.301521478741684,-0.841471294971636,-1
"CD44s",-1,1,-0.63723079400834,0.800187852501159,-1,0.0635071885679693,-1,1,1,-1,-0.301521478741684,-1,-0.589510998051036,-0.729017151546894,-1,0.588715793412502,0.738235516759514,0.301521478741684,0.841471294971635,1
"CDH1",0.63723079400834,-0.63723079400834,1,-0.805368366576988,0.63723079400834,-0.306534534328806,0.63723079400834,-0.63723079400834,-0.63723079400834,0.63723079400834,0.664256464898569,0.63723079400834,0.908600616925892,0.811186229774364,0.63723079400834,-0.907395473288823,-0.801967164781504,-0.664256464898569,-0.750448984887416,-0.63723079400834
"EMT",-0.800187852501159,0.800187852501159,-0.805368366576988,1,-0.800187852501159,0.185254931790138,-0.800187852501159,0.800187852501159,0.800187852501159,-0.800187852501159,-0.46962069263687,-0.800187852501159,-0.789335962743085,-0.843055634615475,-0.800187852501159,0.788532030412117,0.836642530856553,0.46962069263687,0.945079239824145,0.800187852501159
"ESRP1",1,-1,0.63723079400834,-0.800187852501159,1,-0.0635071885679693,1,-1,-1,1,0.301521478741684,1,0.589510998051036,0.729017151546894,1,-0.588715793412502,-0.738235516759514,-0.301521478741684,-0.841471294971636,-1
"EX-TGFB",-0.0635071885679693,0.0635071885679693,-0.306534534328806,0.185254931790138,-0.0635071885679693,1,-0.0635071885679693,0.0635071885679693,0.0635071885679693,-0.0635071885679693,-0.10113042146339,-0.0635071885679693,-0.354216545192009,-0.214699150534875,-0.0635071885679693,0.355030875106479,0.205474532870383,0.10113042146339,0.165598678117337,0.0635071885679693
"GRHL2",1,-1,0.63723079400834,-0.800187852501159,1,-0.0635071885679693,1,-1,-1,1,0.301521478741684,1,0.589510998051036,0.729017151546894,1,-0.588715793412502,-0.738235516759514,-0.301521478741684,-0.841471294971636,-1
"HA",-1,1,-0.63723079400834,0.800187852501159,-1,0.0635071885679693,-1,1,1,-1,-0.301521478741684,-1,-0.589510998051036,-0.729017151546894,-1,0.588715793412502,0.738235516759514,0.301521478741684,0.841471294971635,1
"HAS2",-1,1,-0.63723079400834,0.800187852501159,-1,0.0635071885679693,-1,1,1,-1,-0.301521478741684,-1,-0.589510998051036,-0.729017151546894,-1,0.588715793412502,0.738235516759514,0.301521478741684,0.841471294971635,1
"MIR-1199",1,-1,0.63723079400834,-0.800187852501159,1,-0.0635071885679693,1,-1,-1,1,0.301521478741684,1,0.589510998051036,0.729017151546894,1,-0.588715793412502,-0.738235516759514,-0.301521478741684,-0.841471294971636,-1
"MIR-129",0.301521478741684,-0.301521478741684,0.664256464898569,-0.46962069263687,0.301521478741684,-0.10113042146339,0.301521478741684,-0.301521478741684,-0.301521478741684,0.301521478741684,1,0.301521478741684,0.614964815093022,0.475453778863353,0.301521478741684,-0.615756166759497,-0.4662368572471,-1,-0.414707278387866,-0.301521478741684
"MIR-190",1,-1,0.63723079400834,-0.800187852501159,1,-0.0635071885679693,1,-1,-1,1,0.301521478741684,1,0.589510998051036,0.729017151546894,1,-0.588715793412502,-0.738235516759514,-0.301521478741684,-0.841471294971636,-1
"MIR-200",0.589510998051036,-0.589510998051036,0.908600616925892,-0.789335962743085,0.589510998051036,-0.354216545192009,0.589510998051036,-0.589510998051036,-0.589510998051036,0.589510998051036,0.614964815093022,0.589510998051036,1,0.860492599041982,0.589510998051036,-0.956705117049636,-0.851272613668464,-0.614964815093022,-0.748044276885557,-0.589510998051036
"MIR-34",0.729017151546894,-0.729017151546894,0.811186229774364,-0.843055634615475,0.729017151546894,-0.214699150534875,0.729017151546894,-0.729017151546894,-0.729017151546894,0.729017151546894,0.475453778863353,0.729017151546894,0.860492599041982,1,0.729017151546894,-0.859691563698147,-0.840849534448791,-0.475453778863353,-0.827018982438213,-0.729017151546894
"MIR-340",1,-1,0.63723079400834,-0.800187852501159,1,-0.0635071885679693,1,-1,-1,1,0.301521478741684,1,0.589510998051036,0.729017151546894,1,-0.588715793412502,-0.738235516759514,-0.301521478741684,-0.841471294971636,-1
"SNAIL1",-0.588715793412502,0.588715793412502,-0.907395473288823,0.788532030412117,-0.588715793412502,0.355030875106479,-0.588715793412502,0.588715793412502,0.588715793412502,-0.588715793412502,-0.615756166759497,-0.588715793412502,-0.956705117049636,-0.859691563698147,-0.588715793412502,1,0.850472029847467,0.615756166759497,0.747241654877201,0.588715793412502
"TGFB",-0.738235516759514,0.738235516759514,-0.801967164781504,0.836642530856553,-0.738235516759514,0.205474532870383,-0.738235516759514,0.738235516759514,0.738235516759514,-0.738235516759514,-0.4662368572471,-0.738235516759514,-0.851272613668464,-0.840849534448791,-0.738235516759514,0.850472029847467,1,0.4662368572471,0.821808084885549,0.738235516759514
"TWIST1",-0.301521478741684,0.301521478741684,-0.664256464898569,0.46962069263687,-0.301521478741684,0.10113042146339,-0.301521478741684,0.301521478741684,0.301521478741684,-0.301521478741684,-1,-0.301521478741684,-0.614964815093022,-0.475453778863353,-0.301521478741684,0.615756166759497,0.4662368572471,1,0.414707278387866,0.301521478741684
"VIM",-0.841471294971636,0.841471294971635,-0.750448984887416,0.945079239824145,-0.841471294971636,0.165598678117337,-0.841471294971636,0.841471294971635,0.841471294971635,-0.841471294971636,-0.414707278387866,-0.841471294971636,-0.748044276885557,-0.827018982438213,-0.841471294971636,0.747241654877201,0.821808084885549,0.414707278387866,1,0.841471294971635
"ZEB1",-1,1,-0.63723079400834,0.800187852501159,-1,0.0635071885679693,-1,1,1,-1,-0.301521478741684,-1,-0.589510998051036,-0.729017151546894,-1,0.588715793412502,0.738235516759514,0.301521478741684,0.841471294971635,1
