"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.972955566320792,-0.904039977052487,1,-0.0356196902545634,1,-1,-1,1,0.262138013422687,1,0.835915197451526,0.764802030446244,1,-0.632175149922409,-0.854749684875373,-0.262138013422687,-0.870578760530212,-1
"CD44s",-1,1,-0.972955566320792,0.904039977052487,-1,0.0356196902545634,-1,1,1,-1,-0.262138013422687,-1,-0.835915197451526,-0.764802030446244,-1,0.632175149922409,0.854749684875373,0.262138013422687,0.870578760530212,1
"CDH1",0.972955566320792,-0.972955566320792,1,-0.911048115693476,0.972955566320792,-0.062647718669807,0.972955566320792,-0.972955566320792,-0.972955566320792,0.972955566320792,0.235093095811984,0.972955566320792,0.862964140491908,0.791844887907949,0.972955566320792,-0.659218736804761,-0.881796513913798,-0.235093095811984,-0.86917507927518,-0.972955566320792
"EMT",-0.904039977052487,0.904039977052487,-0.911048115693476,1,-0.904039977052487,0.111121631785265,-0.904039977052487,0.904039977052487,0.904039977052487,-0.904039977052487,-0.324046420291659,-0.904039977052487,-0.862165571707006,-0.835919749853309,-0.904039977052487,0.728136129149845,0.868976251568317,0.324046420291659,0.958128703517603,0.904039977052487
"ESRP1",1,-1,0.972955566320792,-0.904039977052487,1,-0.0356196902545634,1,-1,-1,1,0.262138013422687,1,0.835915197451526,0.764802030446244,1,-0.632175149922409,-0.854749684875373,-0.262138013422687,-0.870578760530212,-1
"EX-TGFB",-0.0356196902545634,0.0356196902545634,-0.062647718669807,0.111121631785265,-0.0356196902545634,1,-0.0356196902545634,0.0356196902545634,0.0356196902545634,-0.0356196902545634,-0.0954838691585818,-0.0356196902545634,-0.133181928424872,-0.204278400457086,-0.0356196902545634,0.336905406738376,0.114341614336753,0.0954838691585818,0.132167303346336,0.0356196902545634
"GRHL2",1,-1,0.972955566320792,-0.904039977052487,1,-0.0356196902545634,1,-1,-1,1,0.262138013422687,1,0.835915197451526,0.764802030446244,1,-0.632175149922409,-0.854749684875373,-0.262138013422687,-0.870578760530212,-1
"HA",-1,1,-0.972955566320792,0.904039977052487,-1,0.0356196902545634,-1,1,1,-1,-0.262138013422687,-1,-0.835915197451526,-0.764802030446244,-1,0.632175149922409,0.854749684875373,0.262138013422687,0.870578760530212,1
"HAS2",-1,1,-0.972955566320792,0.904039977052487,-1,0.0356196902545634,-1,1,1,-1,-0.262138013422687,-1,-0.835915197451526,-0.764802030446244,-1,0.632175149922409,0.854749684875373,0.262138013422687,0.870578760530212,1
"MIR-1199",1,-1,0.972955566320792,-0.904039977052487,1,-0.0356196902545634,1,-1,-1,1,0.262138013422687,1,0.835915197451526,0.764802030446244,1,-0.632175149922409,-0.854749684875373,-0.262138013422687,-0.870578760530212,-1
"MIR-129",0.262138013422687,-0.262138013422687,0.235093095811984,-0.324046420291659,0.262138013422687,-0.0954838691585818,0.262138013422687,-0.262138013422687,-0.262138013422687,0.262138013422687,1,0.262138013422687,0.372127503853866,0.443250443529775,0.262138013422687,-0.575876950350069,-0.353295323419711,-1,-0.365917210777065,-0.262138013422687
"MIR-190",1,-1,0.972955566320792,-0.904039977052487,1,-0.0356196902545634,1,-1,-1,1,0.262138013422687,1,0.835915197451526,0.764802030446244,1,-0.632175149922409,-0.854749684875373,-0.262138013422687,-0.870578760530212,-1
"MIR-200",0.835915197451526,-0.835915197451526,0.862964140491908,-0.862165571707006,0.835915197451526,-0.133181928424872,0.835915197451526,-0.835915197451526,-0.835915197451526,0.835915197451526,0.372127503853866,0.835915197451526,1,0.846740913769796,0.835915197451526,-0.796255569097929,-0.981167772851264,-0.372127503853866,-0.861962793879523,-0.835915197451526
"MIR-34",0.764802030446244,-0.764802030446244,0.791844887907949,-0.835919749853309,0.764802030446244,-0.204278400457086,0.764802030446244,-0.764802030446244,-0.764802030446244,0.764802030446244,0.443250443529775,0.764802030446244,0.846740913769796,1,0.764802030446244,-0.867373779923025,-0.827907168497391,-0.443250443529775,-0.858959692565162,-0.764802030446244
"MIR-340",1,-1,0.972955566320792,-0.904039977052487,1,-0.0356196902545634,1,-1,-1,1,0.262138013422687,1,0.835915197451526,0.764802030446244,1,-0.632175149922409,-0.854749684875373,-0.262138013422687,-0.870578760530212,-1
"SNAIL1",-0.632175149922409,0.632175149922409,-0.659218736804761,0.728136129149845,-0.632175149922409,0.336905406738376,-0.632175149922409,0.632175149922409,0.632175149922409,-0.632175149922409,-0.575876950350069,-0.632175149922409,-0.796255569097929,-0.867373779923025,-0.632175149922409,1,0.777421736417612,0.575876950350069,0.761593873531513,0.632175149922409
"TGFB",-0.854749684875373,0.854749684875373,-0.881796513913798,0.868976251568317,-0.854749684875373,0.114341614336753,-0.854749684875373,0.854749684875373,0.854749684875373,-0.854749684875373,-0.353295323419711,-0.854749684875373,-0.981167772851264,-0.827907168497391,-0.854749684875373,0.777421736417612,1,0.353295323419711,0.861561888701153,0.854749684875373
"TWIST1",-0.262138013422687,0.262138013422687,-0.235093095811984,0.324046420291659,-0.262138013422687,0.0954838691585818,-0.262138013422687,0.262138013422687,0.262138013422687,-0.262138013422687,-1,-0.262138013422687,-0.372127503853866,-0.443250443529775,-0.262138013422687,0.575876950350069,0.353295323419711,1,0.365917210777065,0.262138013422687
"VIM",-0.870578760530212,0.870578760530212,-0.86917507927518,0.958128703517603,-0.870578760530212,0.132167303346336,-0.870578760530212,0.870578760530212,0.870578760530212,-0.870578760530212,-0.365917210777065,-0.870578760530212,-0.861962793879523,-0.858959692565162,-0.870578760530212,0.761593873531513,0.861561888701153,0.365917210777065,1,0.870578760530212
"ZEB1",-1,1,-0.972955566320792,0.904039977052487,-1,0.0356196902545634,-1,1,1,-1,-0.262138013422687,-1,-0.835915197451526,-0.764802030446244,-1,0.632175149922409,0.854749684875373,0.262138013422687,0.870578760530212,1
