"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.652897416158935,-0.830672206172202,1,-0.0307903964104608,1,-1,-1,1,0.247459526148994,1,0.831245134788955,0.757499608198189,1,-0.626436186018182,-0.85229123748542,-0.247459526148994,-0.868550888845189,-1
"CD44s",-1,1,-0.652897416158935,0.830672206172202,-1,0.0307903964104609,-1,1,1,-1,-0.247459526148994,-1,-0.831245134788955,-0.757499608198189,-1,0.626436186018182,0.85229123748542,0.247459526148994,0.868550888845189,1
"CDH1",0.652897416158935,-0.652897416158935,1,-0.803785955121654,0.652897416158935,-0.311342373021237,0.652897416158935,-0.652897416158935,-0.652897416158935,0.652897416158935,0.594543000558274,0.652897416158935,0.765523501356931,0.83926671304464,0.652897416158935,-0.912215218736468,-0.744476051522726,-0.594543000558274,-0.757087615123205,-0.652897416158935
"EMT",-0.830672206172202,0.830672206172202,-0.803785955121654,1,-0.830672206172202,0.156414961476952,-0.830672206172202,0.830672206172202,0.830672206172202,-0.830672206172202,-0.398326549347885,-0.830672206172202,-0.855512207541571,-0.877546767452158,-0.830672206172202,0.795769673740088,0.851300234367844,0.398326549347885,0.953301531620022,0.830672206172202
"ESRP1",1,-1,0.652897416158935,-0.830672206172202,1,-0.0307903964104608,1,-1,-1,1,0.247459526148994,1,0.831245134788955,0.757499608198189,1,-0.626436186018182,-0.85229123748542,-0.247459526148994,-0.868550888845189,-1
"EX-TGFB",-0.0307903964104608,0.0307903964104609,-0.311342373021237,0.156414961476952,-0.0307903964104608,1,-0.0307903964104608,0.0307903964104609,0.0307903964104609,-0.0307903964104608,-0.0806367009723078,-0.0307903964104608,-0.132995989349228,-0.206736526371336,-0.0307903964104608,0.337801918430112,0.111948067355892,0.0806367009723078,0.129358616518921,0.0307903964104609
"GRHL2",1,-1,0.652897416158935,-0.830672206172202,1,-0.0307903964104608,1,-1,-1,1,0.247459526148994,1,0.831245134788955,0.757499608198189,1,-0.626436186018182,-0.85229123748542,-0.247459526148994,-0.868550888845189,-1
"HA",-1,1,-0.652897416158935,0.830672206172202,-1,0.0307903964104609,-1,1,1,-1,-0.247459526148994,-1,-0.831245134788955,-0.757499608198189,-1,0.626436186018182,0.85229123748542,0.247459526148994,0.868550888845189,1
"HAS2",-1,1,-0.652897416158935,0.830672206172202,-1,0.0307903964104609,-1,1,1,-1,-0.247459526148994,-1,-0.831245134788955,-0.757499608198189,-1,0.626436186018182,0.85229123748542,0.247459526148994,0.868550888845189,1
"MIR-1199",1,-1,0.652897416158935,-0.830672206172202,1,-0.0307903964104608,1,-1,-1,1,0.247459526148994,1,0.831245134788955,0.757499608198189,1,-0.626436186018182,-0.85229123748542,-0.247459526148994,-0.868550888845189,-1
"MIR-129",0.247459526148994,-0.247459526148994,0.594543000558274,-0.398326549347885,0.247459526148994,-0.0806367009723078,0.247459526148994,-0.247459526148994,-0.247459526148994,0.247459526148994,1,0.247459526148994,0.360083718295759,0.433820110689381,0.247459526148994,-0.564883945621773,-0.339034446803516,-1,-0.351628339298059,-0.247459526148994
"MIR-190",1,-1,0.652897416158935,-0.830672206172202,1,-0.0307903964104608,1,-1,-1,1,0.247459526148994,1,0.831245134788955,0.757499608198189,1,-0.626436186018182,-0.85229123748542,-0.247459526148994,-0.868550888845189,-1
"MIR-200",0.831245134788955,-0.831245134788955,0.765523501356931,-0.855512207541571,0.831245134788955,-0.132995989349228,0.831245134788955,-0.831245134788955,-0.831245134788955,0.831245134788955,0.360083718295759,0.831245134788955,1,0.84327423088692,0.831245134788955,-0.795182041202777,-0.97895586432764,-0.360083718295759,-0.85731495196181,-0.831245134788955
"MIR-34",0.757499608198189,-0.757499608198189,0.83926671304464,-0.877546767452158,0.757499608198189,-0.206736526371336,0.757499608198189,-0.757499608198189,-0.757499608198189,0.757499608198189,0.433820110689381,0.757499608198189,0.84327423088692,1,0.757499608198189,-0.868927222110266,-0.822228711687922,-0.433820110689381,-0.854898603161128,-0.757499608198189
"MIR-340",1,-1,0.652897416158935,-0.830672206172202,1,-0.0307903964104608,1,-1,-1,1,0.247459526148994,1,0.831245134788955,0.757499608198189,1,-0.626436186018182,-0.85229123748542,-0.247459526148994,-0.868550888845189,-1
"SNAIL1",-0.626436186018182,0.626436186018182,-0.912215218736468,0.795769673740088,-0.626436186018182,0.337801918430112,-0.626436186018182,0.626436186018182,0.626436186018182,-0.626436186018182,-0.564883945621773,-0.626436186018182,-0.795182041202777,-0.868927222110266,-0.626436186018182,1,0.774135079538665,0.564883945621773,0.757889870494944,0.626436186018182
"TGFB",-0.85229123748542,0.85229123748542,-0.744476051522726,0.851300234367844,-0.85229123748542,0.111948067355892,-0.85229123748542,0.85229123748542,0.85229123748542,-0.85229123748542,-0.339034446803516,-0.85229123748542,-0.97895586432764,-0.822228711687922,-0.85229123748542,0.774135079538665,1,0.339034446803516,0.859115764443919,0.85229123748542
"TWIST1",-0.247459526148994,0.247459526148994,-0.594543000558274,0.398326549347885,-0.247459526148994,0.0806367009723078,-0.247459526148994,0.247459526148994,0.247459526148994,-0.247459526148994,-1,-0.247459526148994,-0.360083718295759,-0.433820110689381,-0.247459526148994,0.564883945621773,0.339034446803516,1,0.351628339298059,0.247459526148994
"VIM",-0.868550888845189,0.868550888845189,-0.757087615123205,0.953301531620022,-0.868550888845189,0.129358616518921,-0.868550888845189,0.868550888845189,0.868550888845189,-0.868550888845189,-0.351628339298059,-0.868550888845189,-0.85731495196181,-0.854898603161128,-0.868550888845189,0.757889870494944,0.859115764443919,0.351628339298059,1,0.868550888845189
