"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.577639797930791,-0.784412193412721,1,-0.00440800869267749,1,-1,-1,1,0.147866518215465,1,0.775997043445075,0.698260450360129,1,-0.550390703265879,-0.80625126843729,-0.147866518215465,-0.830895612101783,-1
"CD44s",-1,1,-0.577639797930791,0.784412193412721,-1,0.00440800869267749,-1,1,1,-1,-0.147866518215465,-1,-0.775997043445075,-0.698260450360129,-1,0.550390703265879,0.80625126843729,0.147866518215465,0.830895612101783,1
"CDH1",0.577639797930791,-0.577639797930791,1,-0.773191734379262,0.577639797930791,-0.333403446746253,0.577639797930791,-0.577639797930791,-0.577639797930791,0.577639797930791,0.570228721429459,0.577639797930791,0.738729688887701,0.816472621734992,0.577639797930791,-0.901823354313733,-0.708475246274315,-0.570228721429459,-0.717090820948422,-0.577639797930791
"EMT",-0.784412193412721,0.784412193412721,-0.773191734379262,1,-0.784412193412721,0.156279337920662,-0.784412193412721,0.784412193412721,0.784412193412721,-0.784412193412721,-0.343420863398563,-0.784412193412721,-0.826487566371264,-0.85013230660468,-0.784412193412721,0.765979007769306,0.815868681233301,0.343420863398563,0.943899321370965,0.784412193412721
"ESRP1",1,-1,0.577639797930791,-0.784412193412721,1,-0.00440800869267749,1,-1,-1,1,0.147866518215465,1,0.775997043445075,0.698260450360129,1,-0.550390703265879,-0.80625126843729,-0.147866518215465,-0.830895612101783,-1
"EX-TGFB",-0.00440800869267749,0.00440800869267749,-0.333403446746253,0.156279337920662,-0.00440800869267749,1,-0.00440800869267749,0.00440800869267749,0.00440800869267749,-0.00440800869267749,-0.0907779330152291,-0.00440800869267749,-0.135040743762332,-0.212769067438957,-0.00440800869267749,0.360655256673612,0.104789226363228,0.0907779330152291,0.125828611772794,0.00440800869267749
"GRHL2",1,-1,0.577639797930791,-0.784412193412721,1,-0.00440800869267749,1,-1,-1,1,0.147866518215465,1,0.775997043445075,0.698260450360129,1,-0.550390703265879,-0.80625126843729,-0.147866518215465,-0.830895612101783,-1
"HA",-1,1,-0.577639797930791,0.784412193412721,-1,0.00440800869267749,-1,1,1,-1,-0.147866518215465,-1,-0.775997043445075,-0.698260450360129,-1,0.550390703265879,0.80625126843729,0.147866518215465,0.830895612101783,1
"HAS2",-1,1,-0.577639797930791,0.784412193412721,-1,0.00440800869267749,-1,1,1,-1,-0.147866518215465,-1,-0.775997043445075,-0.698260450360129,-1,0.550390703265879,0.80625126843729,0.147866518215465,0.830895612101783,1
"MIR-1199",1,-1,0.577639797930791,-0.784412193412721,1,-0.00440800869267749,1,-1,-1,1,0.147866518215465,1,0.775997043445075,0.698260450360129,1,-0.550390703265879,-0.80625126843729,-0.147866518215465,-0.830895612101783,-1
"MIR-129",0.147866518215465,-0.147866518215465,0.570228721429459,-0.343420863398563,0.147866518215465,-0.0907779330152291,0.147866518215465,-0.147866518215465,-0.147866518215465,0.147866518215465,1,0.147866518215465,0.308958736974423,0.386706044597959,0.147866518215465,-0.53456351029656,-0.278702787072035,-1,-0.287317868727611,-0.147866518215465
"MIR-190",1,-1,0.577639797930791,-0.784412193412721,1,-0.00440800869267749,1,-1,-1,1,0.147866518215465,1,0.775997043445075,0.698260450360129,1,-0.550390703265879,-0.80625126843729,-0.147866518215465,-0.830895612101783,-1
"MIR-200",0.775997043445075,-0.775997043445075,0.738729688887701,-0.826487566371264,0.775997043445075,-0.135040743762332,0.775997043445075,-0.775997043445075,-0.775997043445075,0.775997043445075,0.308958736974423,0.775997043445075,1,0.814467916337648,0.775997043445075,-0.774394157736952,-0.969745712301764,-0.308958736974423,-0.821679286126582,-0.775997043445075
"MIR-34",0.698260450360129,-0.698260450360129,0.816472621734992,-0.85013230660468,0.698260450360129,-0.212769067438957,0.698260450360129,-0.698260450360129,-0.698260450360129,0.698260450360129,0.386706044597959,0.698260450360129,0.814467916337648,1,0.698260450360129,-0.852138219621701,-0.784214983960965,-0.386706044597959,-0.8220839678128,-0.698260450360129
"MIR-340",1,-1,0.577639797930791,-0.784412193412721,1,-0.00440800869267749,1,-1,-1,1,0.147866518215465,1,0.775997043445075,0.698260450360129,1,-0.550390703265879,-0.80625126843729,-0.147866518215465,-0.830895612101783,-1
"SNAIL1",-0.550390703265879,0.550390703265879,-0.901823354313733,0.765979007769306,-0.550390703265879,0.360655256673612,-0.550390703265879,0.550390703265879,0.550390703265879,-0.550390703265879,-0.53456351029656,-0.550390703265879,-0.774394157736952,-0.852138219621701,-0.550390703265879,1,0.744139465948334,0.53456351029656,0.719495091164095,0.550390703265879
"TGFB",-0.80625126843729,0.80625126843729,-0.708475246274315,0.815868681233301,-0.80625126843729,0.104789226363228,-0.80625126843729,0.80625126843729,0.80625126843729,-0.80625126843729,-0.278702787072035,-0.80625126843729,-0.969745712301764,-0.784214983960965,-0.80625126843729,0.744139465948334,1,0.278702787072035,0.819875792854222,0.80625126843729
"TWIST1",-0.147866518215465,0.147866518215465,-0.570228721429459,0.343420863398563,-0.147866518215465,0.0907779330152291,-0.147866518215465,0.147866518215465,0.147866518215465,-0.147866518215465,-1,-0.147866518215465,-0.308958736974423,-0.386706044597959,-0.147866518215465,0.53456351029656,0.278702787072035,1,0.287317868727611,0.147866518215465
