"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.64357390176912,-0.792942433342991,1,-0.0318798270509241,1,-1,-1,1,0.64357390176912,1,0.806564502973147,0.700838993906577,1,-0.64357390176912,-0.831392979138105,-0.64357390176912,-0.838804322442426,-1
"CD44s",-1,1,-0.64357390176912,0.792942433342991,-1,0.0318798270509241,-1,1,1,-1,-0.64357390176912,-1,-0.806564502973147,-0.700838993906577,-1,0.64357390176912,0.831392979138105,0.64357390176912,0.838804322442426,1
"CDH1",0.64357390176912,-0.64357390176912,1,-0.850627268194161,0.64357390176912,-0.301001514917414,0.64357390176912,-0.64357390176912,-0.64357390176912,0.64357390176912,1,0.64357390176912,0.837006531320751,0.942732358267029,0.64357390176912,-1,-0.812176826215545,-1,-0.804768117928998,-0.64357390176912
"EMT",-0.792942433342991,0.792942433342991,-0.850627268194161,1,-0.792942433342991,0.182450265227062,-0.792942433342991,0.792942433342991,0.792942433342991,-0.792942433342991,-0.850627268194161,-0.792942433342991,-0.829792514296858,-0.848219643466506,-0.792942433342991,0.850627268194161,0.824982735689116,0.850627268194161,0.954148608103079,0.792942433342991
"ESRP1",1,-1,0.64357390176912,-0.792942433342991,1,-0.0318798270509241,1,-1,-1,1,0.64357390176912,1,0.806564502973147,0.700838993906577,1,-0.64357390176912,-0.831392979138105,-0.64357390176912,-0.838804322442426,-1
"EX-TGFB",-0.0318798270509241,0.0318798270509241,-0.301001514917414,0.182450265227062,-0.0318798270509241,1,-0.0318798270509241,0.0318798270509241,0.0318798270509241,-0.0318798270509241,-0.301001514917414,-0.0318798270509241,-0.138007612339262,-0.243733234520995,-0.0318798270509241,0.301001514917414,0.11317550685702,0.301001514917414,0.148220255282056,0.0318798270509241
"GRHL2",1,-1,0.64357390176912,-0.792942433342991,1,-0.0318798270509241,1,-1,-1,1,0.64357390176912,1,0.806564502973147,0.700838993906577,1,-0.64357390176912,-0.831392979138105,-0.64357390176912,-0.838804322442426,-1
"HA",-1,1,-0.64357390176912,0.792942433342991,-1,0.0318798270509241,-1,1,1,-1,-0.64357390176912,-1,-0.806564502973147,-0.700838993906577,-1,0.64357390176912,0.831392979138105,0.64357390176912,0.838804322442426,1
"HAS2",-1,1,-0.64357390176912,0.792942433342991,-1,0.0318798270509241,-1,1,1,-1,-0.64357390176912,-1,-0.806564502973147,-0.700838993906577,-1,0.64357390176912,0.831392979138105,0.64357390176912,0.838804322442426,1
"MIR-1199",1,-1,0.64357390176912,-0.792942433342991,1,-0.0318798270509241,1,-1,-1,1,0.64357390176912,1,0.806564502973147,0.700838993906577,1,-0.64357390176912,-0.831392979138105,-0.64357390176912,-0.838804322442426,-1
"MIR-129",0.64357390176912,-0.64357390176912,1,-0.850627268194161,0.64357390176912,-0.301001514917414,0.64357390176912,-0.64357390176912,-0.64357390176912,0.64357390176912,1,0.64357390176912,0.837006531320751,0.942732358267029,0.64357390176912,-1,-0.812176826215545,-1,-0.804768117928998,-0.64357390176912
"MIR-190",1,-1,0.64357390176912,-0.792942433342991,1,-0.0318798270509241,1,-1,-1,1,0.64357390176912,1,0.806564502973147,0.700838993906577,1,-0.64357390176912,-0.831392979138105,-0.64357390176912,-0.838804322442426,-1
