"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,1,-0.709992360340674,0.866118890932102,-1,0.0642354169483486,-1,1,1,-1,-0.320774274517819,-1,-0.879347102572718,-0.795774184266137,-1,0.685940686440628,0.892975422128002,0.320774274517819,0.892378191994104,1
"CD44s",1,1,-0.709992360340674,0.866118890932102,-1,0.0642354169483486,-1,1,1,-1,-0.320774274517819,-1,-0.879347102572718,-0.795774184266137,-1,0.685940686440628,0.892975422128002,0.320774274517819,0.892378191994104,1
"CDH1",-0.709992360340674,-0.709992360340674,1,-0.825434280344683,0.709992360340674,-0.308948282932449,0.709992360340674,-0.709992360340674,-0.709992360340674,0.709992360340674,0.610782391659696,0.709992360340674,0.777336378115893,0.860918434634337,0.709992360340674,-0.918634033125856,-0.763706761664976,-0.610782391659696,-0.791161480472319,-0.709992360340674
"EMT",0.866118890932102,0.866118890932102,-0.825434280344683,1,-0.866118890932102,0.168454012823329,-0.866118890932102,0.866118890932102,0.866118890932102,-0.866118890932102,-0.436216391633335,-0.866118890932102,-0.87934768916578,-0.898391713227864,-0.866118890932102,0.819822845134138,0.875739629046109,0.436216391633335,0.965731330533631,0.866118890932102
"ESRP1",-1,-1,0.709992360340674,-0.866118890932102,1,-0.0642354169483486,1,-1,-1,1,0.320774274517819,1,0.879347102572718,0.795774184266136,1,-0.685940686440628,-0.892975422128002,-0.320774274517819,-0.892378191994104,-1
"EX-TGFB",0.0642354169483486,0.0642354169483486,-0.308948282932449,0.168454012823329,-0.0642354169483486,1,-0.0642354169483486,0.0642354169483486,0.0642354169483486,-0.0642354169483486,-0.0900887395582857,-0.0642354169483486,-0.139594768584572,-0.223172844053126,-0.0642354169483486,0.33300159401237,0.125965753227716,0.0900887395582858,0.148210056960376,0.0642354169483486
"GRHL2",-1,-1,0.709992360340674,-0.866118890932102,1,-0.0642354169483486,1,-1,-1,1,0.320774274517819,1,0.879347102572718,0.795774184266136,1,-0.685940686440628,-0.892975422128002,-0.320774274517819,-0.892378191994104,-1
"HA",1,1,-0.709992360340674,0.866118890932102,-1,0.0642354169483486,-1,1,1,-1,-0.320774274517819,-1,-0.879347102572718,-0.795774184266137,-1,0.685940686440628,0.892975422128002,0.320774274517819,0.892378191994104,1
"HAS2",1,1,-0.709992360340674,0.866118890932102,-1,0.0642354169483486,-1,1,1,-1,-0.320774274517819,-1,-0.879347102572718,-0.795774184266137,-1,0.685940686440628,0.892975422128002,0.320774274517819,0.892378191994104,1
"MIR-1199",-1,-1,0.709992360340674,-0.866118890932102,1,-0.0642354169483486,1,-1,-1,1,0.320774274517819,1,0.879347102572718,0.795774184266136,1,-0.685940686440628,-0.892975422128002,-0.320774274517819,-0.892378191994104,-1
"MIR-129",-0.320774274517819,-0.320774274517819,0.610782391659696,-0.436216391633335,0.320774274517819,-0.0900887395582857,0.320774274517819,-0.320774274517819,-0.320774274517819,0.320774274517819,1,0.320774274517819,0.388117176183911,0.471696509496849,0.320774274517819,-0.581524101439931,-0.374487991119354,-1,-0.401943632302512,-0.320774274517819
"MIR-190",-1,-1,0.709992360340674,-0.866118890932102,1,-0.0642354169483486,1,-1,-1,1,0.320774274517819,1,0.879347102572718,0.795774184266136,1,-0.685940686440628,-0.892975422128002,-0.320774274517819,-0.892378191994104,-1
"MIR-200",-0.879347102572718,-0.879347102572718,0.777336378115893,-0.87934768916578,0.879347102572718,-0.139594768584572,0.879347102572718,-0.879347102572718,-0.879347102572718,0.879347102572718,0.388117176183911,0.879347102572718,1,0.862311283601969,0.879347102572718,-0.806593088333832,-0.986371420135095,-0.388117176183911,-0.887572238906612,-0.879347102572718
"MIR-34",-0.795774184266137,-0.795774184266137,0.860918434634337,-0.898391713227864,0.795774184266136,-0.223172844053126,0.795774184266136,-0.795774184266137,-0.795774184266137,0.795774184266136,0.471696509496849,0.795774184266136,0.862311283601969,1,0.795774184266136,-0.890169642896933,-0.848683451824695,-0.471696509496849,-0.880566090865175,-0.795774184266137
"MIR-340",-1,-1,0.709992360340674,-0.866118890932102,1,-0.0642354169483486,1,-1,-1,1,0.320774274517819,1,0.879347102572718,0.795774184266136,1,-0.685940686440628,-0.892975422128002,-0.320774274517819,-0.892378191994104,-1
"SNAIL1",0.685940686440628,0.685940686440628,-0.918634033125856,0.819822845134138,-0.685940686440628,0.33300159401237,-0.685940686440628,0.685940686440628,0.685940686440628,-0.685940686440628,-0.581524101439931,-0.685940686440628,-0.806593088333832,-0.890169642896933,-0.685940686440628,1,0.792964715403265,0.58152410143993,0.793575205034311,0.685940686440628
"TGFB",0.892975422128002,0.892975422128002,-0.763706761664976,0.875739629046109,-0.892975422128002,0.125965753227716,-0.892975422128002,0.892975422128002,0.892975422128002,-0.892975422128002,-0.374487991119354,-0.892975422128002,-0.986371420135095,-0.848683451824695,-0.892975422128002,0.792964715403265,1,0.374487991119354,0.887169865648037,0.892975422128002
"TWIST1",0.320774274517819,0.320774274517819,-0.610782391659696,0.436216391633335,-0.320774274517819,0.0900887395582858,-0.320774274517819,0.320774274517819,0.320774274517819,-0.320774274517819,-1,-0.320774274517819,-0.388117176183911,-0.471696509496849,-0.320774274517819,0.58152410143993,0.374487991119354,1,0.401943632302512,0.320774274517819
"VIM",0.892378191994104,0.892378191994104,-0.791161480472319,0.965731330533631,-0.892378191994104,0.148210056960376,-0.892378191994104,0.892378191994104,0.892378191994104,-0.892378191994104,-0.401943632302512,-0.892378191994104,-0.887572238906612,-0.880566090865175,-0.892378191994104,0.793575205034311,0.887169865648037,0.401943632302512,1,0.892378191994104
"ZEB1",1,1,-0.709992360340674,0.866118890932102,-1,0.0642354169483486,-1,1,1,-1,-0.320774274517819,-1,-0.879347102572718,-0.795774184266137,-1,0.685940686440628,0.892975422128002,0.320774274517819,0.892378191994104,1
