"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.514060498438172,-0.755916777827333,1,-0.0284252726631955,1,-1,-1,1,-0.0120421766210144,1,0.770137267688221,0.681370024508888,1,-0.50120570081987,-0.802609244869004,0.0120421766210144,-0.814664792799642,-1
"CD44s",-1,1,-0.514060498438172,0.755916777827334,-1,0.0284252726631955,-1,1,1,-1,0.0120421766210144,-1,-0.770137267688221,-0.681370024508888,-1,0.50120570081987,0.802609244869004,-0.0120421766210144,0.814664792799642,1
"CDH1",0.514060498438172,-0.514060498438172,1,-0.749317828714285,0.514060498438172,-0.401437698983653,0.514060498438172,-0.514060498438172,-0.514060498438172,0.514060498438172,0.473852842297673,0.514060498438172,0.717058094557571,0.805827174167034,0.514060498438172,-0.910632384681469,-0.684592007865989,-0.473852842297673,-0.68700011031004,-0.514060498438172
"EMT",-0.755916777827333,0.755916777827334,-0.749317828714285,1,-0.755916777827333,0.194794104933293,-0.755916777827333,0.755916777827334,0.755916777827334,-0.755916777827333,-0.223196454465843,-0.755916777827333,-0.826256636174302,-0.846899118275206,-0.755916777827333,0.745298077856203,0.81784103858372,0.223196454465843,0.937689633109716,0.755916777827334
"ESRP1",1,-1,0.514060498438172,-0.755916777827333,1,-0.0284252726631955,1,-1,-1,1,-0.0120421766210144,1,0.770137267688221,0.681370024508888,1,-0.50120570081987,-0.802609244869004,0.0120421766210144,-0.814664792799642,-1
"EX-TGFB",-0.0284252726631955,0.0284252726631955,-0.401437698983653,0.194794104933293,-0.0284252726631955,1,-0.0284252726631955,0.0284252726631955,0.0284252726631955,-0.0284252726631955,-0.103788500717242,-0.0284252726631955,-0.145276703300572,-0.234076548682411,-0.0284252726631955,0.414231539837606,0.112827995788472,0.103788500717242,0.155363919208473,0.0284252726631955
"GRHL2",1,-1,0.514060498438172,-0.755916777827333,1,-0.0284252726631955,1,-1,-1,1,-0.0120421766210144,1,0.770137267688221,0.681370024508888,1,-0.50120570081987,-0.802609244869004,0.0120421766210144,-0.814664792799642,-1
"HA",-1,1,-0.514060498438172,0.755916777827334,-1,0.0284252726631955,-1,1,1,-1,0.0120421766210144,-1,-0.770137267688221,-0.681370024508888,-1,0.50120570081987,0.802609244869004,-0.0120421766210144,0.814664792799642,1
"HAS2",-1,1,-0.514060498438172,0.755916777827334,-1,0.0284252726631955,-1,1,1,-1,0.0120421766210144,-1,-0.770137267688221,-0.681370024508888,-1,0.50120570081987,0.802609244869004,-0.0120421766210144,0.814664792799642,1
"MIR-1199",1,-1,0.514060498438172,-0.755916777827333,1,-0.0284252726631955,1,-1,-1,1,-0.0120421766210144,1,0.770137267688221,0.681370024508888,1,-0.50120570081987,-0.802609244869004,0.0120421766210144,-0.814664792799642,-1
