"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.659820531270113,-0.833116870790871,1,0.0469728833361906,1,-1,-1,1,0.252922789711284,1,0.8367265158719,0.763205996271149,1,-0.631573752868519,-0.856359944030311,-0.252922789711284,-0.869179740076146,-1
"CD44s",-1,1,-0.659820531270113,0.833116870790871,-1,-0.0469728833361906,-1,1,1,-1,-0.252922789711284,-1,-0.8367265158719,-0.763205996271149,-1,0.631573752868519,0.856359944030311,0.252922789711284,0.869179740076146,1
"CDH1",0.659820531270113,-0.659820531270113,1,-0.808674924333409,0.659820531270113,0.322244298722515,0.659820531270113,-0.659820531270113,-0.659820531270113,0.659820531270113,0.593108763579745,0.659820531270113,0.76941095706705,0.842940368782914,0.659820531270113,-0.912451520227609,-0.749777543880956,-0.593108763579745,-0.765402466206346,-0.659820531270113
"EMT",-0.833116870790871,0.833116870790871,-0.808674924333409,1,-0.833116870790871,-0.170187951291413,-0.833116870790871,0.833116870790871,0.833116870790871,-0.833116870790871,-0.401785364565505,-0.833116870790871,-0.857759380512742,-0.880000160548408,-0.833116870790871,0.798457278449259,0.852149840642552,0.401785364565505,0.956726745175015,0.833116870790871
"ESRP1",1,-1,0.659820531270113,-0.833116870790871,1,0.0469728833361906,1,-1,-1,1,0.252922789711284,1,0.8367265158719,0.763205996271149,1,-0.631573752868519,-0.856359944030311,-0.252922789711284,-0.869179740076146,-1
"EX-TGFB",0.0469728833361906,-0.0469728833361906,0.322244298722515,-0.170187951291413,0.0469728833361906,1,0.0469728833361906,-0.0469728833361906,-0.0469728833361906,0.0469728833361906,0.103258454574977,0.0469728833361906,0.145351203171549,0.218882086120807,0.0469728833361906,-0.350495624855362,-0.125717697786959,-0.103258454574977,-0.146550386138877,-0.0469728833361906
"GRHL2",1,-1,0.659820531270113,-0.833116870790871,1,0.0469728833361906,1,-1,-1,1,0.252922789711284,1,0.8367265158719,0.763205996271149,1,-0.631573752868519,-0.856359944030311,-0.252922789711284,-0.869179740076146,-1
"HA",-1,1,-0.659820531270113,0.833116870790871,-1,-0.0469728833361906,-1,1,1,-1,-0.252922789711284,-1,-0.8367265158719,-0.763205996271149,-1,0.631573752868519,0.856359944030311,0.252922789711284,0.869179740076146,1
"HAS2",-1,1,-0.659820531270113,0.833116870790871,-1,-0.0469728833361906,-1,1,1,-1,-0.252922789711284,-1,-0.8367265158719,-0.763205996271149,-1,0.631573752868519,0.856359944030311,0.252922789711284,0.869179740076146,1
"MIR-1199",1,-1,0.659820531270113,-0.833116870790871,1,0.0469728833361906,1,-1,-1,1,0.252922789711284,1,0.8367265158719,0.763205996271149,1,-0.631573752868519,-0.856359944030311,-0.252922789711284,-0.869179740076146,-1
"MIR-129",0.252922789711284,-0.252922789711284,0.593108763579745,-0.401785364565505,0.252922789711284,0.103258454574977,0.252922789711284,-0.252922789711284,-0.252922789711284,0.252922789711284,1,0.252922789711284,0.362526893818331,0.436061738543793,0.252922789711284,-0.567669922319578,-0.342893211125291,-1,-0.358515460837208,-0.252922789711284
"MIR-190",1,-1,0.659820531270113,-0.833116870790871,1,0.0469728833361906,1,-1,-1,1,0.252922789711284,1,0.8367265158719,0.763205996271149,1,-0.631573752868519,-0.856359944030311,-0.252922789711284,-0.869179740076146,-1
"MIR-200",0.8367265158719,-0.8367265158719,0.76941095706705,-0.857759380512742,0.8367265158719,0.145351203171549,0.8367265158719,-0.8367265158719,-0.8367265158719,0.8367265158719,0.362526893818331,0.8367265158719,1,0.843935194693714,0.8367265158719,-0.794852397682761,-0.980366607302285,-0.362526893818331,-0.85575504488015,-0.8367265158719
"MIR-34",0.763205996271149,-0.763205996271149,0.842940368782914,-0.880000160548408,0.763205996271149,0.218882086120807,0.763205996271149,-0.763205996271149,-0.763205996271149,0.763205996271149,0.436061738543793,0.763205996271149,0.843935194693714,1,0.763205996271149,-0.868380373271633,-0.824301757867104,-0.436061738543793,-0.858761944511475,-0.763205996271149
"MIR-340",1,-1,0.659820531270113,-0.833116870790871,1,0.0469728833361906,1,-1,-1,1,0.252922789711284,1,0.8367265158719,0.763205996271149,1,-0.631573752868519,-0.856359944030311,-0.252922789711284,-0.869179740076146,-1
"SNAIL1",-0.631573752868519,0.631573752868519,-0.912451520227609,0.798457278449259,-0.631573752868519,-0.350495624855362,-0.631573752868519,0.631573752868519,0.631573752868519,-0.631573752868519,-0.567669922319578,-0.631573752868519,-0.794852397682761,-0.868380373271633,-0.631573752868519,1,0.775219008137098,0.567669922319578,0.762396334812059,0.631573752868519
"TGFB",-0.856359944030311,0.856359944030311,-0.749777543880956,0.852149840642552,-0.856359944030311,-0.125717697786959,-0.856359944030311,0.856359944030311,0.856359944030311,-0.856359944030311,-0.342893211125291,-0.856359944030311,-0.980366607302285,-0.824301757867104,-0.856359944030311,0.775219008137098,1,0.342893211125291,0.856155726202958,0.856359944030311
"TWIST1",-0.252922789711284,0.252922789711284,-0.593108763579745,0.401785364565505,-0.252922789711284,-0.103258454574977,-0.252922789711284,0.252922789711284,0.252922789711284,-0.252922789711284,-1,-0.252922789711284,-0.362526893818331,-0.436061738543793,-0.252922789711284,0.567669922319578,0.342893211125291,1,0.358515460837208,0.252922789711284
