"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.746926136561466,-0.882982342803244,1,-0.0844752313683932,1,-1,-1,1,0.381011477067835,1,0.896200151308239,0.817265935582617,1,-0.719266420449404,-0.90702099332763,-0.381011477067835,-0.905024565111372,-1
"CD44s",-1,1,-0.746926136561466,0.882982342803244,-1,0.0844752313683932,-1,1,1,-1,-0.381011477067835,-1,-0.896200151308239,-0.817265935582617,-1,0.719266420449404,0.90702099332763,0.381011477067835,0.905024565111373,1
"CDH1",0.746926136561466,-0.746926136561466,1,-0.847510512728798,0.746926136561466,-0.299872523621605,0.746926136561466,-0.746926136561466,-0.746926136561466,0.746926136561466,0.634107055441834,0.746926136561466,0.797421451291599,0.876365559592812,0.746926136561466,-0.918245712573521,-0.786600759170006,-0.634107055441834,-0.8166518289792,-0.746926136561466
"EMT",-0.882982342803244,0.882982342803244,-0.847510512728798,1,-0.882982342803244,0.17704144746039,-0.882982342803244,0.882982342803244,0.882982342803244,-0.882982342803244,-0.481612788579344,-0.882982342803244,-0.893401155508305,-0.910231309285806,-0.882982342803244,0.836288457557783,0.888992720074405,0.481612788579344,0.969141279078778,0.882982342803244
"ESRP1",1,-1,0.746926136561466,-0.882982342803244,1,-0.0844752313683932,1,-1,-1,1,0.381011477067835,1,0.896200151308239,0.817265935582617,1,-0.719266420449404,-0.90702099332763,-0.381011477067835,-0.905024565111372,-1
"EX-TGFB",-0.0844752313683932,0.0844752313683932,-0.299872523621605,0.17704144746039,-0.0844752313683932,1,-0.0844752313683932,0.0844752313683932,0.0844752313683932,-0.0844752313683932,-0.0954922303810904,-0.0844752313683932,-0.150600697576788,-0.229536096170659,-0.0844752313683932,0.327529961317762,0.139779974172691,0.0954922303810904,0.161010916051704,0.0844752313683932
"GRHL2",1,-1,0.746926136561466,-0.882982342803244,1,-0.0844752313683932,1,-1,-1,1,0.381011477067835,1,0.896200151308239,0.817265935582617,1,-0.719266420449404,-0.90702099332763,-0.381011477067835,-0.905024565111372,-1
"HA",-1,1,-0.746926136561466,0.882982342803244,-1,0.0844752313683932,-1,1,1,-1,-0.381011477067835,-1,-0.896200151308239,-0.817265935582617,-1,0.719266420449404,0.90702099332763,0.381011477067835,0.905024565111373,1
"HAS2",-1,1,-0.746926136561466,0.882982342803244,-1,0.0844752313683932,-1,1,1,-1,-0.381011477067835,-1,-0.896200151308239,-0.817265935582617,-1,0.719266420449404,0.90702099332763,0.381011477067835,0.905024565111373,1
"MIR-1199",1,-1,0.746926136561466,-0.882982342803244,1,-0.0844752313683932,1,-1,-1,1,0.381011477067835,1,0.896200151308239,0.817265935582617,1,-0.719266420449404,-0.90702099332763,-0.381011477067835,-0.905024565111372,-1
"MIR-129",0.381011477067835,-0.381011477067835,0.634107055441834,-0.481612788579344,0.381011477067835,-0.0954922303810904,0.381011477067835,-0.381011477067835,-0.381011477067835,0.381011477067835,1,0.381011477067835,0.431509199107989,0.510474987285276,0.381011477067835,-0.60845332276408,-0.420688427041679,-1,-0.450753876841673,-0.381011477067835
"MIR-190",1,-1,0.746926136561466,-0.882982342803244,1,-0.0844752313683932,1,-1,-1,1,0.381011477067835,1,0.896200151308239,0.817265935582617,1,-0.719266420449404,-0.90702099332763,-0.381011477067835,-0.905024565111372,-1
"MIR-200",0.896200151308239,-0.896200151308239,0.797421451291599,-0.893401155508305,0.896200151308239,-0.150600697576788,0.896200151308239,-0.896200151308239,-0.896200151308239,0.896200151308239,0.431509199107989,0.896200151308239,1,0.879783683434502,0.896200151308239,-0.823064612195855,-0.989179180139806,-0.431509199107989,-0.900614958945597,-0.896200151308239
"MIR-34",0.817265935582617,-0.817265935582617,0.876365559592812,-0.910231309285806,0.817265935582617,-0.229536096170659,0.817265935582617,-0.817265935582617,-0.817265935582617,0.817265935582617,0.510474987285276,0.817265935582617,0.879783683434502,1,0.817265935582617,-0.902016954574847,-0.868962993485295,-0.510474987285276,-0.894601589485555,-0.817265935582617
"MIR-340",1,-1,0.746926136561466,-0.882982342803244,1,-0.0844752313683932,1,-1,-1,1,0.381011477067835,1,0.896200151308239,0.817265935582617,1,-0.719266420449404,-0.90702099332763,-0.381011477067835,-0.905024565111372,-1
"SNAIL1",-0.719266420449404,0.719266420449404,-0.918245712573521,0.836288457557783,-0.719266420449404,0.327529961317762,-0.719266420449404,0.719266420449404,0.719266420449404,-0.719266420449404,-0.60845332276408,-0.719266420449404,-0.823064612195855,-0.902016954574847,-0.719266420449404,1,0.812243894005527,0.60845332276408,0.81424648749137,0.719266420449404
