"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.659720206398136,-0.13949671008161,1,-0.0428636306461119,1,-1,-1,1,0.262760879119983,1,0.834470626705153,0.760317032578466,1,-0.630055224810238,-0.854906252238217,-0.262760879119983,-0.866530305544908,-1
"CD44s",-1,1,-0.659720206398136,0.13949671008161,-1,0.0428636306461119,-1,1,1,-1,-0.262760879119983,-1,-0.834470626705153,-0.760317032578466,-1,0.630055224810238,0.854906252238217,0.262760879119983,0.866530305544908,1
"CDH1",0.659720206398136,-0.659720206398136,1,0.0372696480395895,0.659720206398136,-0.318232851873342,0.659720206398136,-0.659720206398136,-0.659720206398136,0.659720206398136,0.603026287895347,0.659720206398136,0.770340005376904,0.844489774390577,0.659720206398136,-0.916233211813746,-0.749902589361813,-0.603026287895347,-0.765131611790281,-0.659720206398136
"EMT",-0.13949671008161,0.13949671008161,0.0372696480395895,1,-0.13949671008161,-0.0693244139176882,-0.13949671008161,0.13949671008161,0.13949671008161,-0.13949671008161,0.217458294394323,-0.13949671008161,-0.099806738350915,-0.0761647578837657,-0.13949671008161,-0.0288477309335753,0.108235165227563,-0.217458294394323,0.197612263267576,0.13949671008161
"ESRP1",1,-1,0.659720206398136,-0.13949671008161,1,-0.0428636306461119,1,-1,-1,1,0.262760879119983,1,0.834470626705153,0.760317032578466,1,-0.630055224810238,-0.854906252238217,-0.262760879119983,-0.866530305544908,-1
"EX-TGFB",-0.0428636306461119,0.0428636306461119,-0.318232851873342,-0.0693244139176882,-0.0428636306461119,1,-0.0428636306461119,0.0428636306461119,0.0428636306461119,-0.0428636306461119,-0.0984275459115015,-0.0428636306461119,-0.143479283061549,-0.217621854125234,-0.0428636306461119,0.34788618201656,0.123024124927546,0.0984275459115015,0.145072063493713,0.0428636306461119
"GRHL2",1,-1,0.659720206398136,-0.13949671008161,1,-0.0428636306461119,1,-1,-1,1,0.262760879119983,1,0.834470626705153,0.760317032578466,1,-0.630055224810238,-0.854906252238217,-0.262760879119983,-0.866530305544908,-1
"HA",-1,1,-0.659720206398136,0.13949671008161,-1,0.0428636306461119,-1,1,1,-1,-0.262760879119983,-1,-0.834470626705153,-0.760317032578466,-1,0.630055224810238,0.854906252238217,0.262760879119983,0.866530305544908,1
"HAS2",-1,1,-0.659720206398136,0.13949671008161,-1,0.0428636306461119,-1,1,1,-1,-0.262760879119983,-1,-0.834470626705153,-0.760317032578466,-1,0.630055224810238,0.854906252238217,0.262760879119983,0.866530305544908,1
"MIR-1199",1,-1,0.659720206398136,-0.13949671008161,1,-0.0428636306461119,1,-1,-1,1,0.262760879119983,1,0.834470626705153,0.760317032578466,1,-0.630055224810238,-0.854906252238217,-0.262760879119983,-0.866530305544908,-1
"MIR-129",0.262760879119983,-0.262760879119983,0.603026287895347,0.217458294394323,0.262760879119983,-0.0984275459115015,0.262760879119983,-0.262760879119983,-0.262760879119983,0.262760879119983,1,0.262760879119983,0.373365394895903,0.447526422975887,0.262760879119983,-0.577786873028322,-0.352946843997792,-1,-0.368171690635002,-0.262760879119983
"MIR-190",1,-1,0.659720206398136,-0.13949671008161,1,-0.0428636306461119,1,-1,-1,1,0.262760879119983,1,0.834470626705153,0.760317032578466,1,-0.630055224810238,-0.854906252238217,-0.262760879119983,-0.866530305544908,-1
"MIR-200",0.834470626705153,-0.834470626705153,0.770340005376904,-0.099806738350915,0.834470626705153,-0.143479283061549,0.834470626705153,-0.834470626705153,-0.834470626705153,0.834470626705153,0.373365394895903,0.834470626705153,1,0.845290549106603,0.834470626705153,-0.795590444022162,-0.979563940403468,-0.373365394895903,-0.860121491725426,-0.834470626705153
"MIR-34",0.760317032578466,-0.760317032578466,0.844489774390577,-0.0761647578837657,0.760317032578466,-0.217621854125234,0.760317032578466,-0.760317032578466,-0.760317032578466,0.760317032578466,0.447526422975887,0.760317032578466,0.845290549106603,1,0.760317032578466,-0.869738042178643,-0.824847467449801,-0.447526422975887,-0.85771344357418,-0.760317032578466
"MIR-340",1,-1,0.659720206398136,-0.13949671008161,1,-0.0428636306461119,1,-1,-1,1,0.262760879119983,1,0.834470626705153,0.760317032578466,1,-0.630055224810238,-0.854906252238217,-0.262760879119983,-0.866530305544908,-1
"SNAIL1",-0.630055224810238,0.630055224810238,-0.916233211813746,-0.0288477309335753,-0.630055224810238,0.34788618201656,-0.630055224810238,0.630055224810238,0.630055224810238,-0.630055224810238,-0.577786873028322,-0.630055224810238,-0.795590444022162,-0.869738042178643,-0.630055224810238,1,0.775148100598043,0.577786873028322,0.763524263122502,0.630055224810238
"TGFB",-0.854906252238217,0.854906252238217,-0.749902589361813,0.108235165227563,-0.854906252238217,0.123024124927546,-0.854906252238217,0.854906252238217,0.854906252238217,-0.854906252238217,-0.352946843997792,-0.854906252238217,-0.979563940403468,-0.824847467449801,-0.854906252238217,0.775148100598043,1,0.352946843997792,0.861319736290475,0.854906252238217
