states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'10001110010110110100',1,0.015400000000000002,0.0008831760866327844,0.2,0.010433333333333334,0.0007930251502246881,0.2,0.016033333333333333,0.001913693345920977,0.2
'10101110011111100000',1,0.06266666666666666,0.0007845734863959905,0.075,0.056,0.0024097026095903735,0.075,0.05086666666666667,0.0021699974398346417,0.075
'10011110010100111110',1,0.003833333333333333,0.0002624669291337269,0.25,0.004866666666666668,0.0007408703590297624,0.25,0.005366666666666666,0.0004988876515698587,0.25
'10111010011111100000',1,0.09086666666666667,0.001968643074697786,0.05,0.14146666666666666,0.0013474255287605214,0.05,0.07236666666666668,0.0008259674462242584,0.05
'10101010011111100000',1,0.08413333333333334,0.003724990678586396,0.05,0.13633333333333333,0.002485066509282107,0.05,0.06516666666666666,0.0019327585352432331,0.05
'10111110011111100000',1,0.0708,0.0006480740698407853,0.075,0.06116666666666667,0.0023753362335093126,0.075,0.05973333333333333,0.001887385022252274,0.075
'01000001100000011111',1,0.0707,0.002515286597321795,0.075,0.06103333333333333,0.0036527006751473938,0.075,0.06356666666666666,0.0008339997335464539,0.075
'01010001100000011111',1,0.062,0.0035327043465311378,0.075,0.055833333333333325,0.0018354533197248249,0.075,0.054299999999999994,0.0012961481396815706,0.075
'01000101100000011111',1,0.0927,0.0018457157599876177,0.05,0.1456666666666667,0.0029352266617001734,0.05,0.0703,0.0011430952132988194,0.05
'01010101100000011111',1,0.08276666666666667,0.0004921607686744495,0.05,0.13570000000000002,0.0016753109164172057,0.05,0.06223333333333333,0.0015434449203720313,0.05
'10001110010100111100',1,0.0057,0.0005715476066494083,0.225,0.0057666666666666665,0.0004109609335312651,0.225,0.006233333333333334,0.0006599663291074446,0.225
'10011110010110110110',1,0.009966666666666665,0.001161416759345623,0.225,0.005733333333333333,0.00044969125210773465,0.225,0.010666666666666666,0.0011897712198383169,0.225
'01110001101001001011',1,0.0148,0.0014352700094407318,0.2,0.0113,0.0009899494936611664,0.2,0.018666666666666665,0.0008653836657164786,0.2
'10001010010100111100',1,0.004333333333333334,0.0002494438257849294,0.25,0.0031666666666666666,0.00020548046676563257,0.25,0.005433333333333334,0.00012472191289246464,0.25
'01110101101011000011',1,0.0041333333333333335,0.0002494438257849295,0.25,0.0028666666666666667,0.00023570226039551585,0.25,0.006166666666666667,0.000612825877028341,0.25
'01100101101011000001',1,0.0023,0.0003559026084010437,0.275,0.0024,0.0005099019513592785,0.275,0.0036333333333333335,0.0006342099196813481,0.275
'10001110010100110100',1,0.0024,0.0005099019513592785,0.25,0.002,0.00024494897427831784,0.25,0.0031,0.0007071067811865477,0.25
'10001110010100111110',1,0.0015333333333333334,0.0002867441755680876,0.25,0.002166666666666667,0.00046427960923947067,0.25,0.0025,0.0002828427124746191,0.25
'01100001101001001001',1,0.009033333333333334,0.0004109609335312648,0.225,0.006866666666666667,0.0006798692684790379,0.225,0.009666666666666665,0.0004109609335312655,0.225
'10001010010100111110',1,0.0013333333333333333,0.00018856180831641276,0.275,0.0008333333333333334,0.0001885618083164127,0.275,0.0015999999999999999,0.0003265986323710905,0.275
'10001110010100110110',1,0.0007000000000000001,0.0001632993161855452,0.275,0.0008,0.0001414213562373095,0.275,0.0011,0.00021602468994692865,0.275
'01100001101011001001',1,0.0017333333333333333,0.00028674417556808754,0.275,0.0008333333333333332,0.00032998316455372216,0.275,0.0015999999999999999,0.0003265986323710905,0.275
'01110001101011001001',1,0.0011666666666666668,0.00026246692913372703,0.275,0.0006,8.16496580927726e-5,0.275,0.0014333333333333333,0.00047842333648024407,0.275
'01110001101001001001',1,0.004533333333333333,0.00040276819911981934,0.225,0.0029666666666666665,0.00023570226039551585,0.225,0.005166666666666667,0.0010964589468932353,0.225
'01100001101011000001',1,0.0037,0.0002160246899469287,0.25,0.004866666666666667,0.00040276819911981907,0.25,0.005166666666666667,0.0009285592184789415,0.25
'10011010010100111110',1,0.0029,8.164965809277265e-5,0.275,0.0019,0.0005715476066494083,0.275,0.0034666666666666665,0.00041096093353126513,0.275
'01110001101011000011',1,0.0056,0.0007483314773547883,0.225,0.0069,0.0006976149845485447,0.225,0.0058,0.0005715476066494082,0.225
'10001110010110110110',1,0.0035,0.00037416573867739424,0.225,0.0030333333333333336,0.00012472191289246486,0.225,0.004866666666666668,0.0005249338582674541,0.225
'01110101101011000001',1,0.0014666666666666667,0.00018856180831641276,0.275,0.0010999999999999998,0.00021602468994692863,0.275,0.002533333333333333,0.00018856180831641273,0.275
'01110001101011001011',1,0.0031,0.00016329931618554527,0.25,0.0017666666666666666,0.00012472191289246467,0.25,0.0034,0.0002943920288775949,0.25
'10011110010100110110',1,0.0013333333333333333,9.428090415820638e-5,0.275,0.0013666666666666669,0.0003299831645537222,0.275,0.0017000000000000001,0.00024494897427831784,0.275
'01110001101011000001',1,0.002133333333333333,0.0008339997335464535,0.25,0.002,0.00029439202887759485,0.25,0.0019333333333333336,0.00020548046676563265,0.25
'10101010010111100100',1,0.0494,0.0009933109617167551,0.175,,,,0.06783333333333334,0.0011145502331533642,0.175
'01010101101000011011',1,0.0504,0.0006377042156569651,0.175,,,,0.0664,0.001416568624058385,0.175
'10111010010111100100',1,0.025166666666666667,0.0009877021593352703,0.175,,,,0.037866666666666667,0.0021761331658599276,0.175
'01010001101000011011',0,0.014366666666666666,0.0010370899457402699,0.2,,,,0.024833333333333332,0.0009672412085697946,0.2
'01110001101000001011',0,0.015233333333333333,0.001667999467092907,0.225,,,,0.024866666666666665,0.0013224556283251583,0.225
'01000101101000011011',1,0.028999999999999998,0.0017795130420052185,0.175,,,,0.04193333333333333,0.001701633202413365,0.175
'01000001100011000101',1,0.0034000000000000002,0.0005099019513592784,0.275,,,,0.003966666666666666,0.0007318166133366717,0.275
'10101110010111100100',0,0.015300000000000001,0.0026280537792569367,0.2,,,,0.022966666666666666,0.0012283683848458864,0.2
'10001110010111110100',0,0.0151,0.0012675435561221031,0.225,,,,0.0236,0.0002943920288775947,0.225
'10001110010111100100',0,0.006666666666666667,0.0008498365855987976,0.2,,,,0.0118,0.0009899494936611664,0.2
'01000001100011000111',1,0.0014666666666666667,0.00032998316455372216,0.3,,,,0.0016333333333333332,0.0004784233364802441,0.3
'10101110010111110100',0,0.0074333333333333335,0.00020548046676563273,0.275,,,,0.011399999999999999,0.0004966554808583779,0.275
'10111110011100111010',1,0.0036333333333333335,0.0006128258770283409,0.275,,,,0.004533333333333334,0.00016996731711975955,0.275
'01010001101000001011',0,0.007266666666666667,0.0004714045207910317,0.275,,,,0.011266666666666666,0.0011841546445554407,0.275
'01010001100011000111',1,0.0019333333333333331,0.0001699673171197595,0.3,,,,0.0028666666666666667,0.00036817870057290875,0.3
'01110001101000011011',0,0.006933333333333333,0.0004921607686744466,0.2,,,,0.0124,0.0009201449161228175,0.2
'10111110011100111000',1,0.0012,0.0005354126134736336,0.3,,,,0.0013666666666666664,0.00032998316455372216,0.3
'10101110011100111000',1,0.0023666666666666662,0.00044969125210773465,0.3,,,,0.0026999999999999997,0.0004320493798938573,0.3
'01100001101010000001',1,0.0028666666666666667,0.0005734883511361751,0.275,0.005566666666666667,0.00044969125210773475,0.275,,,
'10001110010101111100',1,0.0051333333333333335,0.0008730533902472531,0.25,0.0104,0.0007118052168020872,0.25,,,
'01110001101010000011',1,0.006066666666666667,0.0006599663291074443,0.25,0.011500000000000002,0.0012727922061357851,0.25,,,
'01110001101010000001',1,0.0014999999999999998,0.0001632993161855452,0.275,0.0018333333333333333,0.00038586123009300757,0.275,,,
'10001110010101111110',1,0.0013666666666666664,0.00046427960923947067,0.275,0.0016666666666666668,0.00020548046676563254,0.275,,,
'10011110010101111110',1,0.003533333333333333,0.00028674417556808743,0.275,0.005633333333333334,0.0004496912521077345,0.275,,,
'10001110010101110100',1,,,,0.0020666666666666667,0.00016996731711975947,0.275,,,
'01110001101000001011',1,,,,0.021099999999999997,0.0004966554808583782,0.225,,,
'10001110010111110100',1,,,,0.022033333333333335,0.0005734883511361759,0.225,,,
'01110001101010001011',1,,,,0.002,0.00037416573867739413,0.275,,,
'10011110010111110110',1,,,,0.007266666666666667,0.0005557777333511022,0.25,,,
'01100001101000001001',1,,,,0.008066666666666666,0.0011813363431112899,0.25,,,
'01110101101010000011',1,,,,0.003766666666666667,0.00024944382578492955,0.275,,,
'01100101101010000001',1,,,,0.0019999999999999996,0.00021602468994692868,0.3,,,
'01110001101000001001',1,,,,0.0029,0.0002449489742783179,0.25,,,
'10011010010101111110',1,,,,0.0021333333333333334,0.0004109609335312651,0.3,,,
'10011110010101110110',1,,,,0.0011666666666666665,0.00012472191289246467,0.3,,,
'01110101101010000001',1,,,,0.0009666666666666666,0.0002867441755680876,0.3,,,
'10001110010111110110',1,,,,0.0026333333333333334,0.0001247219128924647,0.25,,,
'01100001101010001001',1,,,,0.0009666666666666666,0.000402768199119819,0.3,,,
'10001010010101111110',1,,,,0.0007000000000000001,0.0002449489742783178,0.3,,,
'10001110010101110110',1,,,,,,0.3,,,
'10001010010101111100',1,,,,0.0031333333333333335,0.00041096093353126513,0.275,,,
'01110001101010001001',1,,,,0.00046666666666666666,0.0001247219128924647,0.3,,,
