"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.599255272770802,-0.807443434633106,1,-0.0386596327248916,1,-1,-1,1,0.262406969994732,1,0.839703539472063,0.765566380628031,1,-0.636124279714933,-0.85753717884348,-0.262406969994732,-0.874568008782286,-1
"CD44s",-1,1,-0.599255272770802,0.807443434633106,-1,0.0386596327248916,-1,1,1,-1,-0.262406969994732,-1,-0.839703539472063,-0.765566380628031,-1,0.636124279714933,0.85753717884348,0.262406969994732,0.874568008782286,1
"CDH1",0.599255272770802,-0.599255272770802,1,-0.629505424596828,0.599255272770802,0.181749834982897,0.599255272770802,-0.599255272770802,-0.599255272770802,0.599255272770802,0.663158045940711,0.599255272770802,0.438944630565147,0.364796010057824,0.599255272770802,-0.296254349490113,-0.456790726997548,-0.663158045940711,-0.473816620454112,-0.599255272770802
"EMT",-0.807443434633106,0.807443434633106,-0.629505424596828,1,-0.807443434633106,-0.0132374338660215,-0.807443434633106,0.807443434633106,0.807443434633106,-0.807443434633106,-0.440534902486112,-0.807443434633106,-0.744521804964313,-0.71326110215027,-0.807443434633106,0.605855745339484,0.751139521768665,0.440534902486112,0.844310190517272,0.807443434633106
"ESRP1",1,-1,0.599255272770802,-0.807443434633106,1,-0.0386596327248916,1,-1,-1,1,0.262406969994732,1,0.839703539472063,0.765566380628031,1,-0.636124279714933,-0.85753717884348,-0.262406969994732,-0.874568008782286,-1
"EX-TGFB",-0.0386596327248916,0.0386596327248916,0.181749834982897,-0.0132374338660215,-0.0386596327248916,1,-0.0386596327248916,0.0386596327248916,0.0386596327248916,-0.0386596327248916,-0.0869424893687707,-0.0386596327248916,-0.130826625129233,-0.204963632066694,-0.0386596327248916,0.334408244505053,0.112995423116334,0.0869424893687707,0.131227993484292,0.0386596327248916
"GRHL2",1,-1,0.599255272770802,-0.807443434633106,1,-0.0386596327248916,1,-1,-1,1,0.262406969994732,1,0.839703539472063,0.765566380628031,1,-0.636124279714933,-0.85753717884348,-0.262406969994732,-0.874568008782286,-1
"HA",-1,1,-0.599255272770802,0.807443434633106,-1,0.0386596327248916,-1,1,1,-1,-0.262406969994732,-1,-0.839703539472063,-0.765566380628031,-1,0.636124279714933,0.85753717884348,0.262406969994732,0.874568008782286,1
"HAS2",-1,1,-0.599255272770802,0.807443434633106,-1,0.0386596327248916,-1,1,1,-1,-0.262406969994732,-1,-0.839703539472063,-0.765566380628031,-1,0.636124279714933,0.85753717884348,0.262406969994732,0.874568008782286,1
"MIR-1199",1,-1,0.599255272770802,-0.807443434633106,1,-0.0386596327248916,1,-1,-1,1,0.262406969994732,1,0.839703539472063,0.765566380628031,1,-0.636124279714933,-0.85753717884348,-0.262406969994732,-0.874568008782286,-1
