"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.567862423572817,-0.787048519126049,1,-0.0434159804705509,1,-1,-1,1,0.256572088746967,0.0058326458255909,0.828274889415645,0.707819773370421,1,-0.457463597111215,-0.325776894579488,-0.256572088746967,-0.833098583664446,-1
"CD44s",-1,1,-0.567862423572817,0.787048519126049,-1,0.0434159804705509,-1,1,1,-1,-0.256572088746967,-0.0058326458255909,-0.828274889415645,-0.707819773370421,-1,0.457463597111215,0.325776894579488,0.256572088746967,0.833098583664446,1
"CDH1",0.567862423572817,-0.567862423572817,1,-0.750249368191286,0.567862423572817,-0.283716779026535,0.567862423572817,-0.567862423572817,-0.567862423572817,0.567862423572817,0.688718330717271,0.119849259517005,0.676857651868001,0.755074953685301,0.567862423572817,-0.824854939004323,-0.439797867562087,-0.688718330717271,-0.6893217610151,-0.567862423572817
"EMT",-0.787048519126049,0.787048519126049,-0.750249368191286,1,-0.787048519126049,0.179154155603592,-0.787048519126049,0.787048519126049,0.787048519126049,-0.787048519126049,-0.438965307006578,-0.0760117736532911,-0.809975640548419,-0.821032236589695,-0.787048519126049,0.670420356665889,0.423303806907831,0.438965307006578,0.939071201736404,0.787048519126049
"ESRP1",1,-1,0.567862423572817,-0.787048519126049,1,-0.0434159804705509,1,-1,-1,1,0.256572088746967,0.0058326458255909,0.828274889415645,0.707819773370421,1,-0.457463597111215,-0.325776894579488,-0.256572088746967,-0.833098583664446,-1
"EX-TGFB",-0.0434159804705509,0.0434159804705509,-0.283716779026535,0.179154155603592,-0.0434159804705509,1,-0.0434159804705509,0.0434159804705509,0.0434159804705509,-0.0434159804705509,-0.0966699550808364,-0.00281810260204157,-0.148402224385912,-0.210119658737705,-0.0434159804705509,0.394903528022147,0.0617681011657992,0.0966699550808364,0.154426645855259,0.0434159804705509
"GRHL2",1,-1,0.567862423572817,-0.787048519126049,1,-0.0434159804705509,1,-1,-1,1,0.256572088746967,0.0058326458255909,0.828274889415645,0.707819773370421,1,-0.457463597111215,-0.325776894579488,-0.256572088746967,-0.833098583664446,-1
"HA",-1,1,-0.567862423572817,0.787048519126049,-1,0.0434159804705509,-1,1,1,-1,-0.256572088746967,-0.0058326458255909,-0.828274889415645,-0.707819773370421,-1,0.457463597111215,0.325776894579488,0.256572088746967,0.833098583664446,1
"HAS2",-1,1,-0.567862423572817,0.787048519126049,-1,0.0434159804705509,-1,1,1,-1,-0.256572088746967,-0.0058326458255909,-0.828274889415645,-0.707819773370421,-1,0.457463597111215,0.325776894579488,0.256572088746967,0.833098583664446,1
"MIR-1199",1,-1,0.567862423572817,-0.787048519126049,1,-0.0434159804705509,1,-1,-1,1,0.256572088746967,0.0058326458255909,0.828274889415645,0.707819773370421,1,-0.457463597111215,-0.325776894579488,-0.256572088746967,-0.833098583664446,-1
"MIR-129",0.256572088746967,-0.256572088746967,0.688718330717271,-0.438965307006578,0.256572088746967,-0.0966699550808364,0.256572088746967,-0.256572088746967,-0.256572088746967,0.256572088746967,1,0.0313737792709233,0.365583238936291,0.44378873487392,0.256572088746967,-0.576288772822958,-0.194496851278641,-1,-0.378041498340126,-0.256572088746967
"MIR-190",0.0058326458255909,-0.0058326458255909,0.119849259517005,-0.0760117736532911,0.0058326458255909,-0.00281810260204157,0.0058326458255909,-0.0058326458255909,-0.0058326458255909,0.0058326458255909,0.0313737792709233,1,0.0404184268758801,0.0800337573504191,0.0058326458255909,-0.208935862109101,-0.568272914458906,-0.0313737792709233,-0.0589188860240714,-0.0058326458255909
"MIR-200",0.828274889415645,-0.828274889415645,0.676857651868001,-0.809975640548419,0.828274889415645,-0.148402224385912,0.828274889415645,-0.828274889415645,-0.828274889415645,0.828274889415645,0.365583238936291,0.0404184268758801,1,0.79348727870049,0.828274889415645,-0.629209674564464,-0.472156555934115,-0.365583238936291,-0.819827546294793,-0.828274889415645
"MIR-34",0.707819773370421,-0.707819773370421,0.755074953685301,-0.821032236589695,0.707819773370421,-0.210119658737705,0.707819773370421,-0.707819773370421,-0.707819773370421,0.707819773370421,0.44378873487392,0.0800337573504191,0.79348727870049,1,0.707819773370421,-0.749648408484455,-0.430545347684542,-0.44378873487392,-0.808365042892775,-0.707819773370421
"MIR-340",1,-1,0.567862423572817,-0.787048519126049,1,-0.0434159804705509,1,-1,-1,1,0.256572088746967,0.0058326458255909,0.828274889415645,0.707819773370421,1,-0.457463597111215,-0.325776894579488,-0.256572088746967,-0.833098583664446,-1
"SNAIL1",-0.457463597111215,0.457463597111215,-0.824854939004323,0.670420356665889,-0.457463597111215,0.394903528022147,-0.457463597111215,0.457463597111215,0.457463597111215,-0.457463597111215,-0.576288772822958,-0.208935862109101,-0.629209674564464,-0.749648408484455,-0.457463597111215,1,0.551427844244079,0.576288772822958,0.624376009018127,0.457463597111215
"TGFB",-0.325776894579488,0.325776894579488,-0.439797867562087,0.423303806907831,-0.325776894579488,0.0617681011657992,-0.325776894579488,0.325776894579488,0.325776894579488,-0.325776894579488,-0.194496851278641,-0.568272914458906,-0.472156555934115,-0.430545347684542,-0.325776894579488,0.551427844244079,1,0.19449685127864,0.404597048613775,0.325776894579488
"TWIST1",-0.256572088746967,0.256572088746967,-0.688718330717271,0.438965307006578,-0.256572088746967,0.0966699550808364,-0.256572088746967,0.256572088746967,0.256572088746967,-0.256572088746967,-1,-0.0313737792709233,-0.365583238936291,-0.44378873487392,-0.256572088746967,0.576288772822958,0.19449685127864,1,0.378041498340125,0.256572088746967
"VIM",-0.833098583664446,0.833098583664446,-0.6893217610151,0.939071201736404,-0.833098583664446,0.154426645855259,-0.833098583664446,0.833098583664446,0.833098583664446,-0.833098583664446,-0.378041498340126,-0.0589188860240714,-0.819827546294793,-0.808365042892775,-0.833098583664446,0.624376009018127,0.404597048613775,0.378041498340125,1,0.833098583664446
"ZEB1",-1,1,-0.567862423572817,0.787048519126049,-1,0.0434159804705509,-1,1,1,-1,-0.256572088746967,-0.0058326458255909,-0.828274889415645,-0.707819773370421,-1,0.457463597111215,0.325776894579488,0.256572088746967,0.833098583664446,1
