"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.70751136360963,-0.869690718115427,1,-0.0515409513499113,1,-1,-1,1,0.323181317725227,1,0.880328206298516,0.79812569656306,1,-0.68204886143495,-0.893755333692036,-0.323181317725227,-0.899356396768786,-1
"CD44s",-1,1,-0.70751136360963,0.869690718115427,-1,0.0515409513499113,-1,1,1,-1,-0.323181317725227,-1,-0.880328206298516,-0.79812569656306,-1,0.68204886143495,0.893755333692036,0.323181317725227,0.899356396768786,1
"CDH1",0.70751136360963,-0.70751136360963,1,-0.822577256976255,0.70751136360963,-0.301121178242796,0.70751136360963,-0.70751136360963,-0.70751136360963,0.70751136360963,0.615677583189483,0.70751136360963,0.777064731884924,0.859262477356027,0.70751136360963,-0.91840412287344,-0.763633102180445,-0.615677583189483,-0.785698103716725,-0.70751136360963
"EMT",-0.869690718115427,0.869690718115427,-0.822577256976255,1,-0.869690718115427,0.154176567957302,-0.869690718115427,0.869690718115427,0.869690718115427,-0.869690718115427,-0.438253046309197,-0.869690718115427,-0.882320747953871,-0.895951772564117,-0.869690718115427,0.812352231325456,0.879712438594251,0.438253046309197,0.963115000233264,0.869690718115427
"ESRP1",1,-1,0.70751136360963,-0.869690718115427,1,-0.0515409513499113,1,-1,-1,1,0.323181317725227,1,0.880328206298516,0.79812569656306,1,-0.68204886143495,-0.893755333692036,-0.323181317725227,-0.899356396768786,-1
"EX-TGFB",-0.0515409513499113,0.0515409513499113,-0.301121178242796,0.154176567957302,-0.0515409513499113,1,-0.0515409513499113,0.0515409513499113,0.0515409513499113,-0.0515409513499113,-0.0948267780187155,-0.0515409513499113,-0.128305332315685,-0.210505756052792,-0.0515409513499113,0.32658306977807,0.114876368870032,0.0948267780187155,0.13293610277453,0.0515409513499113
"GRHL2",1,-1,0.70751136360963,-0.869690718115427,1,-0.0515409513499113,1,-1,-1,1,0.323181317725227,1,0.880328206298516,0.79812569656306,1,-0.68204886143495,-0.893755333692036,-0.323181317725227,-0.899356396768786,-1
"HA",-1,1,-0.70751136360963,0.869690718115427,-1,0.0515409513499113,-1,1,1,-1,-0.323181317725227,-1,-0.880328206298516,-0.79812569656306,-1,0.68204886143495,0.893755333692036,0.323181317725227,0.899356396768786,1
"HAS2",-1,1,-0.70751136360963,0.869690718115427,-1,0.0515409513499113,-1,1,1,-1,-0.323181317725227,-1,-0.880328206298516,-0.79812569656306,-1,0.68204886143495,0.893755333692036,0.323181317725227,0.899356396768786,1
"MIR-1199",1,-1,0.70751136360963,-0.869690718115427,1,-0.0515409513499113,1,-1,-1,1,0.323181317725227,1,0.880328206298516,0.79812569656306,1,-0.68204886143495,-0.893755333692036,-0.323181317725227,-0.899356396768786,-1
"MIR-129",0.323181317725227,-0.323181317725227,0.615677583189483,-0.438253046309197,0.323181317725227,-0.0948267780187155,0.323181317725227,-0.323181317725227,-0.323181317725227,0.323181317725227,1,0.323181317725227,0.392742409158315,0.474939822990959,0.323181317725227,-0.591018360270906,-0.379310375318599,-1,-0.401368976582085,-0.323181317725227
"MIR-190",1,-1,0.70751136360963,-0.869690718115427,1,-0.0515409513499113,1,-1,-1,1,0.323181317725227,1,0.880328206298516,0.79812569656306,1,-0.68204886143495,-0.893755333692036,-0.323181317725227,-0.899356396768786,-1
"MIR-200",0.880328206298516,-0.880328206298516,0.777064731884924,-0.882320747953871,0.880328206298516,-0.128305332315685,0.880328206298516,-0.880328206298516,-0.880328206298516,0.880328206298516,0.392742409158315,0.880328206298516,1,0.862069214989362,0.880328206298516,-0.801723994657837,-0.986568258290882,-0.392742409158315,-0.887142605715312,-0.880328206298516
"MIR-34",0.79812569656306,-0.79812569656306,0.859262477356027,-0.895951772564117,0.79812569656306,-0.210505756052792,0.79812569656306,-0.79812569656306,-0.79812569656306,0.79812569656306,0.474939822990959,0.79812569656306,0.862069214989362,1,0.79812569656306,-0.883921552597694,-0.848636745202052,-0.474939822990959,-0.876312552966783,-0.79812569656306
"MIR-340",1,-1,0.70751136360963,-0.869690718115427,1,-0.0515409513499113,1,-1,-1,1,0.323181317725227,1,0.880328206298516,0.79812569656306,1,-0.68204886143495,-0.893755333692036,-0.323181317725227,-0.899356396768786,-1
"SNAIL1",-0.68204886143495,0.68204886143495,-0.91840412287344,0.812352231325456,-0.68204886143495,0.32658306977807,-0.68204886143495,0.68204886143495,0.68204886143495,-0.68204886143495,-0.591018360270906,-0.68204886143495,-0.801723994657837,-0.883921552597694,-0.68204886143495,1,0.788292154030067,0.591018360270906,0.782689829822477,0.68204886143495
"TGFB",-0.893755333692036,0.893755333692036,-0.763633102180445,0.879712438594251,-0.893755333692036,0.114876368870032,-0.893755333692036,0.893755333692036,0.893755333692036,-0.893755333692036,-0.379310375318599,-0.893755333692036,-0.986568258290882,-0.848636745202052,-0.893755333692036,0.788292154030067,1,0.379310375318599,0.886536289453366,0.893755333692036
"TWIST1",-0.323181317725227,0.323181317725227,-0.615677583189483,0.438253046309197,-0.323181317725227,0.0948267780187155,-0.323181317725227,0.323181317725227,0.323181317725227,-0.323181317725227,-1,-0.323181317725227,-0.392742409158315,-0.474939822990959,-0.323181317725227,0.591018360270906,0.379310375318599,1,0.401368976582085,0.323181317725227
"VIM",-0.899356396768786,0.899356396768786,-0.785698103716725,0.963115000233264,-0.899356396768786,0.13293610277453,-0.899356396768786,0.899356396768786,0.899356396768786,-0.899356396768786,-0.401368976582085,-0.899356396768786,-0.887142605715312,-0.876312552966783,-0.899356396768786,0.782689829822477,0.886536289453366,0.401368976582085,1,0.899356396768786
"ZEB1",-1,1,-0.70751136360963,0.869690718115427,-1,0.0515409513499113,-1,1,1,-1,-0.323181317725227,-1,-0.880328206298516,-0.79812569656306,-1,0.68204886143495,0.893755333692036,0.323181317725227,0.899356396768786,1
