"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.663417780171272,0.0669109476022307,1,-0.0376137327463547,1,-1,-1,1,0.264867195861337,1,0.835896344430325,0.761972650108808,1,-0.633740200221185,-0.855132891663823,-0.264867195861337,0.434147897237524,-1
"CD44s",-1,1,-0.663417780171272,-0.0669109476022307,-1,0.0376137327463547,-1,1,1,-1,-0.264867195861337,-1,-0.835896344430325,-0.761972650108808,-1,0.633740200221185,0.855132891663823,0.264867195861337,-0.434147897237524,1
"CDH1",0.663417780171272,-0.663417780171272,1,-0.269684309776184,0.663417780171272,-0.308172759221582,0.663417780171272,-0.663417780171272,-0.663417780171272,0.663417780171272,0.601487117834109,0.663417780171272,0.7710154480009,0.844928108270027,0.663417780171272,-0.91264892021187,-0.751775408115555,-0.601487117834109,0.0975879380531617,-0.663417780171272
"EMT",0.0669109476022307,-0.0669109476022307,-0.269684309776184,1,0.0669109476022307,0.176135739864552,0.0669109476022307,-0.0669109476022307,-0.0669109476022307,0.0669109476022307,-0.444205267632895,0.0669109476022307,-0.0671342117183525,-0.14105953260934,0.0669109476022307,0.269290146921522,0.0478975181361867,0.444205267632895,0.632749417191166,-0.0669109476022307
"ESRP1",1,-1,0.663417780171272,0.0669109476022307,1,-0.0376137327463547,1,-1,-1,1,0.264867195861337,1,0.835896344430325,0.761972650108808,1,-0.633740200221185,-0.855132891663823,-0.264867195861337,0.434147897237524,-1
"EX-TGFB",-0.0376137327463547,0.0376137327463547,-0.308172759221582,0.176135739864552,-0.0376137327463547,1,-0.0376137327463547,0.0376137327463547,0.0376137327463547,-0.0376137327463547,-0.0867399282298674,-0.0376137327463547,-0.135594233535935,-0.20956082905731,-0.0376137327463547,0.337799174030815,0.116364281197266,0.0867399282298674,0.165979156434976,0.0376137327463547
"GRHL2",1,-1,0.663417780171272,0.0669109476022307,1,-0.0376137327463547,1,-1,-1,1,0.264867195861337,1,0.835896344430325,0.761972650108808,1,-0.633740200221185,-0.855132891663823,-0.264867195861337,0.434147897237524,-1
"HA",-1,1,-0.663417780171272,-0.0669109476022307,-1,0.0376137327463547,-1,1,1,-1,-0.264867195861337,-1,-0.835896344430325,-0.761972650108808,-1,0.633740200221185,0.855132891663823,0.264867195861337,-0.434147897237524,1
"HAS2",-1,1,-0.663417780171272,-0.0669109476022307,-1,0.0376137327463547,-1,1,1,-1,-0.264867195861337,-1,-0.835896344430325,-0.761972650108808,-1,0.633740200221185,0.855132891663823,0.264867195861337,-0.434147897237524,1
"MIR-1199",1,-1,0.663417780171272,0.0669109476022307,1,-0.0376137327463547,1,-1,-1,1,0.264867195861337,1,0.835896344430325,0.761972650108808,1,-0.633740200221185,-0.855132891663823,-0.264867195861337,0.434147897237524,-1
"MIR-129",0.264867195861337,-0.264867195861337,0.601487117834109,-0.444205267632895,0.264867195861337,-0.0867399282298674,0.264867195861337,-0.264867195861337,-0.264867195861337,0.264867195861337,1,0.264867195861337,0.372463870208492,0.446399606679004,0.264867195861337,-0.574631689469866,-0.35322869030124,-1,-0.162319333830512,-0.264867195861337
"MIR-190",1,-1,0.663417780171272,0.0669109476022307,1,-0.0376137327463547,1,-1,-1,1,0.264867195861337,1,0.835896344430325,0.761972650108808,1,-0.633740200221185,-0.855132891663823,-0.264867195861337,0.434147897237524,-1
"MIR-200",0.835896344430325,-0.835896344430325,0.7710154480009,-0.0671342117183525,0.835896344430325,-0.135594233535935,0.835896344430325,-0.835896344430325,-0.835896344430325,0.835896344430325,0.372463870208492,0.835896344430325,1,0.847930476661568,0.835896344430325,-0.797840778737559,-0.98076480311468,-0.372463870208492,0.270041058476641,-0.835896344430325
