"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-0.176873979924707,0.673995625303186,-0.841111051307474,1,-0.0534969468127617,1,-1,-1,1,0.277892327359568,1,0.846743642771952,0.766790814370557,1,-0.643867090533672,-0.865228638758113,-0.277892327359568,-0.872246566818726,-1
"CD44s",-0.176873979924707,1,-0.0826608620484657,0.123644576259735,-0.176873979924707,-0.00270159468723134,-0.176873979924707,0.176873979924707,0.176873979924707,-0.176873979924707,-0.00994500594200681,-0.176873979924707,-0.120824367687083,-0.100742921385255,-0.176873979924707,0.072215124839182,0.127651414209313,0.00994500594200681,0.136297738875535,0.176873979924707
"CDH1",0.673995625303186,-0.0826608620484657,1,-0.813197612566805,0.673995625303186,-0.316450420973494,0.673995625303186,-0.673995625303186,-0.673995625303186,0.673995625303186,0.603896029494454,0.673995625303186,0.767398180186363,0.847343098732837,0.673995625303186,-0.912422853905071,-0.748920369693863,-0.603896029494454,-0.772420384183555,-0.673995625303186
"EMT",-0.841111051307474,0.123644576259735,-0.813197612566805,1,-0.841111051307474,0.17301407222783,-0.841111051307474,0.841111051307474,0.841111051307474,-0.841111051307474,-0.417093686177415,-0.841111051307474,-0.860604063406469,-0.884299654762198,-0.841111051307474,0.802754045814127,0.855386908722519,0.417093686177415,0.959223460330234,0.841111051307474
"ESRP1",1,-0.176873979924707,0.673995625303186,-0.841111051307474,1,-0.0534969468127617,1,-1,-1,1,0.277892327359568,1,0.846743642771952,0.766790814370557,1,-0.643867090533672,-0.865228638758113,-0.277892327359568,-0.872246566818726,-1
"EX-TGFB",-0.0534969468127617,-0.00270159468723134,-0.316450420973494,0.17301407222783,-0.0534969468127617,1,-0.0534969468127617,0.0534969468127617,0.0534969468127617,-0.0534969468127617,-0.0938977783715149,-0.0534969468127617,-0.143706085510585,-0.223639219430669,-0.0534969468127617,0.346582637748865,0.12523309457472,0.0938977783715149,0.15112217243867,0.0534969468127617
"GRHL2",1,-0.176873979924707,0.673995625303186,-0.841111051307474,1,-0.0534969468127617,1,-1,-1,1,0.277892327359568,1,0.846743642771952,0.766790814370557,1,-0.643867090533672,-0.865228638758113,-0.277892327359568,-0.872246566818726,-1
"HA",-1,0.176873979924707,-0.673995625303186,0.841111051307474,-1,0.0534969468127617,-1,1,1,-1,-0.277892327359568,-1,-0.846743642771952,-0.766790814370557,-1,0.643867090533672,0.865228638758113,0.277892327359568,0.872246566818726,1
"HAS2",-1,0.176873979924707,-0.673995625303186,0.841111051307474,-1,0.0534969468127617,-1,1,1,-1,-0.277892327359568,-1,-0.846743642771952,-0.766790814370557,-1,0.643867090533672,0.865228638758113,0.277892327359568,0.872246566818726,1
"MIR-1199",1,-0.176873979924707,0.673995625303186,-0.841111051307474,1,-0.0534969468127617,1,-1,-1,1,0.277892327359568,1,0.846743642771952,0.766790814370557,1,-0.643867090533672,-0.865228638758113,-0.277892327359568,-0.872246566818726,-1
"MIR-129",0.277892327359568,-0.00994500594200681,0.603896029494454,-0.417093686177415,0.277892327359568,-0.0938977783715149,0.277892327359568,-0.277892327359568,-0.277892327359568,0.277892327359568,1,0.277892327359568,0.371294783942617,0.451239756945849,0.277892327359568,-0.574167947430814,-0.352816010380296,-1,-0.376317018075263,-0.277892327359568
"MIR-190",1,-0.176873979924707,0.673995625303186,-0.841111051307474,1,-0.0534969468127617,1,-1,-1,1,0.277892327359568,1,0.846743642771952,0.766790814370557,1,-0.643867090533672,-0.865228638758113,-0.277892327359568,-0.872246566818726,-1
"MIR-200",0.846743642771952,-0.120824367687083,0.767398180186363,-0.860604063406469,0.846743642771952,-0.143706085510585,0.846743642771952,-0.846743642771952,-0.846743642771952,0.846743642771952,0.371294783942617,0.846743642771952,1,0.848951086905497,0.846743642771952,-0.797126369954843,-0.981521190553648,-0.371294783942617,-0.866829445253063,-0.846743642771952
"MIR-34",0.766790814370557,-0.100742921385255,0.847343098732837,-0.884299654762198,0.766790814370557,-0.223639219430669,0.766790814370557,-0.766790814370557,-0.766790814370557,0.766790814370557,0.451239756945849,0.766790814370557,0.848951086905497,1,0.766790814370557,-0.877072436021278,-0.830475364304125,-0.451239756945849,-0.86240477222258,-0.766790814370557
"MIR-340",1,-0.176873979924707,0.673995625303186,-0.841111051307474,1,-0.0534969468127617,1,-1,-1,1,0.277892327359568,1,0.846743642771952,0.766790814370557,1,-0.643867090533672,-0.865228638758113,-0.277892327359568,-0.872246566818726,-1
"SNAIL1",-0.643867090533672,0.072215124839182,-0.912422853905071,0.802754045814127,-0.643867090533672,0.346582637748865,-0.643867090533672,0.643867090533672,0.643867090533672,-0.643867090533672,-0.574167947430814,-0.643867090533672,-0.797126369954843,-0.877072436021278,-0.643867090533672,1,0.778648027065452,0.574167947430814,0.7716182921804,0.643867090533672
"TGFB",-0.865228638758113,0.127651414209313,-0.748920369693863,0.855386908722519,-0.865228638758113,0.12523309457472,-0.865228638758113,0.865228638758113,0.865228638758113,-0.865228638758113,-0.352816010380296,-0.865228638758113,-0.981521190553648,-0.830475364304125,-0.865228638758113,0.778648027065452,1,0.352816010380296,0.866432375105428,0.865228638758113
"TWIST1",-0.277892327359568,0.00994500594200681,-0.603896029494454,0.417093686177415,-0.277892327359568,0.0938977783715149,-0.277892327359568,0.277892327359568,0.277892327359568,-0.277892327359568,-1,-0.277892327359568,-0.371294783942617,-0.451239756945849,-0.277892327359568,0.574167947430814,0.352816010380296,1,0.376317018075263,0.277892327359568
"VIM",-0.872246566818726,0.136297738875535,-0.772420384183555,0.959223460330234,-0.872246566818726,0.15112217243867,-0.872246566818726,0.872246566818726,0.872246566818726,-0.872246566818726,-0.376317018075263,-0.872246566818726,-0.866829445253063,-0.86240477222258,-0.872246566818726,0.7716182921804,0.866432375105428,0.376317018075263,1,0.872246566818726
"ZEB1",-1,0.176873979924707,-0.673995625303186,0.841111051307474,-1,0.0534969468127617,-1,1,1,-1,-0.277892327359568,-1,-0.846743642771952,-0.766790814370557,-1,0.643867090533672,0.865228638758113,0.277892327359568,0.872246566818726,1
