"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.57951518696607,-0.792162695245325,1,-0.021354872556758,1,-1,-1,1,0.117136768633158,1,0.787175663133965,0.71981600032554,1,-0.55548172046781,-0.817427915590589,-0.117136768633158,-0.842068282651179,-1
"CD44s",-1,1,-0.57951518696607,0.792162695245325,-1,0.021354872556758,-1,1,1,-1,-0.117136768633158,-1,-0.787175663133965,-0.71981600032554,-1,0.55548172046781,0.817427915590589,0.117136768633158,0.842068282651179,1
"CDH1",0.57951518696607,-0.57951518696607,1,-0.774124375185017,0.57951518696607,-0.348448962226465,0.57951518696607,-0.57951518696607,-0.57951518696607,0.57951518696607,0.537626404596722,0.57951518696607,0.751102092370664,0.818424550161423,0.57951518696607,-0.912237744861594,-0.720826261612296,-0.537626404596722,-0.718608883726849,-0.57951518696607
"EMT",-0.792162695245325,0.792162695245325,-0.774124375185017,1,-0.792162695245325,0.169872254379541,-0.792162695245325,0.792162695245325,0.792162695245325,-0.792162695245325,-0.311746173409554,-0.792162695245325,-0.833077073823401,-0.858309120652969,-0.792162695245325,0.763324390245421,0.8236439638762,0.311746173409554,0.944484191357463,0.792162695245325
"ESRP1",1,-1,0.57951518696607,-0.792162695245325,1,-0.021354872556758,1,-1,-1,1,0.117136768633158,1,0.787175663133965,0.71981600032554,1,-0.55548172046781,-0.817427915590589,-0.117136768633158,-0.842068282651179,-1
"EX-TGFB",-0.021354872556758,0.021354872556758,-0.348448962226465,0.169872254379541,-0.021354872556758,1,-0.021354872556758,0.021354872556758,0.021354872556758,-0.021354872556758,-0.0937309795984344,-0.021354872556758,-0.140772350960135,-0.208133324758022,-0.021354872556758,0.372467817432309,0.110518217461182,0.0937309795984344,0.13479052026832,0.021354872556758
"GRHL2",1,-1,0.57951518696607,-0.792162695245325,1,-0.021354872556758,1,-1,-1,1,0.117136768633158,1,0.787175663133965,0.71981600032554,1,-0.55548172046781,-0.817427915590589,-0.117136768633158,-0.842068282651179,-1
"HA",-1,1,-0.57951518696607,0.792162695245325,-1,0.021354872556758,-1,1,1,-1,-0.117136768633158,-1,-0.787175663133965,-0.71981600032554,-1,0.55548172046781,0.817427915590589,0.117136768633158,0.842068282651179,1
"HAS2",-1,1,-0.57951518696607,0.792162695245325,-1,0.021354872556758,-1,1,1,-1,-0.117136768633158,-1,-0.787175663133965,-0.71981600032554,-1,0.55548172046781,0.817427915590589,0.117136768633158,0.842068282651179,1
"MIR-1199",1,-1,0.57951518696607,-0.792162695245325,1,-0.021354872556758,1,-1,-1,1,0.117136768633158,1,0.787175663133965,0.71981600032554,1,-0.55548172046781,-0.817427915590589,-0.117136768633158,-0.842068282651179,-1
"MIR-129",0.117136768633158,-0.117136768633158,0.537626404596722,-0.311746173409554,0.117136768633158,-0.0937309795984344,0.117136768633158,-0.117136768633158,-0.117136768633158,0.117136768633158,1,0.117136768633158,0.288748216763061,0.356062618234756,0.117136768633158,-0.520435405711849,-0.258467795654582,-1,-0.256236304819238,-0.117136768633158
"MIR-190",1,-1,0.57951518696607,-0.792162695245325,1,-0.021354872556758,1,-1,-1,1,0.117136768633158,1,0.787175663133965,0.71981600032554,1,-0.55548172046781,-0.817427915590589,-0.117136768633158,-0.842068282651179,-1
"MIR-200",0.787175663133965,-0.787175663133965,0.751102092370664,-0.833077073823401,0.787175663133965,-0.140772350960135,0.787175663133965,-0.787175663133965,-0.787175663133965,0.787175663133965,0.288748216763061,0.787175663133965,1,0.812812129285225,0.787175663133965,-0.768308156030419,-0.969738303939226,-0.288748216763061,-0.827656070770468,-0.787175663133965
"MIR-34",0.71981600032554,-0.71981600032554,0.818424550161423,-0.858309120652969,0.71981600032554,-0.208133324758022,0.71981600032554,-0.71981600032554,-0.71981600032554,0.71981600032554,0.356062618234756,0.71981600032554,0.812812129285225,1,0.71981600032554,-0.835658206420937,-0.782543734043374,-0.356062618234756,-0.826037311638463,-0.71981600032554
"MIR-340",1,-1,0.57951518696607,-0.792162695245325,1,-0.021354872556758,1,-1,-1,1,0.117136768633158,1,0.787175663133965,0.71981600032554,1,-0.55548172046781,-0.817427915590589,-0.117136768633158,-0.842068282651179,-1
"SNAIL1",-0.55548172046781,0.55548172046781,-0.912237744861594,0.763324390245421,-0.55548172046781,0.372467817432309,-0.55548172046781,0.55548172046781,0.55548172046781,-0.55548172046781,-0.520435405711849,-0.55548172046781,-0.768308156030419,-0.835658206420937,-0.55548172046781,1,0.738046961502835,0.520435405711849,0.713410794124005,0.55548172046781
"TGFB",-0.817427915590589,0.817427915590589,-0.720826261612296,0.8236439638762,-0.817427915590589,0.110518217461182,-0.817427915590589,0.817427915590589,0.817427915590589,-0.817427915590589,-0.258467795654582,-0.817427915590589,-0.969738303939226,-0.782543734043374,-0.817427915590589,0.738046961502835,1,0.258467795654582,0.829048914497146,0.817427915590589
"TWIST1",-0.117136768633158,0.117136768633158,-0.537626404596722,0.311746173409554,-0.117136768633158,0.0937309795984344,-0.117136768633158,0.117136768633158,0.117136768633158,-0.117136768633158,-1,-0.117136768633158,-0.288748216763061,-0.356062618234756,-0.117136768633158,0.520435405711849,0.258467795654582,1,0.256236304819238,0.117136768633158
"VIM",-0.842068282651179,0.842068282651179,-0.718608883726849,0.944484191357463,-0.842068282651179,0.13479052026832,-0.842068282651179,0.842068282651179,0.842068282651179,-0.842068282651179,-0.256236304819238,-0.842068282651179,-0.827656070770468,-0.826037311638463,-0.842068282651179,0.713410794124005,0.829048914497146,0.256236304819238,1,0.842068282651179
"ZEB1",-1,1,-0.57951518696607,0.792162695245325,-1,0.021354872556758,-1,1,1,-1,-0.117136768633158,-1,-0.787175663133965,-0.71981600032554,-1,0.55548172046781,0.817427915590589,0.117136768633158,0.842068282651179,1
