"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.631007760405592,-0.820912742891603,1,-0.0210254551271568,1,-1,-1,1,0.218173287438106,1,0.820111933257325,0.747195144012678,1,-0.605969672685124,-0.842147858743255,-0.218173287438106,-0.861780904050849,-1
"CD44s",-1,1,-0.631007760405592,0.820912742891603,-1,0.0210254551271568,-1,1,1,-1,-0.218173287438106,-1,-0.820111933257325,-0.747195144012678,-1,0.605969672685124,0.842147858743255,0.218173287438106,0.861780904050849,1
"CDH1",0.631007760405592,-0.631007760405592,1,-0.793669400612803,0.631007760405592,-0.316295776092552,0.631007760405592,-0.631007760405592,-0.631007760405592,0.631007760405592,0.587192659941225,0.631007760405592,0.75600644308488,0.828927935633443,0.631007760405592,-0.91006000327461,-0.733970574769364,-0.587192659941225,-0.743185187388406,-0.631007760405592
"EMT",-0.820912742891603,0.820912742891603,-0.793669400612803,1,-0.820912742891603,0.151235201852223,-0.820912742891603,0.820912742891603,0.820912742891603,-0.820912742891603,-0.380839356681517,-0.820912742891603,-0.849358976939902,-0.870993558747678,-0.820912742891603,0.785056602808783,0.842949148833155,0.380839356681517,0.949522478741506,0.820912742891603
"ESRP1",1,-1,0.631007760405592,-0.820912742891603,1,-0.0210254551271568,1,-1,-1,1,0.218173287438106,1,0.820111933257325,0.747195144012678,1,-0.605969672685124,-0.842147858743255,-0.218173287438106,-0.861780904050849,-1
"EX-TGFB",-0.0210254551271568,0.0210254551271568,-0.316295776092552,0.151235201852223,-0.0210254551271568,1,-0.0210254551271568,0.0210254551271568,0.0210254551271568,-0.0210254551271568,-0.0945898598242302,-0.0210254551271568,-0.127190309394955,-0.200117051388046,-0.0210254551271568,0.341346707750381,0.105153189691533,0.0945898598242302,0.124381351826736,0.0210254551271568
"GRHL2",1,-1,0.631007760405592,-0.820912742891603,1,-0.0210254551271568,1,-1,-1,1,0.218173287438106,1,0.820111933257325,0.747195144012678,1,-0.605969672685124,-0.842147858743255,-0.218173287438106,-0.861780904050849,-1
"HA",-1,1,-0.631007760405592,0.820912742891603,-1,0.0210254551271568,-1,1,1,-1,-0.218173287438106,-1,-0.820111933257325,-0.747195144012678,-1,0.605969672685124,0.842147858743255,0.218173287438106,0.861780904050849,1
"HAS2",-1,1,-0.631007760405592,0.820912742891603,-1,0.0210254551271568,-1,1,1,-1,-0.218173287438106,-1,-0.820111933257325,-0.747195144012678,-1,0.605969672685124,0.842147858743255,0.218173287438106,0.861780904050849,1
"MIR-1199",1,-1,0.631007760405592,-0.820912742891603,1,-0.0210254551271568,1,-1,-1,1,0.218173287438106,1,0.820111933257325,0.747195144012678,1,-0.605969672685124,-0.842147858743255,-0.218173287438106,-0.861780904050849,-1
"MIR-129",0.218173287438106,-0.218173287438106,0.587192659941225,-0.380839356681517,0.218173287438106,-0.0945898598242302,0.218173287438106,-0.218173287438106,-0.218173287438106,0.218173287438106,1,0.218173287438106,0.343192459441946,0.416089911279395,0.218173287438106,-0.55731550045029,-0.321160096929305,-1,-0.330382973302515,-0.218173287438106
"MIR-190",1,-1,0.631007760405592,-0.820912742891603,1,-0.0210254551271568,1,-1,-1,1,0.218173287438106,1,0.820111933257325,0.747195144012678,1,-0.605969672685124,-0.842147858743255,-0.218173287438106,-0.861780904050849,-1
"MIR-200",0.820111933257325,-0.820111933257325,0.75600644308488,-0.849358976939902,0.820111933257325,-0.127190309394955,0.820111933257325,-0.820111933257325,-0.820111933257325,0.820111933257325,0.343192459441946,0.820111933257325,1,0.832934374828813,0.820111933257325,-0.785860455501117,-0.977964503750018,-0.343192459441946,-0.847353735104802,-0.820111933257325
"MIR-34",0.747195144012678,-0.747195144012678,0.828927935633443,-0.870993558747678,0.747195144012678,-0.200117051388046,0.747195144012678,-0.747195144012678,-0.747195144012678,0.747195144012678,0.416089911279395,0.747195144012678,0.832934374828813,1,0.747195144012678,-0.858774091528023,-0.810899714249395,-0.416089911279395,-0.846959749819354,-0.747195144012678
"MIR-340",1,-1,0.631007760405592,-0.820912742891603,1,-0.0210254551271568,1,-1,-1,1,0.218173287438106,1,0.820111933257325,0.747195144012678,1,-0.605969672685124,-0.842147858743255,-0.218173287438106,-0.861780904050849,-1
"SNAIL1",-0.605969672685124,0.605969672685124,-0.91006000327461,0.785056602808783,-0.605969672685124,0.341346707750381,-0.605969672685124,0.605969672685124,0.605969672685124,-0.605969672685124,-0.55731550045029,-0.605969672685124,-0.785860455501117,-0.858774091528023,-0.605969672685124,1,0.763825975848128,0.55731550045029,0.744196550967576,0.605969672685124
"TGFB",-0.842147858743255,0.842147858743255,-0.733970574769364,0.842949148833155,-0.842147858743255,0.105153189691533,-0.842147858743255,0.842147858743255,0.842147858743255,-0.842147858743255,-0.321160096929305,-0.842147858743255,-0.977964503750018,-0.810899714249395,-0.842147858743255,0.763825975848128,1,0.321160096929305,0.847753749908575,0.842147858743255
"TWIST1",-0.218173287438106,0.218173287438106,-0.587192659941225,0.380839356681517,-0.218173287438106,0.0945898598242302,-0.218173287438106,0.218173287438106,0.218173287438106,-0.218173287438106,-1,-0.218173287438106,-0.343192459441946,-0.416089911279395,-0.218173287438106,0.55731550045029,0.321160096929305,1,0.330382973302515,0.218173287438106
"VIM",-0.861780904050849,0.861780904050849,-0.743185187388406,0.949522478741506,-0.861780904050849,0.124381351826736,-0.861780904050849,0.861780904050849,0.861780904050849,-0.861780904050849,-0.330382973302515,-0.861780904050849,-0.847353735104802,-0.846959749819354,-0.861780904050849,0.744196550967576,0.847753749908575,0.330382973302515,1,0.861780904050849
"ZEB1",-1,1,-0.631007760405592,0.820912742891603,-1,0.0210254551271568,-1,1,1,-1,-0.218173287438106,-1,-0.820111933257325,-0.747195144012678,-1,0.605969672685124,0.842147858743255,0.218173287438106,0.861780904050849,1
