"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.669514158855058,-0.836464370043011,1,-0.0499289308795009,1,-0.171471460574824,-1,1,0.274149060417981,1,0.84049475851034,0.765544876044716,1,-0.640984843772472,-0.858168184524287,-0.274149060417981,-0.871823175207324,-1
"CD44s",-1,1,-0.669514158855058,0.836464370043011,-1,0.0499289308795009,-1,0.171471460574824,1,-1,-0.27414906041798,-1,-0.84049475851034,-0.765544876044717,-1,0.640984843772472,0.858168184524287,0.274149060417981,0.871823175207324,1
"CDH1",0.669514158855058,-0.669514158855058,1,-0.812556893423573,0.669514158855058,-0.316121232068157,0.669514158855058,-0.0804624651217925,-0.669514158855058,0.669514158855058,0.604632965607706,0.669514158855058,0.76958590722595,0.844502929712357,0.669514158855058,-0.911206606326724,-0.751897531506132,-0.604632965607706,-0.768761576972326,-0.669514158855058
"EMT",-0.836464370043011,0.836464370043011,-0.812556893423573,1,-0.836464370043011,0.170468825247468,-0.836464370043011,0.118031176357455,0.836464370043011,-0.836464370043011,-0.417190963028601,-0.836464370043011,-0.863403163279724,-0.882472008116404,-0.836464370043011,0.804523134780912,0.858171770809768,0.417190963028601,0.956203612675298,0.836464370043011
"ESRP1",1,-1,0.669514158855058,-0.836464370043011,1,-0.0499289308795009,1,-0.171471460574824,-1,1,0.274149060417981,1,0.84049475851034,0.765544876044716,1,-0.640984843772472,-0.858168184524287,-0.274149060417981,-0.871823175207324,-1
"EX-TGFB",-0.0499289308795009,0.0499289308795009,-0.316121232068157,0.170468825247468,-0.0499289308795009,1,-0.0499289308795009,-0.00552339074879382,0.0499289308795009,-0.0499289308795009,-0.100715498975713,-0.0499289308795009,-0.145190423211665,-0.220100172931699,-0.0499289308795009,0.344669404620614,0.127500912718179,0.100715498975713,0.145160843736891,0.0499289308795009
"GRHL2",1,-1,0.669514158855058,-0.836464370043011,1,-0.0499289308795009,1,-0.171471460574824,-1,1,0.274149060417981,1,0.84049475851034,0.765544876044716,1,-0.640984843772472,-0.858168184524287,-0.274149060417981,-0.871823175207324,-1
"HA",-0.171471460574824,0.171471460574824,-0.0804624651217925,0.118031176357455,-0.171471460574824,-0.00552339074879382,-0.171471460574824,1,0.171471460574824,-0.171471460574824,-0.004924833635289,-0.171471460574824,-0.112406175132201,-0.104570267931026,-0.171471460574824,0.0724253914981431,0.119638288719051,0.004924833635289,0.129281519760074,0.171471460574824
"HAS2",-1,1,-0.669514158855058,0.836464370043011,-1,0.0499289308795009,-1,0.171471460574824,1,-1,-0.27414906041798,-1,-0.84049475851034,-0.765544876044717,-1,0.640984843772472,0.858168184524287,0.274149060417981,0.871823175207324,1
"MIR-1199",1,-1,0.669514158855058,-0.836464370043011,1,-0.0499289308795009,1,-0.171471460574824,-1,1,0.274149060417981,1,0.84049475851034,0.765544876044716,1,-0.640984843772472,-0.858168184524287,-0.274149060417981,-0.871823175207324,-1
"MIR-129",0.274149060417981,-0.27414906041798,0.604632965607706,-0.417190963028601,0.274149060417981,-0.100715498975713,0.274149060417981,-0.004924833635289,-0.27414906041798,0.274149060417981,1,0.274149060417981,0.374257093594065,0.449147926781695,0.274149060417981,-0.573724255487448,-0.356559999669929,-1,-0.373402630246895,-0.27414906041798
"MIR-190",1,-1,0.669514158855058,-0.836464370043011,1,-0.0499289308795009,1,-0.171471460574824,-1,1,0.274149060417981,1,0.84049475851034,0.765544876044716,1,-0.640984843772472,-0.858168184524287,-0.274149060417981,-0.871823175207324,-1
"MIR-200",0.84049475851034,-0.84049475851034,0.76958590722595,-0.863403163279724,0.84049475851034,-0.145190423211665,0.84049475851034,-0.112406175132201,-0.84049475851034,0.84049475851034,0.374257093594065,0.84049475851034,1,0.846719609193591,0.84049475851034,-0.800504921782338,-0.982321182578974,-0.374257093594065,-0.864601506641557,-0.84049475851034
