"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.695690483209055,-0.884482462338226,1,-0.0264430490583944,1,-1,-1,1,0.23482697556062,1,1,0.8144216698535,1,-0.695904553251299,-1,-0.23482697556062,-0.914716946522093,-1
"CD44s",-1,1,-0.695690483209055,0.884482462338226,-1,0.0264430490583945,-1,1,1,-1,-0.23482697556062,-1,-1,-0.8144216698535,-1,0.695904553251299,1,0.23482697556062,0.914716946522093,1
"CDH1",0.695690483209055,-0.695690483209055,1,-0.811207834229456,0.695690483209055,-0.330743001607449,0.695690483209055,-0.695690483209055,-0.695690483209055,0.695690483209055,0.53913652528903,0.695690483209055,0.695690483209055,0.881281665017066,0.695690483209055,-0.925728444224289,-0.695690483209055,-0.53913652528903,-0.780977469601246,-0.695690483209055
"EMT",-0.884482462338226,0.884482462338226,-0.811207834229456,1,-0.884482462338226,0.141955086194415,-0.884482462338226,0.884482462338226,0.884482462338226,-0.884482462338226,-0.350345420523576,-0.884482462338226,-0.884482462338226,-0.929932810332724,-0.884482462338226,0.811415357232073,0.884482462338226,0.350345420523576,0.969769649817645,0.884482462338226
"ESRP1",1,-1,0.695690483209055,-0.884482462338226,1,-0.0264430490583944,1,-1,-1,1,0.23482697556062,1,1,0.8144216698535,1,-0.695904553251299,-1,-0.23482697556062,-0.914716946522093,-1
"EX-TGFB",-0.0264430490583944,0.0264430490583945,-0.330743001607449,0.141955086194415,-0.0264430490583944,1,-0.0264430490583944,0.0264430490583945,0.0264430490583945,-0.0264430490583944,-0.0969017348736892,-0.0264430490583944,-0.0264430490583944,-0.212017889928554,-0.0264430490583944,0.330534742769265,0.0264430490583945,0.0969017348736892,0.111721695811741,0.0264430490583945
"GRHL2",1,-1,0.695690483209055,-0.884482462338226,1,-0.0264430490583944,1,-1,-1,1,0.23482697556062,1,1,0.8144216698535,1,-0.695904553251299,-1,-0.23482697556062,-0.914716946522093,-1
"HA",-1,1,-0.695690483209055,0.884482462338226,-1,0.0264430490583945,-1,1,1,-1,-0.23482697556062,-1,-1,-0.8144216698535,-1,0.695904553251299,1,0.23482697556062,0.914716946522093,1
"HAS2",-1,1,-0.695690483209055,0.884482462338226,-1,0.0264430490583945,-1,1,1,-1,-0.23482697556062,-1,-1,-0.8144216698535,-1,0.695904553251299,1,0.23482697556062,0.914716946522093,1
"MIR-1199",1,-1,0.695690483209055,-0.884482462338226,1,-0.0264430490583944,1,-1,-1,1,0.23482697556062,1,1,0.8144216698535,1,-0.695904553251299,-1,-0.23482697556062,-0.914716946522093,-1
"MIR-129",0.23482697556062,-0.23482697556062,0.53913652528903,-0.350345420523576,0.23482697556062,-0.0969017348736892,0.23482697556062,-0.23482697556062,-0.23482697556062,0.23482697556062,1,0.23482697556062,0.23482697556062,0.420417873576317,0.23482697556062,-0.538937742582176,-0.23482697556062,-1,-0.320115311666912,-0.23482697556062
"MIR-190",1,-1,0.695690483209055,-0.884482462338226,1,-0.0264430490583944,1,-1,-1,1,0.23482697556062,1,1,0.8144216698535,1,-0.695904553251299,-1,-0.23482697556062,-0.914716946522093,-1
"MIR-200",1,-1,0.695690483209055,-0.884482462338226,1,-0.0264430490583944,1,-1,-1,1,0.23482697556062,1,1,0.8144216698535,1,-0.695904553251299,-1,-0.23482697556062,-0.914716946522093,-1
"MIR-34",0.8144216698535,-0.8144216698535,0.881281665017066,-0.929932810332724,0.8144216698535,-0.212017889928554,0.8144216698535,-0.8144216698535,-0.8144216698535,0.8144216698535,0.420417873576317,0.8144216698535,0.8144216698535,1,0.8144216698535,-0.881481398352978,-0.8144216698535,-0.420417873576317,-0.899700275742116,-0.8144216698535
"MIR-340",1,-1,0.695690483209055,-0.884482462338226,1,-0.0264430490583944,1,-1,-1,1,0.23482697556062,1,1,0.8144216698535,1,-0.695904553251299,-1,-0.23482697556062,-0.914716946522093,-1
"SNAIL1",-0.695904553251299,0.695904553251299,-0.925728444224289,0.811415357232073,-0.695904553251299,0.330534742769265,-0.695904553251299,0.695904553251299,0.695904553251299,-0.695904553251299,-0.538937742582176,-0.695904553251299,-0.695904553251299,-0.881481398352978,-0.695904553251299,1,0.695904553251299,0.538937742582176,0.781182599054537,0.695904553251299
"TGFB",-1,1,-0.695690483209055,0.884482462338226,-1,0.0264430490583945,-1,1,1,-1,-0.23482697556062,-1,-1,-0.8144216698535,-1,0.695904553251299,1,0.23482697556062,0.914716946522093,1
"TWIST1",-0.23482697556062,0.23482697556062,-0.53913652528903,0.350345420523576,-0.23482697556062,0.0969017348736892,-0.23482697556062,0.23482697556062,0.23482697556062,-0.23482697556062,-1,-0.23482697556062,-0.23482697556062,-0.420417873576317,-0.23482697556062,0.538937742582176,0.23482697556062,1,0.320115311666912,0.23482697556062
"VIM",-0.914716946522093,0.914716946522093,-0.780977469601246,0.969769649817645,-0.914716946522093,0.111721695811741,-0.914716946522093,0.914716946522093,0.914716946522093,-0.914716946522093,-0.320115311666912,-0.914716946522093,-0.914716946522093,-0.899700275742116,-0.914716946522093,0.781182599054537,0.914716946522093,0.320115311666912,1,0.914716946522093
"ZEB1",-1,1,-0.695690483209055,0.884482462338226,-1,0.0264430490583945,-1,1,1,-1,-0.23482697556062,-1,-1,-0.8144216698535,-1,0.695904553251299,1,0.23482697556062,0.914716946522093,1
