states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'10101110011100110010',0.0007333333333333333,0.00026246692913372703,0.3,,,,0.0026333333333333334,0.0001699673171197596,0.3
'10101110011111100000',0.056400000000000006,0.00043204937989385796,0.075,,,,0.04800000000000001,0.0014719601443879758,0.075
'01100101101001001011',0.0038,0.0004898979485566357,0.225,,,,0.0165,0.0013490737563232043,0.225
'01010101100000011111',0.16893333333333335,0.004288226776756206,0.05,0.2879333333333333,0.0012918548250050695,0.05,0.04876666666666666,0.0029044027881055963,0.05
'01010001100000001111',0.05676666666666667,0.001966949132257591,0.25,,,,0.05056666666666667,0.001515109090315133,0.25
'01010001100000011111',0.054200000000000005,0.0017907168024751056,0.075,,,,0.04766666666666667,0.0001247219128924652,0.075
'01100101101001001001',0.009033333333333332,0.0003681787005729086,0.2,0.005766666666666667,0.0006236095644623235,0.2,0.012799999999999999,0.0005354126134736334,0.2
'01010101101000001011',0.010066666666666666,0.0006236095644623234,0.25,,,,0.011366666666666666,0.0008339997335464532,0.25
'01100001101011001001',0.0029333333333333334,0.0006018490028422597,0.225,0.003666666666666667,0.0005436502143433365,0.225,0.003833333333333333,0.0010873004286866726,0.225
'10101010010111100100',0.021833333333333333,0.0008653836657164784,0.175,,,,0.0218,0.0013366625103842275,0.175
'10101110011110110010',0.002633333333333333,0.0004027681991198192,0.25,,,,0.0087,0.0007257180352359079,0.25
'01100001101000001011',0.006999999999999999,0.0005715476066494083,0.225,,,,0.023000000000000003,0.001003327796219494,0.225
'01010001100001001111',0.0129,0.0005887840577551899,0.225,,,,0.014499999999999999,0.0011224972160321822,0.225
'10011010010100110100',0.0008333333333333332,0.00032998316455372216,0.275,,,,0.003833333333333333,0.0002494438257849295,0.275
'01010001100001001101',0.0028,0.000697614984548545,0.25,,,,0.009099999999999999,0.0014764823060233398,0.25
'10011010010110110100',0.0044666666666666665,0.00030912061651652346,0.225,,,,0.0183,0.0003265986323710913,0.225
'10101010010111110100',0.010333333333333333,0.0006236095644623235,0.25,,,,0.011966666666666667,0.0008993825042154697,0.25
'10011110010110110110',0.014466666666666668,0.0012391753530294066,0.175,0.014066666666666667,0.0008806563209081937,0.175,0.013566666666666666,0.0005312459150169746,0.175
'10011110010111110100',0.008400000000000001,0.000374165738677394,0.225,,,,0.021066666666666668,0.00092855921847894,0.225
'10101010011111100000',0.17163333333333333,0.003946587837050575,0.05,0.28486666666666666,0.0016739839372653083,0.05,0.04766666666666667,0.0002494438257849304,0.05
'01100001101001001001',0.013033333333333333,0.0004642796092394708,0.175,0.014400000000000001,0.0004546060565661954,0.175,0.0129,0.0006164414002968974,0.175
'10101110011111110000',0.0534,0.0016329931618554508,0.25,,,,0.04993333333333333,0.0006599663291074433,0.25
'10101110011110110000',0.012866666666666667,0.0003399346342395191,0.225,,,,0.014199999999999999,0.0015577761927397238,0.225
'01100001101001001011',0.0045,0.0008041558721209879,0.2,,,,0.01746666666666667,0.0011145502331533657,0.2
'10011110010110110100',0.0051,0.0009092121131323907,0.2,,,,0.016766666666666666,0.00012472191289246396,0.2
'01100001101011001011',0.0011333333333333334,4.714045207910309e-5,0.25,,,,0.0038,0.0009273618495495706,0.25
'01010101101000011011',0.021066666666666668,0.0005436502143433362,0.175,,,,0.022466666666666663,0.0005249338582674535,0.175
'10011110010100110100',0.0012666666666666668,0.00012472191289246467,0.25,,,,0.0035,0.000408248290463863,0.25
'01010001100011001101',0.0005666666666666667,0.00018856180831641268,0.3,,,,0.0022,0.0009899494936611666,0.3
'10001110010111110100',0.034466666666666666,0.0004784233364802461,0.225,0.11633333333333333,0.001960158723731888,0.225,0.007300000000000001,0.000454606056566195,0.225
'10011110010100110110',0.0028,0.0004546060565661951,0.225,0.004433333333333333,0.0006342099196813483,0.225,0.0042,0.0011775681155103794,0.225
'01110001101000001011',0.032,0.0011430952132988163,0.225,0.11873333333333334,0.0025486379804820344,0.225,0.006533333333333333,0.00044969125210773486,0.225
'01110101101000001011',0.021233333333333337,0.0019567546828585555,0.25,,,,0.006933333333333333,0.00044969125210773465,0.25
'10011010010110110110',0.0099,0.0003265986323710906,0.2,0.005366666666666666,0.000492160768674447,0.2,0.013533333333333333,0.0017745108872274885,0.2
'10001010010111110100',0.01916666666666667,0.0007133644853010899,0.25,,,,0.007833333333333333,0.0004496912521077349,0.25
'01100101101011001011',0.0008333333333333334,0.00016996731711975952,0.275,,,,0.0034333333333333334,0.000612825877028341,0.275
'01110101101000011011',0.010733333333333333,0.0010656244908763854,0.225,,,,0.002133333333333333,0.0002867441755680876,0.225
'01100101101011001001',0.002466666666666667,0.0006342099196813482,0.25,0.002166666666666667,0.00033993463423951905,0.25,0.0033666666666666667,0.00024944382578492955,0.25
'01010001100011001111',0.002,0.00024494897427831784,0.275,,,,0.0025666666666666667,0.00044969125210773465,0.275
'10011010010100110110',0.0026666666666666666,0.0007363574011458174,0.25,0.0019999999999999996,8.164965809277255e-5,0.25,0.004333333333333333,0.00012472191289246464,0.25
'10001010010111100100',0.010033333333333333,0.0004921607686744465,0.225,,,,0.0019333333333333336,0.0009392668535736913,0.225
'10101110011100110000',0.002266666666666667,0.0004109609335312651,0.275,,,,0.003133333333333333,0.0007930251502246879,0.275
'01100001101000001001',0.0117,0.0005887840577551899,0.2,0.014033333333333333,0.0009463379711052264,0.2,,,
'10011110010100111110',0.004899999999999999,0.0003265986323710906,0.25,0.004533333333333334,0.00018856180831641235,0.25,,,
'01110001101010001011',0.0025,0.0004320493798938573,0.275,0.0050999999999999995,0.001131370849898476,0.275,,,
'10001010010110110100',0.009666666666666665,0.0008653836657164785,0.225,0.0063,0.00024494897427831773,0.225,,,
'10011110010101110110',0.0026,0.000408248290463863,0.25,0.0029,0.0002160246899469287,0.25,,,
'10011110010111110110',0.012733333333333334,0.0013597385369580758,0.2,0.013533333333333333,0.00020548046676563273,0.2,,,
'10001010010100110100',0.0013333333333333333,4.714045207910318e-5,0.275,0.0023666666666666667,0.00018856180831641273,0.275,,,
'01110001101001001011',0.011533333333333333,0.0010873004286866726,0.2,0.020533333333333334,0.0008806563209081933,0.2,,,
'10001110010110110100',0.011066666666666667,0.000776029781788188,0.2,0.0202,0.0005354126134736332,0.2,,,
'01110001101011000011',0.0028666666666666667,0.00018856180831641276,0.275,0.004366666666666667,0.0005792715732327589,0.275,,,
'01110101101001001011',0.009800000000000001,0.0007788880963698611,0.225,0.0065,0.0007118052168020876,0.225,,,
'01110001101011001011',0.0020666666666666663,0.00020548046676563257,0.25,0.0037333333333333333,0.00016996731711975941,0.25,,,
'01100001101010001001',0.002633333333333333,0.0003299831645537222,0.25,0.0028666666666666667,0.00020548046676563254,0.25,,,
'01100001101011000001',0.0036666666666666666,0.0002867441755680876,0.25,0.0047,0.00037416573867739435,0.25,,,
'01110101101011001011',0.0018000000000000002,0.0005099019513592785,0.275,0.0018333333333333333,0.00041899350299921774,0.275,,,
'10001110010100110100',0.0022,0.0004320493798938573,0.25,0.003833333333333333,0.00033993463423951894,0.25,,,
'10001110010101110100',0.0025666666666666667,0.0005557777333511022,0.275,0.004266666666666666,0.0004988876515698588,0.275,,,
'10001110010100111100',0.0031,0.0004320493798938574,0.275,0.004833333333333333,0.0005249338582674541,0.275,,,
'01000001100011001101',0.0012,0.0001632993161855452,0.3,,,,,,
'10111110011110110010',0.004300000000000001,0.0008286535263104037,0.25,,,,,,
'01000001100001001101',0.0044666666666666665,0.0010498677165349081,0.25,,,,,,
'01100001101010001011',0.0013,0.00014142135623730948,0.275,,,,,,
'10011110010100111100',0.0018666666666666666,0.00023570226039551596,0.275,,,,,,
'10111110011100110010',0.0014333333333333333,0.000339934634239519,0.3,,,,,,
'10011110010101110100',0.0014666666666666665,4.714045207910319e-5,0.275,,,,,,
'01100001101011000011',0.0015666666666666665,0.00026246692913372703,0.275,,,,,,
'10001110010101111100',,,,0.003833333333333333,0.0002624669291337269,0.3,,,
'01110001101010000011',,,,0.0036666666666666666,0.0006128258770283414,0.3,,,
'01100001101010000001',,,,0.0028333333333333335,0.00044969125210773465,0.275,,,
'10011110010101111110',,,,0.0034999999999999996,0.0005715476066494082,0.275,,,
'10101110010111100100',,,,,,,0.021599999999999998,0.0009416297927883692,0.2
'10011010010111110100',,,,,,,0.021266666666666666,0.001536952251119801,0.25
'10101010011111110000',,,,,,,0.04773333333333333,0.0023170862929310357,0.275
'01100101101000001011',,,,,,,0.021133333333333334,0.0012229290885229429,0.25
'01010101100001001111',,,,,,,0.015166666666666667,0.001857118436957883,0.25
'10101010011110110000',,,,,,,0.013900000000000001,0.002244994432064364,0.25
'10011110010111100100',,,,,,,0.013266666666666664,0.001438363267359428,0.25
'10101010011110110010',,,,,,,0.008633333333333335,0.000612825877028341,0.275
'01100001101000011011',,,,,,,0.011500000000000002,8.164965809277211e-5,0.25
'01010101100000001111',,,,,,,0.04773333333333333,0.0014055445761538671,0.275
'01010001101000011011',,,,,,,0.0224,0.0027652606869274857,0.2
'10111010010111100100',,,,,,,0.0074333333333333335,0.000928559218478941,0.225
'01010101100001001101',,,,,,,0.010066666666666666,0.0006182412330330469,0.275
'01000001101000001011',,,,,,,0.0026999999999999997,0.0005354126134736336,0.275
'10011010010111100100',,,,,,,0.0116,0.0010198039027185567,0.225
'01110001101000011011',,,,,,,0.002766666666666667,0.0004109609335312651,0.25
'01000101101000011011',,,,,,,0.007233333333333332,0.0002054804667656324,0.225
'01100101101000011011',,,,,,,0.011366666666666666,0.000980929264637477,0.225
'01010101100011001111',,,,,,,0.0025,0.0002828427124746191,0.3
'10101010011100110000',,,,,,,0.0025666666666666663,0.00023570226039551585,0.3
'10101110010111110100',,,,,,,0.011566666666666668,0.0009568466729604884,0.225
'01010001101000001011',,,,,,,0.012033333333333333,0.00016996731711975982,0.225
'01000001101000011011',,,,,,,0.0064,0.0005715476066494081,0.25
'01010101100011001101',,,,,,,0.002266666666666667,0.0003091206165165235,0.325
'10111110010111110100',,,,,,,0.0025,0.000408248290463863,0.275
'10001110010111100100',,,,,,,0.0026333333333333334,0.0005312459150169743,0.25
'10101010011100110010',,,,,,,0.0024,0.000496655480858378,0.325
'10111110010111100100',,,,,,,0.007200000000000001,0.0004242640687119284,0.25
'10111010010111110100',,,,,,,0.0023666666666666667,0.0005436502143433363,0.3
