"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,1,0.696534582159132,-0.855078207888291,-1,-0.062268614772236,1,-1,-1,1,0.310409375695965,1,0.861098447247232,0.786312483244611,1,-0.669280214818178,-0.876745080318537,-0.310409375695965,-0.885342150975887,-1
"CD44s",1,1,0.696534582159132,-0.855078207888291,-1,-0.062268614772236,1,-1,-1,1,0.310409375695965,1,0.861098447247232,0.786312483244611,1,-0.669280214818178,-0.876745080318537,-0.310409375695965,-0.885342150975887,-1
"CDH1",0.696534582159132,0.696534582159132,1,-0.823398119357233,-0.696534582159132,-0.307981667363214,0.696534582159132,-0.696534582159132,-0.696534582159132,0.696534582159132,0.613934289552265,0.696534582159132,0.781296131650078,0.856082523558711,0.696534582159132,-0.913398276593282,-0.765655578154466,-0.613934289552265,-0.78431419440811,-0.696534582159132
"EMT",-0.855078207888291,-0.855078207888291,-0.823398119357233,1,0.855078207888291,0.172288768471923,-0.855078207888291,0.855078207888291,0.855078207888291,-0.855078207888291,-0.437310993379644,-0.855078207888291,-0.872506765225813,-0.894358494740116,-0.855078207888291,0.814180695138928,0.870103661125097,0.437310993379644,0.96091101922752,0.855078207888291
"ESRP1",-1,-1,-0.696534582159132,0.855078207888291,1,0.062268614772236,-1,1,1,-1,-0.310409375695965,-1,-0.861098447247232,-0.786312483244611,-1,0.669280214818179,0.876745080318537,0.310409375695965,0.885342150975887,1
"EX-TGFB",-0.062268614772236,-0.062268614772236,-0.307981667363214,0.172288768471923,0.062268614772236,1,-0.062268614772236,0.062268614772236,0.062268614772236,-0.062268614772236,-0.0911270401389822,-0.062268614772236,-0.143413440992532,-0.218208104053687,-0.062268614772236,0.335239381898232,0.127766363387735,0.0911270401389822,0.150447702415089,0.062268614772236
"GRHL2",1,1,0.696534582159132,-0.855078207888291,-1,-0.062268614772236,1,-1,-1,1,0.310409375695965,1,0.861098447247232,0.786312483244611,1,-0.669280214818178,-0.876745080318537,-0.310409375695965,-0.885342150975887,-1
"HA",-1,-1,-0.696534582159132,0.855078207888291,1,0.062268614772236,-1,1,1,-1,-0.310409375695965,-1,-0.861098447247232,-0.786312483244611,-1,0.669280214818179,0.876745080318537,0.310409375695965,0.885342150975887,1
"HAS2",-1,-1,-0.696534582159132,0.855078207888291,1,0.062268614772236,-1,1,1,-1,-0.310409375695965,-1,-0.861098447247232,-0.786312483244611,-1,0.669280214818179,0.876745080318537,0.310409375695965,0.885342150975887,1
"MIR-1199",1,1,0.696534582159132,-0.855078207888291,-1,-0.062268614772236,1,-1,-1,1,0.310409375695965,1,0.861098447247232,0.786312483244611,1,-0.669280214818178,-0.876745080318537,-0.310409375695965,-0.885342150975887,-1
"MIR-129",0.310409375695965,0.310409375695965,0.613934289552265,-0.437310993379644,-0.310409375695965,-0.0911270401389822,0.310409375695965,-0.310409375695965,-0.310409375695965,0.310409375695965,1,0.310409375695965,0.395217643806063,0.469981788685185,0.310409375695965,-0.587078888856838,-0.379587213487988,-1,-0.398217429596089,-0.310409375695965
"MIR-190",1,1,0.696534582159132,-0.855078207888291,-1,-0.062268614772236,1,-1,-1,1,0.310409375695965,1,0.861098447247232,0.786312483244611,1,-0.669280214818178,-0.876745080318537,-0.310409375695965,-0.885342150975887,-1
"MIR-200",0.861098447247232,0.861098447247232,0.781296131650078,-0.872506765225813,-0.861098447247232,-0.143413440992532,0.861098447247232,-0.861098447247232,-0.861098447247232,0.861098447247232,0.395217643806063,0.861098447247232,1,0.86348996126029,0.861098447247232,-0.808160882511062,-0.984365098129211,-0.395217643806063,-0.878323012408783,-0.861098447247232
"MIR-34",0.786312483244611,0.786312483244611,0.856082523558711,-0.894358494740116,-0.786312483244611,-0.218208104053687,0.786312483244611,-0.786312483244611,-0.786312483244611,0.786312483244611,0.469981788685185,0.786312483244611,0.86348996126029,1,0.786312483244611,-0.882951327775891,-0.847859135706082,-0.469981788685185,-0.874110528090048,-0.786312483244611
"MIR-340",1,1,0.696534582159132,-0.855078207888291,-1,-0.062268614772236,1,-1,-1,1,0.310409375695965,1,0.861098447247232,0.786312483244611,1,-0.669280214818178,-0.876745080318537,-0.310409375695965,-0.885342150975887,-1
"SNAIL1",-0.669280214818178,-0.669280214818178,-0.913398276593282,0.814180695138928,0.669280214818179,0.335239381898232,-0.669280214818178,0.669280214818179,0.669280214818179,-0.669280214818178,-0.587078888856838,-0.669280214818178,-0.808160882511062,-0.882951327775891,-0.669280214818178,1,0.792518444809724,0.587078888856838,0.783918669478297,0.669280214818179
