"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.876041514453328,-0.875639554658964,1,-0.0564677076986261,1,-1,-1,1,0.25664425164514,1,0.846755763566023,0.77474834557685,1,-0.641762443788576,-0.865410021791068,-0.25664425164514,-0.879851921404833,-1
"CD44s",-1,1,-0.876041514453328,0.875639554658964,-1,0.0564677076986261,-1,1,1,-1,-0.25664425164514,-1,-0.846755763566023,-0.77474834557685,-1,0.641762443788576,0.865410021791068,0.25664425164514,0.879851921404833,1
"CDH1",0.876041514453328,-0.876041514453328,1,-0.937017478965182,0.876041514453328,-0.150752573371895,0.876041514453328,-0.876041514453328,-0.876041514453328,0.876041514453328,0.354929872697298,0.876041514453328,0.870825319228625,0.865409077201433,0.876041514453328,-0.765719401089055,-0.872630383261079,-0.354929872697298,-0.87704319515297,-0.876041514453328
"EMT",-0.875639554658964,0.875639554658964,-0.937017478965182,1,-0.875639554658964,0.150747619570878,-0.875639554658964,0.875639554658964,0.875639554658964,-0.875639554658964,-0.352923649061897,-0.875639554658964,-0.872028666231506,-0.8682182222772,-0.875639554658964,0.766121852579888,0.872229232391649,0.352923649061897,0.940025976898759,0.875639554658964
"ESRP1",1,-1,0.876041514453328,-0.875639554658964,1,-0.0564677076986261,1,-1,-1,1,0.25664425164514,1,0.846755763566023,0.77474834557685,1,-0.641762443788576,-0.865410021791068,-0.25664425164514,-0.879851921404833,-1
"EX-TGFB",-0.0564677076986261,0.0564677076986261,-0.150752573371895,0.150747619570878,-0.0564677076986261,1,-0.0564677076986261,0.0564677076986261,0.0564677076986261,-0.0564677076986261,-0.0981870485801525,-0.0564677076986261,-0.148741765881604,-0.220760843329392,-0.0564677076986261,0.35375070362129,0.130088550104071,0.0981870485801525,0.147740067540914,0.0564677076986261
"GRHL2",1,-1,0.876041514453328,-0.875639554658964,1,-0.0564677076986261,1,-1,-1,1,0.25664425164514,1,0.846755763566023,0.77474834557685,1,-0.641762443788576,-0.865410021791068,-0.25664425164514,-0.879851921404833,-1
"HA",-1,1,-0.876041514453328,0.875639554658964,-1,0.0564677076986261,-1,1,1,-1,-0.25664425164514,-1,-0.846755763566023,-0.77474834557685,-1,0.641762443788576,0.865410021791068,0.25664425164514,0.879851921404833,1
"HAS2",-1,1,-0.876041514453328,0.875639554658964,-1,0.0564677076986261,-1,1,1,-1,-0.25664425164514,-1,-0.846755763566023,-0.77474834557685,-1,0.641762443788576,0.865410021791068,0.25664425164514,0.879851921404833,1
"MIR-1199",1,-1,0.876041514453328,-0.875639554658964,1,-0.0564677076986261,1,-1,-1,1,0.25664425164514,1,0.846755763566023,0.77474834557685,1,-0.641762443788576,-0.865410021791068,-0.25664425164514,-0.879851921404833,-1
"MIR-129",0.25664425164514,-0.25664425164514,0.354929872697298,-0.352923649061897,0.25664425164514,-0.0981870485801525,0.25664425164514,-0.25664425164514,-0.25664425164514,0.25664425164514,1,0.25664425164514,0.356132958795975,0.428142910925967,0.25664425164514,-0.561129353512063,-0.337478920894859,-1,-0.349112671957321,-0.25664425164514
"MIR-190",1,-1,0.876041514453328,-0.875639554658964,1,-0.0564677076986261,1,-1,-1,1,0.25664425164514,1,0.846755763566023,0.77474834557685,1,-0.641762443788576,-0.865410021791068,-0.25664425164514,-0.879851921404833,-1
"MIR-200",0.846755763566023,-0.846755763566023,0.870825319228625,-0.872028666231506,0.846755763566023,-0.148741765881604,0.846755763566023,-0.846755763566023,-0.846755763566023,0.846755763566023,0.356132958795975,0.846755763566023,1,0.854578605969859,0.846755763566023,-0.795005762205947,-0.981345886272914,-0.356132958795975,-0.87263039656033,-0.846755763566023
"MIR-34",0.77474834557685,-0.77474834557685,0.865409077201433,-0.8682182222772,0.77474834557685,-0.220760843329392,0.77474834557685,-0.77474834557685,-0.77474834557685,0.77474834557685,0.428142910925967,0.77474834557685,0.854578605969859,1,0.77474834557685,-0.867013311680429,-0.835924117118169,-0.428142910925967,-0.865610349206491,-0.77474834557685
"MIR-340",1,-1,0.876041514453328,-0.875639554658964,1,-0.0564677076986261,1,-1,-1,1,0.25664425164514,1,0.846755763566023,0.77474834557685,1,-0.641762443788576,-0.865410021791068,-0.25664425164514,-0.879851921404833,-1
"SNAIL1",-0.641762443788576,0.641762443788576,-0.765719401089055,0.766121852579888,-0.641762443788576,0.35375070362129,-0.641762443788576,0.641762443788576,0.641762443788576,-0.641762443788576,-0.561129353512063,-0.641762443788576,-0.795005762205947,-0.867013311680429,-0.641762443788576,1,0.776351205835838,0.561129353512063,0.761909246955496,0.641762443788576
"TGFB",-0.865410021791068,0.865410021791068,-0.872630383261079,0.872229232391649,-0.865410021791068,0.130088550104071,-0.865410021791068,0.865410021791068,0.865410021791068,-0.865410021791068,-0.337478920894859,-0.865410021791068,-0.981345886272914,-0.835924117118169,-0.865410021791068,0.776351205835838,1,0.337478920894859,0.872429758431591,0.865410021791068
"TWIST1",-0.25664425164514,0.25664425164514,-0.354929872697298,0.352923649061897,-0.25664425164514,0.0981870485801525,-0.25664425164514,0.25664425164514,0.25664425164514,-0.25664425164514,-1,-0.25664425164514,-0.356132958795975,-0.428142910925967,-0.25664425164514,0.561129353512063,0.337478920894859,1,0.349112671957321,0.25664425164514
"VIM",-0.879851921404833,0.879851921404833,-0.87704319515297,0.940025976898759,-0.879851921404833,0.147740067540914,-0.879851921404833,0.879851921404833,0.879851921404833,-0.879851921404833,-0.349112671957321,-0.879851921404833,-0.87263039656033,-0.865610349206491,-0.879851921404833,0.761909246955496,0.872429758431591,0.349112671957321,1,0.879851921404833
"ZEB1",-1,1,-0.876041514453328,0.875639554658964,-1,0.0564677076986261,-1,1,1,-1,-0.25664425164514,-1,-0.846755763566023,-0.77474834557685,-1,0.641762443788576,0.865410021791068,0.25664425164514,0.879851921404833,1
