"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-0.182885843828609,0.0832628638746909,-0.13247418572167,0.182885843828609,-0.000901626559050462,0.182885843828609,-0.182885843828609,-0.182885843828609,0.182885843828609,-0.000900229427293725,0.182885843828609,0.128453126388198,0.115399462943049,0.182885843828609,-0.0778377633858738,-0.135683310754234,0.000900229427293725,-0.142715941873517,-0.182885843828609
"CD44s",-0.182885843828609,1,-0.681455586233608,0.844754635670497,-1,0.0503092312507881,-1,1,1,-1,-0.291976198371008,-1,-0.853574553250345,-0.774244907114667,-1,0.649106383103181,0.871247154326445,0.291976198371008,0.877082251884437,1
"CDH1",0.0832628638746909,-0.681455586233608,1,-0.818212629098618,0.681455586233608,-0.309870241401187,0.681455586233608,-0.681455586233608,-0.681455586233608,0.681455586233608,0.610507498713135,0.681455586233608,0.77042059215813,0.849751550751051,0.681455586233608,-0.91262327714213,-0.752753776481866,-0.610507498713135,-0.777040898386706,-0.681455586233608
"EMT",-0.13247418572167,0.844754635670497,-0.818212629098618,1,-0.844754635670497,0.168251518731017,-0.844754635670497,0.844754635670497,0.844754635670497,-0.844754635670497,-0.428722168313965,-0.844754635670497,-0.866632560216803,-0.886108103015121,-0.844754635670497,0.804354295681494,0.861417883645817,0.428722168313965,0.958824596750192,0.844754635670497
"ESRP1",0.182885843828609,-1,0.681455586233608,-0.844754635670497,1,-0.0503092312507881,1,-1,-1,1,0.291976198371008,1,0.853574553250345,0.774244907114667,1,-0.649106383103181,-0.871247154326445,-0.291976198371008,-0.877082251884437,-1
"EX-TGFB",-0.000901626559050462,0.0503092312507881,-0.309870241401187,0.168251518731017,-0.0503092312507881,1,-0.0503092312507881,0.0503092312507881,0.0503092312507881,-0.0503092312507881,-0.0963508586917074,-0.0503092312507881,-0.137699500207524,-0.217057001220744,-0.0503092312507881,0.342198751532986,0.120015938545029,0.0963508586917074,0.145943756750362,0.0503092312507881
"GRHL2",0.182885843828609,-1,0.681455586233608,-0.844754635670497,1,-0.0503092312507881,1,-1,-1,1,0.291976198371008,1,0.853574553250345,0.774244907114667,1,-0.649106383103181,-0.871247154326445,-0.291976198371008,-0.877082251884437,-1
"HA",-0.182885843828609,1,-0.681455586233608,0.844754635670497,-1,0.0503092312507881,-1,1,1,-1,-0.291976198371008,-1,-0.853574553250345,-0.774244907114667,-1,0.649106383103181,0.871247154326445,0.291976198371008,0.877082251884437,1
"HAS2",-0.182885843828609,1,-0.681455586233608,0.844754635670497,-1,0.0503092312507881,-1,1,1,-1,-0.291976198371008,-1,-0.853574553250345,-0.774244907114667,-1,0.649106383103181,0.871247154326445,0.291976198371008,0.877082251884437,1
"MIR-1199",0.182885843828609,-1,0.681455586233608,-0.844754635670497,1,-0.0503092312507881,1,-1,-1,1,0.291976198371008,1,0.853574553250345,0.774244907114667,1,-0.649106383103181,-0.871247154326445,-0.291976198371008,-0.877082251884437,-1
"MIR-129",-0.000900229427293725,-0.291976198371008,0.610507498713135,-0.428722168313965,0.291976198371008,-0.0963508586917074,0.291976198371008,-0.291976198371008,-0.291976198371008,0.291976198371008,1,0.291976198371008,0.380939024187112,0.460264200794204,0.291976198371008,-0.58540587179737,-0.363274015509948,-1,-0.387556004457384,-0.291976198371008
"MIR-190",0.182885843828609,-1,0.681455586233608,-0.844754635670497,1,-0.0503092312507881,1,-1,-1,1,0.291976198371008,1,0.853574553250345,0.774244907114667,1,-0.649106383103181,-0.871247154326445,-0.291976198371008,-0.877082251884437,-1
"MIR-200",0.128453126388198,-0.853574553250345,0.77042059215813,-0.866632560216803,0.853574553250345,-0.137699500207524,0.853574553250345,-0.853574553250345,-0.853574553250345,0.853574553250345,0.380939024187112,0.853574553250345,1,0.851564743682123,0.853574553250345,-0.795523641009452,-0.982325268383694,-0.380939024187112,-0.869640340755399,-0.853574553250345
"MIR-34",0.115399462943049,-0.774244907114667,0.849751550751051,-0.886108103015121,0.774244907114667,-0.217057001220744,0.774244907114667,-0.774244907114667,-0.774244907114667,0.774244907114667,0.460264200794204,0.774244907114667,0.851564743682123,1,0.774244907114667,-0.87485948141687,-0.833894823686926,-0.460264200794204,-0.866223596909261,-0.774244907114667
"MIR-340",0.182885843828609,-1,0.681455586233608,-0.844754635670497,1,-0.0503092312507881,1,-1,-1,1,0.291976198371008,1,0.853574553250345,0.774244907114667,1,-0.649106383103181,-0.871247154326445,-0.291976198371008,-0.877082251884437,-1
"SNAIL1",-0.0778377633858738,0.649106383103181,-0.91262327714213,0.804354295681494,-0.649106383103181,0.342198751532986,-0.649106383103181,0.649106383103181,0.649106383103181,-0.649106383103181,-0.58540587179737,-0.649106383103181,-0.795523641009452,-0.87485948141687,-0.649106383103181,1,0.777854073324561,0.58540587179737,0.772017239892723,0.649106383103181
"TGFB",-0.135683310754234,0.871247154326445,-0.752753776481866,0.861417883645817,-0.871247154326445,0.120015938545029,-0.871247154326445,0.871247154326445,0.871247154326445,-0.871247154326445,-0.363274015509948,-0.871247154326445,-0.982325268383694,-0.833894823686926,-0.871247154326445,0.777854073324561,1,0.363274015509948,0.872055018337215,0.871247154326445
"TWIST1",0.000900229427293725,0.291976198371008,-0.610507498713135,0.428722168313965,-0.291976198371008,0.0963508586917074,-0.291976198371008,0.291976198371008,0.291976198371008,-0.291976198371008,-1,-0.291976198371008,-0.380939024187112,-0.460264200794204,-0.291976198371008,0.58540587179737,0.363274015509948,1,0.387556004457384,0.291976198371008
"VIM",-0.142715941873517,0.877082251884437,-0.777040898386706,0.958824596750192,-0.877082251884437,0.145943756750362,-0.877082251884437,0.877082251884437,0.877082251884437,-0.877082251884437,-0.387556004457384,-0.877082251884437,-0.869640340755399,-0.866223596909261,-0.877082251884437,0.772017239892723,0.872055018337215,0.387556004457384,1,0.877082251884437
"ZEB1",-0.182885843828609,1,-0.681455586233608,0.844754635670497,-1,0.0503092312507881,-1,1,1,-1,-0.291976198371008,-1,-0.853574553250345,-0.774244907114667,-1,0.649106383103181,0.871247154326445,0.291976198371008,0.877082251884437,1
