"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.645658846894463,-0.798460853848519,1,-0.0496334108527575,1,-1,-1,1,0.2614058213008,1,0.813102331638168,0.700005590329297,1,-0.645658846894463,-0.837771314271818,-0.645658846894463,-0.847391031240733,-1
"CD44s",-1,1,-0.645658846894463,0.798460853848519,-1,0.0496334108527575,-1,1,1,-1,-0.2614058213008,-1,-0.813102331638168,-0.700005590329297,-1,0.645658846894463,0.837771314271818,0.645658846894463,0.847391031240733,1
"CDH1",0.645658846894463,-0.645658846894463,1,-0.847189319732233,0.645658846894463,-0.320576606185876,0.645658846894463,-0.645658846894463,-0.645658846894463,0.645658846894463,0.441737977470383,0.645658846894463,0.832547430623255,0.945651445176689,0.645658846894463,-1,-0.807878459325663,-1,-0.798259436306195,-0.645658846894463
"EMT",-0.798460853848519,0.798460853848519,-0.847189319732233,1,-0.798460853848519,0.200644992872795,-0.798460853848519,0.798460853848519,0.798460853848519,-0.798460853848519,-0.350667370761837,-0.798460853848519,-0.827332404182259,-0.842977419648871,-0.798460853848519,0.847189319732233,0.822720066336164,0.847189319732233,0.951067936895852,0.798460853848519
"ESRP1",1,-1,0.645658846894463,-0.798460853848519,1,-0.0496334108527575,1,-1,-1,1,0.2614058213008,1,0.813102331638168,0.700005590329297,1,-0.645658846894463,-0.837771314271818,-0.645658846894463,-0.847391031240733,-1
"EX-TGFB",-0.0496334108527575,0.0496334108527575,-0.320576606185876,0.200644992872795,-0.0496334108527575,1,-0.0496334108527575,0.0496334108527575,0.0496334108527575,-0.0496334108527575,-0.176173437983404,-0.0496334108527575,-0.153117292894685,-0.266228405320184,-0.0496334108527575,0.320576606185876,0.128451369885717,0.320576606185876,0.162540935343061,0.0496334108527575
"GRHL2",1,-1,0.645658846894463,-0.798460853848519,1,-0.0496334108527575,1,-1,-1,1,0.2614058213008,1,0.813102331638168,0.700005590329297,1,-0.645658846894463,-0.837771314271818,-0.645658846894463,-0.847391031240733,-1
"HA",-1,1,-0.645658846894463,0.798460853848519,-1,0.0496334108527575,-1,1,1,-1,-0.2614058213008,-1,-0.813102331638168,-0.700005590329297,-1,0.645658846894463,0.837771314271818,0.645658846894463,0.847391031240733,1
"HAS2",-1,1,-0.645658846894463,0.798460853848519,-1,0.0496334108527575,-1,1,1,-1,-0.2614058213008,-1,-0.813102331638168,-0.700005590329297,-1,0.645658846894463,0.837771314271818,0.645658846894463,0.847391031240733,1
"MIR-1199",1,-1,0.645658846894463,-0.798460853848519,1,-0.0496334108527575,1,-1,-1,1,0.2614058213008,1,0.813102331638168,0.700005590329297,1,-0.645658846894463,-0.837771314271818,-0.645658846894463,-0.847391031240733,-1
"MIR-129",0.2614058213008,-0.2614058213008,0.441737977470383,-0.350667370761837,0.2614058213008,-0.176173437983404,0.2614058213008,-0.2614058213008,-0.2614058213008,0.2614058213008,1,0.2614058213008,0.360096836109782,0.415464664878648,0.2614058213008,-0.441737977470383,-0.349471886611279,-0.441737977470383,-0.336223243611792,-0.2614058213008
"MIR-190",1,-1,0.645658846894463,-0.798460853848519,1,-0.0496334108527575,1,-1,-1,1,0.2614058213008,1,0.813102331638168,0.700005590329297,1,-0.645658846894463,-0.837771314271818,-0.645658846894463,-0.847391031240733,-1
"MIR-200",0.813102331638168,-0.813102331638168,0.832547430623255,-0.827332404182259,0.813102331638168,-0.153117292894685,0.813102331638168,-0.813102331638168,-0.813102331638168,0.813102331638168,0.360096836109782,0.813102331638168,1,0.778199201803878,0.813102331638168,-0.832547430623255,-0.975333257512418,-0.832547430623255,-0.827333527963171,-0.813102331638168
"MIR-34",0.700005590329297,-0.700005590329297,0.945651445176689,-0.842977419648871,0.700005590329297,-0.266228405320184,0.700005590329297,-0.700005590329297,-0.700005590329297,0.700005590329297,0.415464664878648,0.700005590329297,0.778199201803878,1,0.700005590329297,-0.945651445176689,-0.753530261903696,-0.945651445176689,-0.809288867919819,-0.700005590329297
"MIR-340",1,-1,0.645658846894463,-0.798460853848519,1,-0.0496334108527575,1,-1,-1,1,0.2614058213008,1,0.813102331638168,0.700005590329297,1,-0.645658846894463,-0.837771314271818,-0.645658846894463,-0.847391031240733,-1
"SNAIL1",-0.645658846894463,0.645658846894463,-1,0.847189319732233,-0.645658846894463,0.320576606185876,-0.645658846894463,0.645658846894463,0.645658846894463,-0.645658846894463,-0.441737977470383,-0.645658846894463,-0.832547430623255,-0.945651445176689,-0.645658846894463,1,0.807878459325663,1,0.798259436306195,0.645658846894463
"TGFB",-0.837771314271818,0.837771314271818,-0.807878459325663,0.822720066336164,-0.837771314271818,0.128451369885717,-0.837771314271818,0.837771314271818,0.837771314271818,-0.837771314271818,-0.349471886611279,-0.837771314271818,-0.975333257512418,-0.753530261903696,-0.837771314271818,0.807878459325663,1,0.807878459325663,0.830743415634517,0.837771314271818
"TWIST1",-0.645658846894463,0.645658846894463,-1,0.847189319732233,-0.645658846894463,0.320576606185876,-0.645658846894463,0.645658846894463,0.645658846894463,-0.645658846894463,-0.441737977470383,-0.645658846894463,-0.832547430623255,-0.945651445176689,-0.645658846894463,1,0.807878459325663,1,0.798259436306195,0.645658846894463
"VIM",-0.847391031240733,0.847391031240733,-0.798259436306195,0.951067936895852,-0.847391031240733,0.162540935343061,-0.847391031240733,0.847391031240733,0.847391031240733,-0.847391031240733,-0.336223243611792,-0.847391031240733,-0.827333527963171,-0.809288867919819,-0.847391031240733,0.798259436306195,0.830743415634517,0.798259436306195,1,0.847391031240733
"ZEB1",-1,1,-0.645658846894463,0.798460853848519,-1,0.0496334108527575,-1,1,1,-1,-0.2614058213008,-1,-0.813102331638168,-0.700005590329297,-1,0.645658846894463,0.837771314271818,0.645658846894463,0.847391031240733,1
