"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-0.105024680107096,0.678156623957209,-0.846812370516281,0.105024680107096,-0.0479284414400172,1,-1,-1,1,0.281826992693891,1,0.847636590547885,0.771524456190674,1,-0.652468760607642,-0.863693004427903,-0.281826992693891,-0.878932895737951,-1
"CD44s",-0.105024680107096,1,-0.0461947710754222,0.0734958514591988,-1,0.00101931589324551,-0.105024680107096,0.105024680107096,0.105024680107096,-0.105024680107096,0.00480151363635354,-0.105024680107096,-0.0706742382481559,-0.0596412391443254,-0.105024680107096,0.0421729540956703,0.0754946664729489,-0.00480151363635354,0.0811285806919408,0.105024680107096
"CDH1",0.678156623957209,-0.0461947710754222,1,-0.813282461901712,0.0461947710754222,-0.305929689820206,0.678156623957209,-0.678156623957209,-0.678156623957209,0.678156623957209,0.603673399369806,0.678156623957209,0.773144735737429,0.849222153160616,0.678156623957209,-0.910459050967176,-0.757078842860443,-0.603673399369806,-0.771519213678653,-0.678156623957209
"EMT",-0.846812370516281,0.0734958514591988,-0.813282461901712,1,-0.0734958514591988,0.158167508375038,-0.846812370516281,0.846812370516281,0.846812370516281,-0.846812370516281,-0.416959178325875,-0.846812370516281,-0.866297055080598,-0.885762074463559,-0.846812370516281,0.805656027563973,0.862680054176825,0.416959178325875,0.958240081653742,0.846812370516281
"ESRP1",0.105024680107096,-1,0.0461947710754222,-0.0734958514591988,1,-0.00101931589324551,0.105024680107096,-0.105024680107096,-0.105024680107096,0.105024680107096,-0.00480151363635352,0.105024680107096,0.0706742382481559,0.0596412391443254,0.105024680107096,-0.0421729540956703,-0.0754946664729489,0.00480151363635352,-0.0811285806919409,-0.105024680107096
"EX-TGFB",-0.0479284414400172,0.00101931589324551,-0.305929689820206,0.158167508375038,-0.00101931589324551,1,-0.0479284414400172,0.0479284414400172,0.0479284414400172,-0.0479284414400172,-0.0810667430259896,-0.0479284414400172,-0.136507733653627,-0.212579541747395,-0.0479284414400172,0.33163908565023,0.120441424292733,0.0810667430259896,0.135674540756153,0.0479284414400172
"GRHL2",1,-0.105024680107096,0.678156623957209,-0.846812370516281,0.105024680107096,-0.0479284414400172,1,-1,-1,1,0.281826992693891,1,0.847636590547885,0.771524456190674,1,-0.652468760607642,-0.863693004427903,-0.281826992693891,-0.878932895737951,-1
"HA",-1,0.105024680107096,-0.678156623957209,0.846812370516281,-0.105024680107096,0.0479284414400172,-1,1,1,-1,-0.281826992693891,-1,-0.847636590547885,-0.771524456190674,-1,0.652468760607642,0.863693004427903,0.281826992693891,0.878932895737951,1
"HAS2",-1,0.105024680107096,-0.678156623957209,0.846812370516281,-0.105024680107096,0.0479284414400172,-1,1,1,-1,-0.281826992693891,-1,-0.847636590547885,-0.771524456190674,-1,0.652468760607642,0.863693004427903,0.281826992693891,0.878932895737951,1
"MIR-1199",1,-0.105024680107096,0.678156623957209,-0.846812370516281,0.105024680107096,-0.0479284414400172,1,-1,-1,1,0.281826992693891,1,0.847636590547885,0.771524456190674,1,-0.652468760607642,-0.863693004427903,-0.281826992693891,-0.878932895737951,-1
