"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.515146152602574,-0.650668466717789,1,-0.0369447204246349,1,-1,-1,1,0.267997797188067,1,0.744629178742394,0.575784117399025,1,-0.394284158581777,-0.802850948310396,-0.267997797188067,-0.712702738696455,-1
"CD44s",-1,1,-0.515146152602574,0.650668466717789,-1,0.0369447204246349,-1,1,1,-1,-0.267997797188067,-1,-0.744629178742394,-0.575784117399025,-1,0.394284158581777,0.802850948310396,0.267997797188067,0.712702738696455,1
"CDH1",0.515146152602574,-0.515146152602574,1,-0.786171654158316,0.515146152602574,-0.218646577071219,0.515146152602574,-0.515146152602574,-0.515146152602574,0.515146152602574,0.752845487467403,0.515146152602574,0.641210727639595,0.723354211209476,0.515146152602574,-0.879136314919733,-0.601057761121533,-0.752845487467403,-0.686395314720818,-0.515146152602574
"EMT",-0.650668466717789,0.650668466717789,-0.786171654158316,1,-0.650668466717789,0.166649667134624,-0.650668466717789,0.650668466717789,0.650668466717789,-0.650668466717789,-0.539016600797379,-0.650668466717789,-0.690799967031757,-0.709504655035845,-0.650668466717789,0.743614413985115,0.675543582815387,0.539016600797379,0.90022071761489,0.650668466717789
"ESRP1",1,-1,0.515146152602574,-0.650668466717789,1,-0.0369447204246349,1,-1,-1,1,0.267997797188067,1,0.744629178742394,0.575784117399025,1,-0.394284158581777,-0.802850948310396,-0.267997797188067,-0.712702738696455,-1
"EX-TGFB",-0.0369447204246349,0.0369447204246349,-0.218646577071219,0.166649667134624,-0.0369447204246349,1,-0.0369447204246349,0.0369447204246349,0.0369447204246349,-0.0369447204246349,-0.0967782405342467,-0.0369447204246349,-0.117259034426819,-0.168844878072141,-0.0369447204246349,0.306978819933867,0.0863389352320979,0.0967782405342467,0.15319060984433,0.0369447204246349
"GRHL2",1,-1,0.515146152602574,-0.650668466717789,1,-0.0369447204246349,1,-1,-1,1,0.267997797188067,1,0.744629178742394,0.575784117399025,1,-0.394284158581777,-0.802850948310396,-0.267997797188067,-0.712702738696455,-1
"HA",-1,1,-0.515146152602574,0.650668466717789,-1,0.0369447204246349,-1,1,1,-1,-0.267997797188067,-1,-0.744629178742394,-0.575784117399025,-1,0.394284158581777,0.802850948310396,0.267997797188067,0.712702738696455,1
"HAS2",-1,1,-0.515146152602574,0.650668466717789,-1,0.0369447204246349,-1,1,1,-1,-0.267997797188067,-1,-0.744629178742394,-0.575784117399025,-1,0.394284158581777,0.802850948310396,0.267997797188067,0.712702738696455,1
"MIR-1199",1,-1,0.515146152602574,-0.650668466717789,1,-0.0369447204246349,1,-1,-1,1,0.267997797188067,1,0.744629178742394,0.575784117399025,1,-0.394284158581777,-0.802850948310396,-0.267997797188067,-0.712702738696455,-1
"MIR-129",0.267997797188067,-0.267997797188067,0.752845487467403,-0.539016600797379,0.267997797188067,-0.0967782405342467,0.267997797188067,-0.267997797188067,-0.267997797188067,0.267997797188067,1,0.267997797188067,0.394057021453532,0.476205165389018,0.267997797188067,-0.631984756788218,-0.353905436689052,-1,-0.439245033083356,-0.267997797188067
"MIR-190",1,-1,0.515146152602574,-0.650668466717789,1,-0.0369447204246349,1,-1,-1,1,0.267997797188067,1,0.744629178742394,0.575784117399025,1,-0.394284158581777,-0.802850948310396,-0.267997797188067,-0.712702738696455,-1
"MIR-200",0.744629178742394,-0.744629178742394,0.641210727639595,-0.690799967031757,0.744629178742394,-0.117259034426819,0.744629178742394,-0.744629178742394,-0.744629178742394,0.744629178742394,0.394057021453532,0.744629178742394,1,0.656901018032566,0.744629178742394,-0.649651692838679,-0.941774932602414,-0.394057021453532,-0.711090554205576,-0.744629178742394
"MIR-34",0.575784117399025,-0.575784117399025,0.723354211209476,-0.709504655035845,0.575784117399025,-0.168844878072141,0.575784117399025,-0.575784117399025,-0.575784117399025,0.575784117399025,0.476205165389018,0.575784117399025,0.656901018032566,1,0.575784117399025,-0.818512735960699,-0.623972376298943,-0.476205165389018,-0.698453147071436,-0.575784117399025
"MIR-340",1,-1,0.515146152602574,-0.650668466717789,1,-0.0369447204246349,1,-1,-1,1,0.267997797188067,1,0.744629178742394,0.575784117399025,1,-0.394284158581777,-0.802850948310396,-0.267997797188067,-0.712702738696455,-1
"SNAIL1",-0.394284158581777,0.394284158581777,-0.879136314919733,0.743614413985115,-0.394284158581777,0.306978819933867,-0.394284158581777,0.394284158581777,0.394284158581777,-0.394284158581777,-0.631984756788218,-0.394284158581777,-0.649651692838679,-0.818512735960699,-0.394284158581777,1,0.5914280459212,0.631984756788218,0.681578559148383,0.394284158581777
"TGFB",-0.802850948310396,0.802850948310396,-0.601057761121533,0.675543582815387,-0.802850948310396,0.0863389352320979,-0.802850948310396,0.802850948310396,0.802850948310396,-0.802850948310396,-0.353905436689052,-0.802850948310396,-0.941774932602414,-0.623972376298943,-0.802850948310396,0.5914280459212,1,0.353905436689052,0.711090414521373,0.802850948310396
"TWIST1",-0.267997797188067,0.267997797188067,-0.752845487467403,0.539016600797379,-0.267997797188067,0.0967782405342467,-0.267997797188067,0.267997797188067,0.267997797188067,-0.267997797188067,-1,-0.267997797188067,-0.394057021453532,-0.476205165389018,-0.267997797188067,0.631984756788218,0.353905436689052,1,0.439245033083356,0.267997797188067
"VIM",-0.712702738696455,0.712702738696455,-0.686395314720818,0.90022071761489,-0.712702738696455,0.15319060984433,-0.712702738696455,0.712702738696455,0.712702738696455,-0.712702738696455,-0.439245033083356,-0.712702738696455,-0.711090554205576,-0.698453147071436,-0.712702738696455,0.681578559148383,0.711090414521373,0.439245033083356,1,0.712702738696455
"ZEB1",-1,1,-0.515146152602574,0.650668466717789,-1,0.0369447204246349,-1,1,1,-1,-0.267997797188067,-1,-0.744629178742394,-0.575784117399025,-1,0.394284158581777,0.802850948310396,0.267997797188067,0.712702738696455,1
