"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.684149409434951,-0.84729933459637,1,-0.0496348375303483,1,-0.0851958272761362,-0.0851958272761362,1,0.288939145789456,1,0.854330137036228,0.779786203129243,1,-0.65703421390896,-0.870001883896751,-0.288939145789456,-0.878449177470132,-1
"CD44s",-1,1,-0.684149409434951,0.84729933459637,-1,0.0496348375303483,-1,0.0851958272761362,0.0851958272761362,-1,-0.288939145789456,-1,-0.854330137036228,-0.779786203129243,-1,0.65703421390896,0.870001883896751,0.288939145789456,0.878449177470132,1
"CDH1",0.684149409434951,-0.684149409434951,1,-0.817962672085591,0.684149409434951,-0.310025926131236,0.684149409434951,-0.034155986797969,-0.034155986797969,0.684149409434951,0.60478456794002,0.684149409434951,0.778783276481142,0.853328867802154,0.684149409434951,-0.916218565653158,-0.763111727247192,-0.60478456794002,-0.779185200596221,-0.684149409434951
"EMT",-0.84729933459637,0.84729933459637,-0.817962672085591,1,-0.84729933459637,0.165762791568729,-0.84729933459637,0.0594732960044733,0.0594732960044733,-0.84729933459637,-0.422747239720282,-0.84729933459637,-0.87160986382991,-0.887886898223502,-0.84729933459637,0.809729319121148,0.867993657216122,0.422747239720282,0.961223948379764,0.84729933459637
"ESRP1",1,-1,0.684149409434951,-0.84729933459637,1,-0.0496348375303483,1,-0.0851958272761362,-0.0851958272761362,1,0.288939145789456,1,0.854330137036228,0.779786203129243,1,-0.65703421390896,-0.870001883896751,-0.288939145789456,-0.878449177470132,-1
"EX-TGFB",-0.0496348375303483,0.0496348375303483,-0.310025926131236,0.165762791568729,-0.0496348375303483,1,-0.0496348375303483,-0.00121241802367338,-0.00121241802367338,-0.0496348375303483,-0.0952256936158841,-0.0496348375303483,-0.139846885252333,-0.214395500035871,-0.0496348375303483,0.337142712383875,0.124176119882607,0.0952256936158841,0.14305108181478,0.0496348375303483
"GRHL2",1,-1,0.684149409434951,-0.84729933459637,1,-0.0496348375303483,1,-0.0851958272761362,-0.0851958272761362,1,0.288939145789456,1,0.854330137036228,0.779786203129243,1,-0.65703421390896,-0.870001883896751,-0.288939145789456,-0.878449177470132,-1
"HA",-0.0851958272761362,0.0851958272761362,-0.034155986797969,0.0594732960044733,-0.0851958272761362,-0.00121241802367338,-0.0851958272761362,1,1,-0.0851958272761362,0.00904975676713653,-0.0851958272761362,-0.0512374189413606,-0.04822647627048,-0.0851958272761362,0.0275195912917452,0.0544530438897009,-0.00904975676713653,0.0628847559913172,0.0851958272761362
"HAS2",-0.0851958272761362,0.0851958272761362,-0.034155986797969,0.0594732960044733,-0.0851958272761362,-0.00121241802367338,-0.0851958272761362,1,1,-0.0851958272761362,0.00904975676713653,-0.0851958272761362,-0.0512374189413606,-0.04822647627048,-0.0851958272761362,0.0275195912917452,0.0544530438897009,-0.00904975676713653,0.0628847559913172,0.0851958272761362
"MIR-1199",1,-1,0.684149409434951,-0.84729933459637,1,-0.0496348375303483,1,-0.0851958272761362,-0.0851958272761362,1,0.288939145789456,1,0.854330137036228,0.779786203129243,1,-0.65703421390896,-0.870001883896751,-0.288939145789456,-0.878449177470132,-1
"MIR-129",0.288939145789456,-0.288939145789456,0.60478456794002,-0.422747239720282,0.288939145789456,-0.0952256936158841,0.288939145789456,0.00904975676713653,0.00904975676713653,0.288939145789456,1,0.288939145789456,0.383570846751862,0.458120992922622,0.288939145789456,-0.580865966709749,-0.3679003868884,-1,-0.383960771990657,-0.288939145789456
"MIR-190",1,-1,0.684149409434951,-0.84729933459637,1,-0.0496348375303483,1,-0.0851958272761362,-0.0851958272761362,1,0.288939145789456,1,0.854330137036228,0.779786203129243,1,-0.65703421390896,-0.870001883896751,-0.288939145789456,-0.878449177470132,-1
"MIR-200",0.854330137036228,-0.854330137036228,0.778783276481142,-0.87160986382991,0.854330137036228,-0.139846885252333,0.854330137036228,-0.0512374189413606,-0.0512374189413606,0.854330137036228,0.383570846751862,0.854330137036228,1,0.851919406183321,0.854330137036228,-0.80270080059737,-0.984327972669832,-0.383570846751862,-0.875029879356339,-0.854330137036228
"MIR-34",0.779786203129243,-0.779786203129243,0.853328867802154,-0.887886898223502,0.779786203129243,-0.214395500035871,0.779786203129243,-0.04822647627048,-0.04822647627048,0.779786203129243,0.458120992922622,0.779786203129243,0.851919406183321,1,0.779786203129243,-0.87725115553909,-0.836246720665435,-0.458120992922622,-0.867600888019791,-0.779786203129243
"MIR-340",1,-1,0.684149409434951,-0.84729933459637,1,-0.0496348375303483,1,-0.0851958272761362,-0.0851958272761362,1,0.288939145789456,1,0.854330137036228,0.779786203129243,1,-0.65703421390896,-0.870001883896751,-0.288939145789456,-0.878449177470132,-1
"SNAIL1",-0.65703421390896,0.65703421390896,-0.916218565653158,0.809729319121148,-0.65703421390896,0.337142712383875,-0.65703421390896,0.0275195912917452,0.0275195912917452,-0.65703421390896,-0.580865966709749,-0.65703421390896,-0.80270080059737,-0.87725115553909,-0.65703421390896,1,0.787030372496141,0.580865966709749,0.778580109769678,0.65703421390896
"TGFB",-0.870001883896751,0.870001883896751,-0.763111727247192,0.867993657216122,-0.870001883896751,0.124176119882607,-0.870001883896751,0.0544530438897009,0.0544530438897009,-0.870001883896751,-0.3679003868884,-0.870001883896751,-0.984327972669832,-0.836246720665435,-0.870001883896751,0.787030372496141,1,0.3679003868884,0.875834901434389,0.870001883896751
"TWIST1",-0.288939145789456,0.288939145789456,-0.60478456794002,0.422747239720282,-0.288939145789456,0.0952256936158841,-0.288939145789456,-0.00904975676713653,-0.00904975676713653,-0.288939145789456,-1,-0.288939145789456,-0.383570846751862,-0.458120992922622,-0.288939145789456,0.580865966709749,0.3679003868884,1,0.383960771990657,0.288939145789456
