"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.540131359300616,-0.739714584441458,1,0.0171458982175572,1,-1,-1,1,0.132781542588032,1,0.72828144524286,0.638723778787255,1,-0.49485459638842,-0.761347032344299,-0.132781542588032,-0.789006882327225,-1
"CD44s",-1,1,-0.540131359300616,0.739714584441458,-1,-0.0171458982175572,-1,1,1,-1,-0.132781542588032,-1,-0.72828144524286,-0.638723778787255,-1,0.49485459638842,0.761347032344299,0.132781542588032,0.789006882327225,1
"CDH1",0.540131359300616,-0.540131359300616,1,-0.767959012640589,0.540131359300616,-0.324924842898334,0.540131359300616,-0.540131359300616,-0.540131359300616,0.540131359300616,0.592639223443097,0.540131359300616,0.719673318288029,0.809237774305904,0.540131359300616,-0.895403539164167,-0.686606238530208,-0.592639223443097,-0.702634713694182,-0.540131359300616
"EMT",-0.739714584441458,0.739714584441458,-0.767959012640589,1,-0.739714584441458,0.163820823147909,-0.739714584441458,0.739714584441458,0.739714584441458,-0.739714584441458,-0.360583938814132,-0.739714584441458,-0.803836779592556,-0.827672026808995,-0.739714584441458,0.755134347366717,0.79240907833981,0.360583938814132,0.93467581432252,0.739714584441458
"ESRP1",1,-1,0.540131359300616,-0.739714584441458,1,0.0171458982175572,1,-1,-1,1,0.132781542588032,1,0.72828144524286,0.638723778787255,1,-0.49485459638842,-0.761347032344299,-0.132781542588032,-0.789006882327225,-1
"EX-TGFB",0.0171458982175572,-0.0171458982175572,-0.324924842898334,0.163820823147909,0.0171458982175572,1,0.0171458982175572,-0.0171458982175572,-0.0171458982175572,0.0171458982175572,-0.0939200632339613,0.0171458982175572,-0.13674871105058,-0.226342314507236,0.0171458982175572,0.370224079385725,0.103693172355053,0.0939200632339613,0.131356882947537,-0.0171458982175572
"GRHL2",1,-1,0.540131359300616,-0.739714584441458,1,0.0171458982175572,1,-1,-1,1,0.132781542588032,1,0.72828144524286,0.638723778787255,1,-0.49485459638842,-0.761347032344299,-0.132781542588032,-0.789006882327225,-1
"HA",-1,1,-0.540131359300616,0.739714584441458,-1,-0.0171458982175572,-1,1,1,-1,-0.132781542588032,-1,-0.72828144524286,-0.638723778787255,-1,0.49485459638842,0.761347032344299,0.132781542588032,0.789006882327225,1
"HAS2",-1,1,-0.540131359300616,0.739714584441458,-1,-0.0171458982175572,-1,1,1,-1,-0.132781542588032,-1,-0.72828144524286,-0.638723778787255,-1,0.49485459638842,0.761347032344299,0.132781542588032,0.789006882327225,1
"MIR-1199",1,-1,0.540131359300616,-0.739714584441458,1,0.0171458982175572,1,-1,-1,1,0.132781542588032,1,0.72828144524286,0.638723778787255,1,-0.49485459638842,-0.761347032344299,-0.132781542588032,-0.789006882327225,-1
"MIR-129",0.132781542588032,-0.132781542588032,0.592639223443097,-0.360583938814132,0.132781542588032,-0.0939200632339613,0.132781542588032,-0.132781542588032,-0.132781542588032,0.132781542588032,1,0.132781542588032,0.312329636793645,0.401860828841035,0.132781542588032,-0.545731258141346,-0.279249527971959,-1,-0.295260624396598,-0.132781542588032
"MIR-190",1,-1,0.540131359300616,-0.739714584441458,1,0.0171458982175572,1,-1,-1,1,0.132781542588032,1,0.72828144524286,0.638723778787255,1,-0.49485459638842,-0.761347032344299,-0.132781542588032,-0.789006882327225,-1
"MIR-200",0.72828144524286,-0.72828144524286,0.719673318288029,-0.803836779592556,0.72828144524286,-0.13674871105058,0.72828144524286,-0.72828144524286,-0.72828144524286,0.72828144524286,0.312329636793645,0.72828144524286,1,0.801033209089132,0.72828144524286,-0.766573489364051,-0.966938647191996,-0.312329636793645,-0.800629023198484,-0.72828144524286
"MIR-34",0.638723778787255,-0.638723778787255,0.809237774305904,-0.827672026808995,0.638723778787255,-0.226342314507236,0.638723778787255,-0.638723778787255,-0.638723778787255,0.638723778787255,0.401860828841035,0.638723778787255,0.801033209089132,1,0.638723778787255,-0.856126258537036,-0.767963607337985,-0.401860828841035,-0.797615170985992,-0.638723778787255
"MIR-340",1,-1,0.540131359300616,-0.739714584441458,1,0.0171458982175572,1,-1,-1,1,0.132781542588032,1,0.72828144524286,0.638723778787255,1,-0.49485459638842,-0.761347032344299,-0.132781542588032,-0.789006882327225,-1
"SNAIL1",-0.49485459638842,0.49485459638842,-0.895403539164167,0.755134347366717,-0.49485459638842,0.370224079385725,-0.49485459638842,0.49485459638842,0.49485459638842,-0.49485459638842,-0.545731258141346,-0.49485459638842,-0.766573489364051,-0.856126258537036,-0.49485459638842,1,0.733501736350994,0.545731258141346,0.705841248405985,0.49485459638842
"TGFB",-0.761347032344299,0.761347032344299,-0.686606238530208,0.79240907833981,-0.761347032344299,0.103693172355053,-0.761347032344299,0.761347032344299,0.761347032344299,-0.761347032344299,-0.279249527971959,-0.761347032344299,-0.966938647191996,-0.767963607337985,-0.761347032344299,0.733501736350994,1,0.279249527971959,0.801224924065637,0.761347032344299
"TWIST1",-0.132781542588032,0.132781542588032,-0.592639223443097,0.360583938814132,-0.132781542588032,0.0939200632339613,-0.132781542588032,0.132781542588032,0.132781542588032,-0.132781542588032,-1,-0.132781542588032,-0.312329636793645,-0.401860828841035,-0.132781542588032,0.545731258141346,0.279249527971959,1,0.295260624396598,0.132781542588032
"VIM",-0.789006882327225,0.789006882327225,-0.702634713694182,0.93467581432252,-0.789006882327225,0.131356882947537,-0.789006882327225,0.789006882327225,0.789006882327225,-0.789006882327225,-0.295260624396598,-0.789006882327225,-0.800629023198484,-0.797615170985992,-0.789006882327225,0.705841248405985,0.801224924065637,0.295260624396598,1,0.789006882327225
"ZEB1",-1,1,-0.540131359300616,0.739714584441458,-1,-0.0171458982175572,-1,1,1,-1,-0.132781542588032,-1,-0.72828144524286,-0.638723778787255,-1,0.49485459638842,0.761347032344299,0.132781542588032,0.789006882327225,1
