"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.232372741432017,-0.53671441489916,1,-0.0385520257254837,1,-1,-1,1,0.259025880548717,1,0.835008024591188,0.763251834553673,1,-0.629353238127878,-0.854050552229292,-0.259025880548717,-0.869301092502019,-1
"CD44s",-1,1,-0.232372741432017,0.53671441489916,-1,0.0385520257254837,-1,1,1,-1,-0.259025880548717,-1,-0.835008024591188,-0.763251834553673,-1,0.629353238127878,0.854050552229292,0.259025880548717,0.869301092502019,1
"CDH1",0.232372741432017,-0.232372741432017,1,-0.695688894147755,0.232372741432017,-0.111709237961447,0.232372741432017,-0.232372741432017,-0.232372741432017,0.232372741432017,0.973337480805369,0.232372741432017,0.397372345671273,0.469158951024421,0.232372741432017,-0.60308766482097,-0.378320341611616,-0.973337480805369,-0.363108706421565,-0.232372741432017
"EMT",-0.53671441489916,0.53671441489916,-0.695688894147755,1,-0.53671441489916,0.0928156950287493,-0.53671441489916,0.53671441489916,0.53671441489916,-0.53671441489916,-0.68706960103533,-0.53671441489916,-0.589038298901267,-0.617509567932415,-0.53671441489916,0.633554209717389,0.581620497158497,0.68706960103533,0.667425374842618,0.53671441489916
"ESRP1",1,-1,0.232372741432017,-0.53671441489916,1,-0.0385520257254837,1,-1,-1,1,0.259025880548717,1,0.835008024591188,0.763251834553673,1,-0.629353238127878,-0.854050552229292,-0.259025880548717,-0.869301092502019,-1
"EX-TGFB",-0.0385520257254837,0.0385520257254837,-0.111709237961447,0.0928156950287493,-0.0385520257254837,1,-0.0385520257254837,0.0385520257254837,0.0385520257254837,-0.0385520257254837,-0.0850672467497576,-0.0385520257254837,-0.134565565844305,-0.206286245364855,-0.0385520257254837,0.340171399481277,0.115542736386351,0.0850672467497576,0.134714767971747,0.0385520257254837
"GRHL2",1,-1,0.232372741432017,-0.53671441489916,1,-0.0385520257254837,1,-1,-1,1,0.259025880548717,1,0.835008024591188,0.763251834553673,1,-0.629353238127878,-0.854050552229292,-0.259025880548717,-0.869301092502019,-1
"HA",-1,1,-0.232372741432017,0.53671441489916,-1,0.0385520257254837,-1,1,1,-1,-0.259025880548717,-1,-0.835008024591188,-0.763251834553673,-1,0.629353238127878,0.854050552229292,0.259025880548717,0.869301092502019,1
"HAS2",-1,1,-0.232372741432017,0.53671441489916,-1,0.0385520257254837,-1,1,1,-1,-0.259025880548717,-1,-0.835008024591188,-0.763251834553673,-1,0.629353238127878,0.854050552229292,0.259025880548717,0.869301092502019,1
"MIR-1199",1,-1,0.232372741432017,-0.53671441489916,1,-0.0385520257254837,1,-1,-1,1,0.259025880548717,1,0.835008024591188,0.763251834553673,1,-0.629353238127878,-0.854050552229292,-0.259025880548717,-0.869301092502019,-1
"MIR-129",0.259025880548717,-0.259025880548717,0.973337480805369,-0.68706960103533,0.259025880548717,-0.0850672467497576,0.259025880548717,-0.259025880548717,-0.259025880548717,0.259025880548717,1,0.259025880548717,0.370702197646198,0.442494787293666,0.259025880548717,-0.576428822999766,-0.351647645480127,-1,-0.363707268499646,-0.259025880548717
"MIR-190",1,-1,0.232372741432017,-0.53671441489916,1,-0.0385520257254837,1,-1,-1,1,0.259025880548717,1,0.835008024591188,0.763251834553673,1,-0.629353238127878,-0.854050552229292,-0.259025880548717,-0.869301092502019,-1
