"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.653387043881731,-0.832809176425653,1,-0.0429491695936982,1,-1,-1,1,0.239651446367482,1,0.832608917447301,0.757231473350334,1,-0.625721031972272,-0.851854270667966,-0.239651446367482,-0.870502288285947,-1
"CD44s",-1,1,-0.653387043881731,0.832809176425653,-1,0.0429491695936982,-1,1,1,-1,-0.239651446367482,-1,-0.832608917447301,-0.757231473350334,-1,0.625721031972272,0.851854270667966,0.239651446367482,0.870502288285947,1
"CDH1",0.653387043881731,-0.653387043881731,1,-0.80333168337822,0.653387043881731,-0.318170408399505,0.653387043881731,-0.653387043881731,-0.653387043881731,0.653387043881731,0.586274708154129,0.653387043881731,0.767845923959359,0.843232975980787,0.653387043881731,-0.913792863731858,-0.748599823594227,-0.586274708154129,-0.758016202910106,-0.653387043881731
"EMT",-0.832809176425653,0.832809176425653,-0.80333168337822,1,-0.832809176425653,0.164417650598638,-0.832809176425653,0.832809176425653,0.832809176425653,-0.832809176425653,-0.389604329068211,-0.832809176425653,-0.857862565804997,-0.875106048819968,-0.832809176425653,0.792906997951371,0.853051142810685,0.389604329068211,0.954693656459557,0.832809176425653
"ESRP1",1,-1,0.653387043881731,-0.832809176425653,1,-0.0429491695936982,1,-1,-1,1,0.239651446367482,1,0.832608917447301,0.757231473350334,1,-0.625721031972272,-0.851854270667966,-0.239651446367482,-0.870502288285947,-1
"EX-TGFB",-0.0429491695936982,0.0429491695936982,-0.318170408399505,0.164417650598638,-0.0429491695936982,1,-0.0429491695936982,0.0429491695936982,0.0429491695936982,-0.0429491695936982,-0.0933120556550462,-0.0429491695936982,-0.138955780071511,-0.214345682082443,-0.0429491695936982,0.345840598696224,0.119710088094262,0.0933120556550462,0.137138505576461,0.0429491695936982
"GRHL2",1,-1,0.653387043881731,-0.832809176425653,1,-0.0429491695936982,1,-1,-1,1,0.239651446367482,1,0.832608917447301,0.757231473350334,1,-0.625721031972272,-0.851854270667966,-0.239651446367482,-0.870502288285947,-1
"HA",-1,1,-0.653387043881731,0.832809176425653,-1,0.0429491695936982,-1,1,1,-1,-0.239651446367482,-1,-0.832608917447301,-0.757231473350334,-1,0.625721031972272,0.851854270667966,0.239651446367482,0.870502288285947,1
"HAS2",-1,1,-0.653387043881731,0.832809176425653,-1,0.0429491695936982,-1,1,1,-1,-0.239651446367482,-1,-0.832608917447301,-0.757231473350334,-1,0.625721031972272,0.851854270667966,0.239651446367482,0.870502288285947,1
"MIR-1199",1,-1,0.653387043881731,-0.832809176425653,1,-0.0429491695936982,1,-1,-1,1,0.239651446367482,1,0.832608917447301,0.757231473350334,1,-0.625721031972272,-0.851854270667966,-0.239651446367482,-0.870502288285947,-1
"MIR-129",0.239651446367482,-0.239651446367482,0.586274708154129,-0.389604329068211,0.239651446367482,-0.0933120556550462,0.239651446367482,-0.239651446367482,-0.239651446367482,0.239651446367482,1,0.239651446367482,0.354121896172073,0.429493810256805,0.239651446367482,-0.561011073655638,-0.334876897930552,-1,-0.344303639991162,-0.239651446367482
"MIR-190",1,-1,0.653387043881731,-0.832809176425653,1,-0.0429491695936982,1,-1,-1,1,0.239651446367482,1,0.832608917447301,0.757231473350334,1,-0.625721031972272,-0.851854270667966,-0.239651446367482,-0.870502288285947,-1
"MIR-200",0.832608917447301,-0.832608917447301,0.767845923959359,-0.857862565804997,0.832608917447301,-0.138955780071511,0.832608917447301,-0.832608917447301,-0.832608917447301,0.832608917447301,0.354121896172073,0.832608917447301,1,0.842027964238291,0.832608917447301,-0.793106857388899,-0.980754274764862,-0.354121896172073,-0.859866257989233,-0.832608917447301
"MIR-34",0.757231473350334,-0.757231473350334,0.843232975980787,-0.875106048819968,0.757231473350334,-0.214345682082443,0.757231473350334,-0.757231473350334,-0.757231473350334,0.757231473350334,0.429493810256805,0.757231473350334,0.842027964238291,1,0.757231473350334,-0.86849167841431,-0.822782483405944,-0.429493810256805,-0.852655036786623,-0.757231473350334
"MIR-340",1,-1,0.653387043881731,-0.832809176425653,1,-0.0429491695936982,1,-1,-1,1,0.239651446367482,1,0.832608917447301,0.757231473350334,1,-0.625721031972272,-0.851854270667966,-0.239651446367482,-0.870502288285947,-1
"SNAIL1",-0.625721031972272,0.625721031972272,-0.913792863731858,0.792906997951371,-0.625721031972272,0.345840598696224,-0.625721031972272,0.625721031972272,0.625721031972272,-0.625721031972272,-0.561011073655638,-0.625721031972272,-0.793106857388899,-0.86849167841431,-0.625721031972272,1,0.773860916360012,0.561011073655638,0.75521161857604,0.625721031972272
"TGFB",-0.851854270667966,0.851854270667966,-0.748599823594227,0.853051142810685,-0.851854270667966,0.119710088094262,-0.851854270667966,0.851854270667966,0.851854270667966,-0.851854270667966,-0.334876897930552,-0.851854270667966,-0.980754274764862,-0.822782483405944,-0.851854270667966,0.773860916360012,1,0.334876897930552,0.859866257989233,0.851854270667966
"TWIST1",-0.239651446367482,0.239651446367482,-0.586274708154129,0.389604329068211,-0.239651446367482,0.0933120556550462,-0.239651446367482,0.239651446367482,0.239651446367482,-0.239651446367482,-1,-0.239651446367482,-0.354121896172073,-0.429493810256805,-0.239651446367482,0.561011073655638,0.334876897930552,1,0.344303639991162,0.239651446367482
"VIM",-0.870502288285947,0.870502288285947,-0.758016202910106,0.954693656459557,-0.870502288285947,0.137138505576461,-0.870502288285947,0.870502288285947,0.870502288285947,-0.870502288285947,-0.344303639991162,-0.870502288285947,-0.859866257989233,-0.852655036786623,-0.870502288285947,0.75521161857604,0.859866257989233,0.344303639991162,1,0.870502288285947
"ZEB1",-1,1,-0.653387043881731,0.832809176425653,-1,0.0429491695936982,-1,1,1,-1,-0.239651446367482,-1,-0.832608917447301,-0.757231473350334,-1,0.625721031972272,0.851854270667966,0.239651446367482,0.870502288285947,1
