"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.129","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.680785099093652,-0.843601398882833,1,-0.0360306675735157,1,-1,-1,1,0.0200183721853357,1,0.84420233877713,0.773143270981791,1,-0.640454360899106,-0.860264360629415,-0.266562065749172,-0.875934089385848,-1
"CD44s",-1,1,-0.680785099093652,0.843601398882833,-1,0.0360306675735157,-1,1,1,-1,-0.0200183721853357,-1,-0.84420233877713,-0.773143270981791,-1,0.640454360899106,0.860264360629415,0.266562065749172,0.875934089385848,1
"CDH1",0.680785099093652,-0.680785099093652,1,-0.810278359916572,0.680785099093652,-0.297807179145603,0.680785099093652,-0.680785099093652,-0.680785099093652,0.680785099093652,0.192714819623715,0.680785099093652,0.757478220488461,0.828548311383023,0.680785099093652,-0.898221595092598,-0.741416229100567,-0.58584165909172,-0.767515498558422,-0.680785099093652
"EMT",-0.843601398882833,0.843601398882833,-0.810278359916572,1,-0.843601398882833,0.154279441872333,-0.843601398882833,0.843601398882833,0.843601398882833,-0.843601398882833,-0.0451250296151254,-0.843601398882833,-0.868095225335096,-0.884164023083257,-0.843601398882833,0.796845823338663,0.862072153240405,0.396078417239733,0.957241412220533,0.843601398882833
"ESRP1",1,-1,0.680785099093652,-0.843601398882833,1,-0.0360306675735157,1,-1,-1,1,0.0200183721853357,1,0.84420233877713,0.773143270981791,1,-0.640454360899106,-0.860264360629415,-0.266562065749172,-0.875934089385848,-1
"EX-TGFB",-0.0360306675735157,0.0360306675735157,-0.297807179145603,0.154279441872333,-0.0360306675735157,1,-0.0360306675735157,0.0360306675735157,0.0360306675735157,-0.0360306675735157,0.0677224619239947,-0.0360306675735157,-0.134417130649378,-0.205427243230425,-0.0360306675735157,0.3381014913707,0.118347791945352,0.069671454677357,0.131142736901269,0.0360306675735157
"GRHL2",1,-1,0.680785099093652,-0.843601398882833,1,-0.0360306675735157,1,-1,-1,1,0.0200183721853357,1,0.84420233877713,0.773143270981791,1,-0.640454360899106,-0.860264360629415,-0.266562065749172,-0.875934089385848,-1
"HA",-1,1,-0.680785099093652,0.843601398882833,-1,0.0360306675735157,-1,1,1,-1,-0.0200183721853357,-1,-0.84420233877713,-0.773143270981791,-1,0.640454360899106,0.860264360629415,0.266562065749172,0.875934089385848,1
"HAS2",-1,1,-0.680785099093652,0.843601398882833,-1,0.0360306675735157,-1,1,1,-1,-0.0200183721853357,-1,-0.84420233877713,-0.773143270981791,-1,0.640454360899106,0.860264360629415,0.266562065749172,0.875934089385848,1
"MIR-1199",1,-1,0.680785099093652,-0.843601398882833,1,-0.0360306675735157,1,-1,-1,1,0.0200183721853357,1,0.84420233877713,0.773143270981791,1,-0.640454360899106,-0.860264360629415,-0.266562065749172,-0.875934089385848,-1
