"","ZEB","SNAIL","OVOL2","miR200","GRHL2"
"ZEB",0.491949585298992,0,-0.271139660075549,-0.271139660075549,-0.57456541663342
"SNAIL",0.599104444828117,0,-0.297759946964352,-0.397759946964352,-0.57898963975756
"OVOL2",-0.145846426671785,0,-0.00576368217307144,-0.00576368217307144,0.146009028297801
"miR200",-0.57456541663342,0,0.265889404712934,0.265889404712934,0.557210044732593
"GRHL2",-0.57456541663342,0,0.265889404712934,0.265889404712934,0.557210044732593
